Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
GME,GameStop Corp.,22.21,-5.46,-19.73,96080000,17863000,6800000000,2024-05-19T17:55:47.622237
DXC,DXC Technology Company,16.52,-3.36,-16.9,13471000,2379000,2956000000,2024-05-19T17:55:47.622237
CRNC,Cerence Inc.,3.99,-0.9,-18.4,5622000,875636,166691000,2024-05-19T17:55:47.622237
ENADF,Enad Global 7 AB (publ),1.16,-0.24,-17.14,2000,13903,104627000,2024-05-19T17:55:47.622237
TYGO,"Tigo Energy, Inc.",1.12,-0.29,-20.57,127001,75000,67605000,2024-05-19T17:55:47.622237
TARA,"Protara Therapeutics, Inc.",3.09,-0.65,-17.38,798115,368326,63623000,2024-05-19T17:55:47.622237
ABIO,"ARCA biopharma, Inc.",3.33,-0.67,-16.75,457496,1448000,48309000,2024-05-19T17:55:47.622237
AONC,"American Oncology Network, Inc.",3.01,-0.63,-17.31,65389,13007,37417000,2024-05-19T17:55:47.622237
PWM,Prestige Wealth Inc.,1.03,-0.26,-20.16,542419,190666,9425000,2024-05-19T17:55:47.622237
WHLR,"Wheeler Real Estate Investment Trust, Inc.",2.69,-0.5764,-17.65,129456,19198,7624000,2024-05-19T17:55:47.622237
BTTR,Better Choice Company Inc.,3.58,-1.18,-24.79,234612,274961,3199000,2024-05-19T17:55:47.622237
