Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SYRE,"Spyre Therapeutics, Inc.",25.43,-6.08,-19.3,2770000,370577,1291000000,2024-06-17T20:10:47.824290
MRVSY,Minerva S.A.,4.5,-1.0,-18.18,35,168444,660150000,2024-06-17T20:10:47.824290
INNV,InnovAge Holding Corp.,4.22,-0.86,-16.93,26485,28928,573869000,2024-06-17T20:10:47.824290
ZKH,ZKH Group Limited,3.32,-0.67,-16.73,660940,102777,534749000,2024-06-17T20:10:47.824290
DDI,"DoubleDown Interactive Co., Ltd.",10.3,-2.99,-22.5,95977,25634,510400000,2024-06-17T20:10:47.824290
KYTX,"Kyverna Therapeutics, Inc.",7.89,-1.64,-17.21,2565000,503980,340179000,2024-06-17T20:10:47.824290
KRRO,"Korro Bio, Inc.",34.72,-6.88,-16.54,99707,40652,321958000,2024-06-17T20:10:47.824290
STTK,"Shattuck Labs, Inc.",4.98,-1.21,-19.55,687300,311857,236803000,2024-06-17T20:10:47.824290
MGX,"Metagenomi, Inc.",4.21,-1.34,-24.14,159585,98177,157724000,2024-06-17T20:10:47.824290
SLS,"SELLAS Life Sciences Group, Inc.",1.25,-0.25,-16.67,6131000,1385000,72194000,2024-06-17T20:10:47.824290
MAXN,"Maxeon Solar Technologies, Ltd.",1.15,-0.205,-15.13,13562000,3779000,63107000,2024-06-17T20:10:47.824290
WKHS,Workhorse Group Inc.,2.21,-0.79,-26.33,2479000,816447,41463000,2024-06-17T20:10:47.824290
RBOT,Vicarious Surgical Inc.,6.86,-1.26,-15.52,74449,17222,40333000,2024-06-17T20:10:47.824290
BIMI,BIMI Holdings Inc.,1.69,-0.51,-23.18,191028,97644,23594000,2024-06-17T20:10:47.824290
VLD,"Velo3D, Inc.",2.76,-0.6,-17.86,626037,198492,23426000,2024-06-17T20:10:47.824290
KPRX,"Kiora Pharmaceuticals, Inc.",4.22,-1.14,-21.27,162855,28595,12311000,2024-06-17T20:10:47.824290
KAVL,"Kaival Brands Innovations Group, Inc.",4.18,-1.78,-29.87,4111000,3708000,11967000,2024-06-17T20:10:47.824290
TBIO,"Telesis Bio, Inc.",3.87,-1.08,-21.82,85767,25186,6512000,2024-06-17T20:10:47.824290
VLCN,"Volcon, Inc.",3.67,-1.06,-22.41,273492,54023,1101000,2024-06-17T20:10:47.824290
