Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
PCRX,"Pacira BioSciences, Inc.",22.74,-5.72,-20.1,9098000,907611,1058000000,2024-07-03T06:29:19.180496
HRTX,"Heron Therapeutics, Inc.",2.74,-0.73,-21.04,7494000,2353000,412789000,2024-07-03T06:29:19.180496
DTSRF,Purpose Ether Staking Corp. ETF,3.55,-1.14,-24.31,1019,13067,131070000,2024-07-03T06:29:19.180496
DOUG,Douglas Elliman Inc.,1.04,-0.22,-17.46,2095000,1044000,95077000,2024-07-03T06:29:19.180496
MLGO,MicroAlgo Inc.,10.74,-2.22,-17.13,2791000,8037000,81782000,2024-07-03T06:29:19.180496
NAAS,NaaS Technology Inc.,1.75,-0.43,-19.72,351845,77985,22565000,2024-07-03T06:29:19.180496
DTSS,Datasea Inc.,3.46,-1.48,-29.96,1144000,296675,10580000,2024-07-03T06:29:19.180496
YGMZ,MingZhu Logistics Holdings Limited,1.54,-0.33,-17.65,107600,106753,7143000,2024-07-03T06:29:19.180496
VSME,VS MEDIA Holdings Limited,1.69,-0.35,-17.16,199599,65163,5498000,2024-07-03T06:29:19.180496
CLVR,Clever Leaves Holdings Inc.,2.0,-0.6,-23.08,2815,46217,3510000,2024-07-03T06:29:19.180496
NUWE,"Nuwellis, Inc.",4.08,-0.79,-16.22,274208,208446,2104000,2024-07-03T06:29:19.180496
