Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
TXG,"10x Genomics, Inc.",16.56,-3.28,-16.53,2855000,1827000,1982000000,2024-07-18T20:29:58.869182
FDMT,"4D Molecular Therapeutics, Inc.",15.14,-3.06,-16.81,4320000,660106,782790000,2024-07-18T20:29:58.869182
ML,MoneyLion Inc.,63.75,-18.02,-22.04,764365,211868,696756000,2024-07-18T20:29:58.869182
NNE,NANO Nuclear Energy Inc.,19.1,-3.58,-15.78,1788000,2383000,571164000,2024-07-18T20:29:58.869182
PACB,"Pacific Biosciences of California, Inc.",1.735,-0.315,-15.37,12154000,10135000,472538000,2024-07-18T20:29:58.869182
FTEL,Fitell Corporation,19.69,-7.08,-26.45,291454,513811,395840000,2024-07-18T20:29:58.869182
PRLD,Prelude Therapeutics Incorporated,5.26,-0.94,-15.23,274106,69536,288930000,2024-07-18T20:29:58.869182
HAO,Haoxi Health Technology Limited,4.97,-1.0,-16.75,692598,412391,160233000,2024-07-18T20:29:58.869182
LUCY,"Innovative Eyewear, Inc.",6.2,-1.23,-16.53,570381,1956000,7278000,2024-07-18T20:29:58.869182
MGOL,"MGO Global, Inc.",3.93,-1.011,-20.46,306118,1037000,7137000,2024-07-18T20:29:58.869182
AP,Ampco-Pittsburgh Corporation,1.55,-0.29,-15.76,566925,919931,31146000,2024-07-18T20:29:58.869182
MLGO,MicroAlgo Inc.,2.38,-0.43,-15.3,9427000,9380000,18123000,2024-07-18T20:29:58.869182
