Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
SEDG,"SolarEdge Technologies, Inc.",26.4,-6.85,-20.6,24764000,2311000,1499000000,2024-06-25T20:12:13.270778
CMCM,Cheetah Mobile Inc.,4.4,-0.96,-17.91,132684,95551,131487000,2024-06-25T20:12:13.270778
BOLD,"Boundless Bio, Inc.",4.43,-0.98,-18.11,317609,166600,98587000,2024-06-25T20:12:13.270778
CDT,Conduit Pharmaceuticals Inc.,1.23,-0.22,-15.17,61196,42061,90810000,2024-06-25T20:12:13.270778
LRE,"Lead Real Estate Co., Ltd",2.55,-0.53,-17.21,1305000,59637,34787000,2024-06-25T20:12:13.270778
TRIB,Trinity Biotech plc,2.08,-0.41,-16.47,73492,40712,19688000,2024-06-25T20:12:13.270778
AWH,Aspira Women's Health Inc.,1.25,-0.38,-23.31,513799,51296,15562000,2024-06-25T20:12:13.270778
GENE,Genetic Technologies Limited,1.46,-0.26,-15.12,123067,59209,4700000,2024-06-25T20:12:13.270778
OGEN,"Oragenics, Inc.",1.015,-0.29,-22.22,340263,108119,4548000,2024-06-25T20:12:13.270778
SNGX,"Soligenix, Inc.",2.65,-0.73,-21.6,623727,197738,2617000,2024-06-25T20:12:13.270778
BJDX,"Bluejay Diagnostics, Inc.",2.75,-0.7,-20.29,188137,47892,1551000,2024-06-25T20:12:13.270778
