Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
INCTD,"FrankSpeech Network, Inc.",4.46,0.91,27.16,19012,3118,322006000000,2024-09-05T20:03:07.284707
INCT,"FrankSpeech Network, Inc.",3.7,0.0,0.0,50000,3118,267135000000,2024-09-05T20:03:07.284707
CIHHF,"China Merchants Bank Co., Ltd.",4.24,0.0,0.0,1000,3379,109167000000,2024-09-05T20:03:07.284707
CILJF,China Life Insurance Company Limited,1.45,0.0,0.0,3450,7122,109649000000,2024-09-05T20:03:07.284707
CUAEF,China Shenhua Energy Company Limited,4.15,0.0,0.0,120,6214,105644000000,2024-09-05T20:03:07.284707
PIAIF,"Ping An Insurance (Group) Company of China, Ltd.",4.35,0.0,0.0,120,27122,97954000000,2024-09-05T20:03:07.284707
NPPXF,Nippon Telegraph and Telephone Corporation,1.03,0.0,0.0,2000,307841,89536000000,2024-09-05T20:03:07.284707
BCDRF,"Banco Santander, S.A.",4.96,0.0,0.0,100,16979,76840000000,2024-09-05T20:03:07.284707
SAN,"Banco Santander, S.A.",4.865,0.045,0.93,2068000,2262000,75369000000,2024-09-05T20:03:07.284707
IITSF,Intesa Sanpaolo S.p.A.,4.06,0.0,0.0,1000,16856,73372000000,2024-09-05T20:03:07.284707
XIACF,Xiaomi Corporation,2.38,-0.02,-0.83,3132,64504,58957000000,2024-09-05T20:03:07.284707
ZIJMF,Zijin Mining Group Company Limited,1.99,0.0,0.0,4208,4703,53449000000,2024-09-05T20:03:07.284707
LYG,Lloyds Banking Group plc,3.025,0.055,1.85,8865000,9554000,47305000000,2024-09-05T20:03:07.284707
WMMVF,"Wal-Mart de México, S.A.B. de C.V.",3.01,-0.05,-1.63,41754,128772,54318000000,2024-09-05T20:03:07.284707
MFG,"Mizuho Financial Group, Inc.",4.165,0.035,0.85,713507,834296,52790000000,2024-09-05T20:03:07.284707
RBSPF,NatWest Group plc,4.26,0.0,0.0,7614,173340,36365000000,2024-09-05T20:03:07.284707
HLNCF,Haleon plc,5.0,0.6,13.64,500,8341,46822000000,2024-09-05T20:03:07.284707
HNHAF,"Hon Hai Precision Industry Co., Ltd.",3.2561,0.0,0.0,1000,0,45135000000,2024-09-05T20:03:07.284707
BCLYF,Barclays PLC,3.01,0.07,2.38,8400,50095,43998000000,2024-09-05T20:03:07.284707
CAIXY,"CaixaBank, S.A.",1.95,0.04,2.09,3100,95454,42524000000,2024-09-05T20:03:07.284707
SNGNF,Singapore Telecommunications Limited,2.36,-0.04,-1.67,3600,4009,39757000000,2024-09-05T20:03:07.284707
NNFSF,"Nongfu Spring Co., Ltd.",3.465,0.0,0.0,233,77,39082000000,2024-09-05T20:03:07.284707
DLEGF,Delta Electronics (Thailand) Public Company Limited,2.1,0.0,0.0,25425,270,38738000000,2024-09-05T20:03:07.284707
ABEV,Ambev S.A.,2.325,0.005,0.22,12148000,23764000,36563000000,2024-09-05T20:03:07.284707
CIIHF,CITIC Securities Company Limited,1.3519,0.0,0.0,150,1346,36641000000,2024-09-05T20:03:07.284707
CHPXF,"China Pacific Insurance (Group) Co., Ltd.",2.38,0.0,0.0,400,135,35449000000,2024-09-05T20:03:07.284707
BNKHF,BOC Hong Kong (Holdings) Limited,2.81,0.0,0.0,25,3651,32674000000,2024-09-05T20:03:07.284707
TSCDF,Tesco PLC,4.71,0.0,0.0,1183,17016,32253000000,2024-09-05T20:03:07.284707
HRSHF,"Haier Smart Home Co., Ltd.",2.899,0.0,0.0,100,3064,31186000000,2024-09-05T20:03:07.284707
TTRAF,Telstra Group Limited,2.5,0.0,0.0,2131,6782,30974000000,2024-09-05T20:03:07.284707
BBD,Banco Bradesco S.A.,2.853,0.023,0.81,26783000,22324000,28513000000,2024-09-05T20:03:07.284707
MLYBY,Malayan Banking Berhad,4.46,0.0,0.0,336,1695,29856000000,2024-09-05T20:03:07.284707
PPCCF,PICC Property and Casualty Company Limited,1.23,0.0,0.0,81,4356,28810000000,2024-09-05T20:03:07.284707
BBDO,Banco Bradesco S.A.,2.6,0.12,4.84,18911,30277,29651000000,2024-09-05T20:03:07.284707
CTPCY,CITIC Limited,4.6,0.0,0.0,10,238,27916000000,2024-09-05T20:03:07.284707
PUTRY,PTT Public Company Limited,4.68,0.0,0.0,1,2,27902000000,2024-09-05T20:03:07.284707
MLYNF,Malayan Banking Berhad,1.99,0.0,0.0,3692,0,27634000000,2024-09-05T20:03:07.284707
CICOF,"COSCO SHIPPING Holdings Co., Ltd.",1.27,0.0,0.0,330,3709,26011000000,2024-09-05T20:03:07.284707
TEFOF,"Telefónica, S.A.",4.82,0.0,0.0,2000,17337,27182000000,2024-09-05T20:03:07.284707
VODPF,Vodafone Group Public Limited Company,1.0,0.14,16.28,999,6635,26242000000,2024-09-05T20:03:07.284707
FANDF,FirstRand Limited,4.46,0.0,0.0,517,142,26546000000,2024-09-05T20:03:07.284707
TEF,"Telefónica, S.A.",4.685,0.025,0.54,598945,699625,26420000000,2024-09-05T20:03:07.284707
AIPUF,Airports of Thailand Public Company Limited,1.64,0.0,0.0,35635,0,25618000000,2024-09-05T20:03:07.284707
HNNMY,H & M Hennes & Mauritz AB (publ),3.07,-0.03,-0.97,864,33609,25176000000,2024-09-05T20:03:07.284707
APTPF,Airports of Thailand Public Company Limited,1.31,0.0,0.0,3000,1470,24965000000,2024-09-05T20:03:07.284707
FUISF,"Fubon Financial Holding Co., Ltd.",1.2286,0.0,0.0,200,0,24413000000,2024-09-05T20:03:07.284707
NOKBF,Nokia Oyj,4.31,0.0,0.0,2342,399616,23779000000,2024-09-05T20:03:07.284707
NOK,Nokia Oyj,4.335,-0.045,-1.03,15137000,13755000,23654000000,2024-09-05T20:03:07.284707
GWLLF,Great Wall Motor Company Limited,1.25,0.0,0.0,350,2611,23354000000,2024-09-05T20:03:07.284707
CCOZF,China Coal Energy Company Limited,1.14,0.0,0.0,100,75,22099000000,2024-09-05T20:03:07.284707
MTRJF,MTR Corporation Limited,3.54,0.0,0.0,674,3190,21987000000,2024-09-05T20:03:07.284707
KUASF,Kuaishou Technology,5.0,0.0,0.0,200,915,21935000000,2024-09-05T20:03:07.284707
YAHOF,LY Corporation,2.65,0.0,0.0,3100,867,20595000000,2024-09-05T20:03:07.284707
FYGGY,"Fuyao Glass Industry Group Co., Ltd.",1.62,0.29,21.8,5100,501,17004000000,2024-09-05T20:03:07.284707
SCGLY,Société Générale Société anonyme,4.93,0.13,2.71,64628,499174,19634000000,2024-09-05T20:03:07.284707
TNABF,Tenaga Nasional Berhad,2.674,0.0,0.0,804,224,19843000000,2024-09-05T20:03:07.284707
CRBJF,China Resources Land Limited,2.46,0.0,0.0,220,140,18883000000,2024-09-05T20:03:07.284707
DIDIY,DiDi Global Inc.,3.96,0.16,4.21,3081000,7141000,19175000000,2024-09-05T20:03:07.284707
CMAKY,"China Minsheng Banking Corp., Ltd.",3.22,0.0,0.0,100,443,19923000000,2024-09-05T20:03:07.284707
GXYEF,Galaxy Entertainment Group Limited,4.02,0.0,0.0,255,1911,17582000000,2024-09-05T20:03:07.284707
ELCPF,"EDP, S.A.",3.96,0.0,0.0,5722,4217,17533000000,2024-09-05T20:03:07.284707
NRSCF,"Nomura Holdings, Inc.",4.93,0.0,0.0,2200,16537,16482000000,2024-09-05T20:03:07.284707
YZCHF,Yankuang Energy Group Company Limited,1.305,0.0,0.0,100,2375,17122000000,2024-09-05T20:03:07.284707
LGGNF,Legal & General Group Plc,2.88,0.0,0.0,300,6712,17171000000,2024-09-05T20:03:07.284707
BTGOF,BT Group plc,1.72,0.0,0.0,3250,98859,18053000000,2024-09-05T20:03:07.284707
PTXLF,PTT Exploration and Production Public Company Limited,4.0,0.0,0.0,4500,0,16732000000,2024-09-05T20:03:07.284707
CAOVF,China Overseas Land & Investment Limited,1.45,0.0,0.0,34,154,16648000000,2024-09-05T20:03:07.284707
SNMRF,Snam S.p.A.,4.892,0.0,0.0,295,425,16644000000,2024-09-05T20:03:07.284707
KKPNY,Koninklijke KPN N.V.,4.17,0.11,2.71,13503,297098,16414000000,2024-09-05T20:03:07.284707
LNVGF,Lenovo Group Limited,1.3,0.0,0.0,1000,23595,16126000000,2024-09-05T20:03:07.284707
GUOSF,"Guotai Junan Securities Co., Ltd.",1.18,0.0,0.0,200,0,16045000000,2024-09-05T20:03:07.284707
STOSF,Santos Limited,4.92,0.0,0.0,100,8491,15979000000,2024-09-05T20:03:07.284707
KKPNF,Koninklijke KPN N.V.,4.06,-0.13,-3.1,3312,9888,16099000000,2024-09-05T20:03:07.284707
CVPUF,CP ALL Public Company Limited,1.53,0.0,0.0,9000,2490,15848000000,2024-09-05T20:03:07.284707
CVPBF,CP ALL Public Company Limited,1.8,0.0,0.0,5408,500,15848000000,2024-09-05T20:03:07.284707
SSLZY,Santos Limited,4.77,-0.08,-1.65,61662,96970,15492000000,2024-09-05T20:03:07.284707
WUXAY,"WuXi AppTec Co., Ltd.",4.35,-0.04,-0.91,500,6492,15176000000,2024-09-05T20:03:07.284707
GRBMF,"Grupo Bimbo, S.A.B. de C.V.",3.5,0.0,0.0,4400,13098,15197000000,2024-09-05T20:03:07.284707
WUXIF,"WuXi AppTec Co., Ltd.",4.23,0.0,0.0,1753,12,15699000000,2024-09-05T20:03:07.284707
HUATF,"Huatai Securities Co., Ltd.",1.25,0.0,0.0,454200,0,15279000000,2024-09-05T20:03:07.284707
ZTCOF,ZTE Corporation,2.15,0.0,0.0,500,1670,15169000000,2024-09-05T20:03:07.284707
NPPHY,"Nippon Paint Holdings Co., Ltd.",3.22,-0.42,-11.54,56,235,15126000000,2024-09-05T20:03:07.284707
WLMIF,Wilmar International Limited,2.21,0.0,0.0,2,9296,14855000000,2024-09-05T20:03:07.284707
WEICF,"Weichai Power Co., Ltd.",1.61,0.0,0.0,1000,11520,14895000000,2024-09-05T20:03:07.284707
UFGSY,Unipol Gruppo S.p.A.,4.73,0.0,0.0,1,0,14806000000,2024-09-05T20:03:07.284707
TKGBY,Turkiye Garanti Bankasi A.S.,3.43,0.08,2.39,721,19579,14406000000,2024-09-05T20:03:07.284707
AHCHF,Anhui Conch Cement Company Limited,2.19,0.0,0.0,616,1061,14565000000,2024-09-05T20:03:07.284707
BDWBY,Budweiser Brewing Company APAC Limited,4.34,0.08,1.88,4700,8582,14305000000,2024-09-05T20:03:07.284707
HLDCY,Henderson Land Development Company Limited,3.0,0.05,1.69,11202,225637,14661000000,2024-09-05T20:03:07.284707
HLDVF,Henderson Land Development Company Limited,2.9,0.0,0.0,2628,1306,14465000000,2024-09-05T20:03:07.284707
GPFOF,"Grupo Financiero Inbursa, S.A.B. de C.V.",2.3764,0.0,0.0,80,63,14463000000,2024-09-05T20:03:07.284707
SINGF,Singapore Airlines Limited,4.8,0.0,0.0,1500,2356,14273000000,2024-09-05T20:03:07.284707
BDWBF,Budweiser Brewing Company APAC Limited,1.09,0.0,0.0,100,24362,14371000000,2024-09-05T20:03:07.284707
CHHQF,China Hongqiao Group Limited,1.15,0.0,0.0,1046000,0,14342000000,2024-09-05T20:03:07.284707
FOJCY,Fortum Oyj,3.11,0.0,0.0,500,2291,14171000000,2024-09-05T20:03:07.284707
BDOUF,"BDO Unibank, Inc.",2.55,0.0,0.0,200,124,14239000000,2024-09-05T20:03:07.284707
SCHYF,Sands China Ltd.,1.7235,0.0,0.0,500,93230,14364000000,2024-09-05T20:03:07.284707
CIMDF,CIMB Group Holdings Berhad,1.3,0.0,0.0,1320000,0,13915000000,2024-09-05T20:03:07.284707
POAHY,Porsche Automobil Holding SE,4.41,0.05,1.15,30813,397656,13808000000,2024-09-05T20:03:07.284707
CHKGF,CK Asset Holdings Limited,3.57,0.0,0.0,4416,3203,13733000000,2024-09-05T20:03:07.284707
HNSPF,Hansoh Pharmaceutical Group Company Limited,1.88,0.0,0.0,100,0,13259000000,2024-09-05T20:03:07.284707
GRAB,Grab Holdings Limited,3.34,0.01,0.3,12377000,19455000,13230000000,2024-09-05T20:03:07.284707
CNICF,China International Capital Corporation Limited,1.23,0.0,0.0,400,4025,13174000000,2024-09-05T20:03:07.284707
CRPJF,China Resources Power Holdings Company Limited,2.56,0.0,0.0,375,2316,12769000000,2024-09-05T20:03:07.284707
WRTBY,Wärtsilä Oyj Abp,4.34,0.0,0.0,6600,354,12783000000,2024-09-05T20:03:07.284707
STGPF,Scentre Group,2.43,0.0,0.0,342,1037,12640000000,2024-09-05T20:03:07.284707
TLSNF,Telia Company AB (publ),2.61,0.0,0.0,1000,4708,12501000000,2024-09-05T20:03:07.284707
IAUGF,Insurance Australia Group Limited,4.7658,0.0,0.0,313,6,12358000000,2024-09-05T20:03:07.284707
ICAGY,International Consolidated Airlines Group S.A.,4.96,0.16,3.33,41218,53343,12297000000,2024-09-05T20:03:07.284707
BABWF,International Consolidated Airlines Group S.A.,2.35,0.0,0.0,400,1027,11926000000,2024-09-05T20:03:07.284707
LKREF,Link Real Estate Investment Trust,4.67,0.0,0.0,2563,5582,12033000000,2024-09-05T20:03:07.284707
GELYF,Geely Automobile Holdings Limited,1.15,0.0,0.0,2000,48253,11580000000,2024-09-05T20:03:07.284707
BNDSY,"Banco de Sabadell, S.A.",4.295,0.0,0.0,1500,1679,11514000000,2024-09-05T20:03:07.284707
BPHLF,Bank of the Philippine Islands,1.9,0.0,0.0,17066,97,11745000000,2024-09-05T20:03:07.284707
UNIRF,Unibail-Rodamco-Westfield SE,3.81,0.0,0.0,238,20,11275000000,2024-09-05T20:03:07.284707
IHHHF,IHH Healthcare Berhad,1.19,0.0,0.0,46818,0,11256000000,2024-09-05T20:03:07.284707
SMKUY,CP Axtra Public Company Limited,1.0605,0.0,0.0,205,0,11220000000,2024-09-05T20:03:07.284707
SIRI,Sirius XM Holdings Inc.,2.91,-0.02,-0.68,14680000,38531000,11205000000,2024-09-05T20:03:07.284707
MDDNF,Meridian Energy Limited,4.3,0.0,0.0,137,17,11131000000,2024-09-05T20:03:07.284707
BNDSF,"Banco de Sabadell, S.A.",2.05,0.0,0.0,1886,702,10991000000,2024-09-05T20:03:07.284707
NSANF,"Nissan Motor Co., Ltd.",2.97,0.0,0.0,20000,16585,11031000000,2024-09-05T20:03:07.284707
CPAMF,CapitaLand Integrated Commercial Trust,1.61,0.0,0.0,700,2387,10847000000,2024-09-05T20:03:07.284707
CRRFY,Carrefour SA,3.31,0.03,0.91,36717,863032,10933000000,2024-09-05T20:03:07.284707
NWWCF,New China Life Insurance Company Ltd.,2.003,0.0,0.0,1800,0,10674000000,2024-09-05T20:03:07.284707
SGGKF,Singapore Technologies Engineering Ltd,2.95,0.0,0.0,3827,7508,10523000000,2024-09-05T20:03:07.284707
CLILF,CapitaLand Investment Limited,2.06,0.0,0.0,400,249,10657000000,2024-09-05T20:03:07.284707
SWRBF,Swire Pacific Limited,1.25,0.0,0.0,4500,85,10442000000,2024-09-05T20:03:07.284707
VODAF,Vodacom Group Limited,5.0,0.0,0.0,2500,0,10400000000,2024-09-05T20:03:07.284707
ATDRY,Auto Trader Group plc,2.84,0.02,0.71,19255,163395,10287000000,2024-09-05T20:03:07.284707
JDHIY,JD Health International Inc.,3.2004,0.0,0.0,1,4,10211000000,2024-09-05T20:03:07.284707
NIOIF,NIO Inc.,4.5,0.74,19.68,2000,59,10795000000,2024-09-05T20:03:07.284707
JDHIF,JD Health International Inc.,3.125,0.0,0.0,200,14,9970000000,2024-09-05T20:03:07.284707
