Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FOXA,Fox Corporation,52.28,1.24,2.43,3365000,3858000,23245000000,2025-03-17T06:38:10.897775
DOCS,"Doximity, Inc.",63.38,2.58,4.24,1739000,2468000,11833000000,2025-03-17T06:38:10.897775
G,Genpact Limited,50.14,0.79,1.6,927656,1503000,8843000000,2025-03-17T06:38:10.897775
HALO,"Halozyme Therapeutics, Inc.",62.27,1.21,1.98,1042000,1356000,7922000000,2025-03-17T06:38:10.897775
CORT,Corcept Therapeutics Incorporated,56.01,1.16,2.11,753588,1008000,5868000000,2025-03-17T06:38:10.897775
ACIW,"ACI Worldwide, Inc.",52.92,1.86,3.64,551201,687932,5551000000,2025-03-17T06:38:10.897775
INTA,"Intapp, Inc.",59.28,1.08,1.86,470500,716932,4587000000,2025-03-17T06:38:10.897775
PRIM,Primoris Services Corporation,67.17,1.85,2.83,700753,877060,3608000000,2025-03-17T06:38:10.897775
PTGX,"Protagonist Therapeutics, Inc.",54.78,-0.12,-0.22,1272000,893262,3265000000,2025-03-17T06:38:10.897775
TGLS,Tecnoglass Inc.,68.23,1.82,2.74,362334,327500,3206000000,2025-03-17T06:38:10.897775
