Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
GLW,Corning Incorporated,52.54,0.43,0.83,3780000,4878000,44985000000,2025-02-17T06:37:10.127169
EBAY,eBay Inc.,69.9,0.64,0.92,3502000,4257000,33482000000,2025-02-17T06:37:10.127169
WPM,Wheaton Precious Metals Corp.,67.5,-1.76,-2.54,1436000,1502000,30623000000,2025-02-17T06:37:10.127169
FOXA,Fox Corporation,55.63,0.18,0.32,3521000,3673000,24734000000,2025-02-17T06:37:10.127169
FOX,Fox Corporation,52.39,0.22,0.42,946005,1161000,24557000000,2025-02-17T06:37:10.127169
IP,International Paper Company,56.12,0.68,1.23,7666000,7899000,19497000000,2025-02-17T06:37:10.127169
ONON,On Holding AG,52.03,-0.34,-0.65,5122000,3276000,16821000000,2025-02-17T06:37:10.127169
HIMS,"Hims & Hers Health, Inc.",60.47,1.29,2.18,38734000,14782000,13211000000,2025-02-17T06:37:10.127169
CART,Maplebear Inc.,50.97,0.98,1.96,2385000,3853000,13094000000,2025-02-17T06:37:10.127169
PPC,Pilgrim's Pride Corporation,53.88,1.83,3.52,2882000,1076000,12776000000,2025-02-17T06:37:10.127169
ULS,UL Solutions Inc.,56.7,-0.65,-1.13,560736,561280,11347000000,2025-02-17T06:37:10.127169
G,Genpact Limited,55.05,-0.49,-0.88,1599000,1540000,9709000000,2025-02-17T06:37:10.127169
EXLS,"ExlService Holdings, Inc.",50.93,-0.48,-0.93,604078,832438,8194000000,2025-02-17T06:37:10.127169
GIL,Gildan Activewear Inc.,50.95,-0.11,-0.22,445180,551660,7868000000,2025-02-17T06:37:10.127169
HALO,"Halozyme Therapeutics, Inc.",58.29,-0.32,-0.55,1001000,1477000,7416000000,2025-02-17T06:37:10.127169
ACIW,"ACI Worldwide, Inc.",52.51,-0.03,-0.06,452564,653528,5508000000,2025-02-17T06:37:10.127169
FTDR,"Frontdoor, Inc.",59.46,0.6,1.02,423154,584993,4509000000,2025-02-17T06:37:10.127169
VCTR,"Victory Capital Holdings, Inc.",69.14,0.63,0.92,210298,380778,4496000000,2025-02-17T06:37:10.127169
CHEF,"The Chefs' Warehouse, Inc.",65.3,2.12,3.36,639887,443120,2583000000,2025-02-17T06:37:10.127169
PHIN,PHINIA Inc.,51.74,2.54,5.16,653334,492870,2176000000,2025-02-17T06:37:10.127169
TARS,"Tarsus Pharmaceuticals, Inc.",50.22,-2.01,-3.85,315387,571288,1920000000,2025-02-17T06:37:10.127169
INOD,Innodata Inc.,53.83,1.54,2.95,3050000,1670000,1561000000,2025-02-17T06:37:10.127169
