,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,1090640201.0,864789221.0,864463742.0,838834542.0,838176252.0
ShareIssued,1090640201.0,864789221.0,864463742.0,838834542.0,838176252.0
NetDebt,183244000.0,232785000.0,203010000.0,134469000.0,54539000.0
TotalDebt,323877000.0,337211000.0,336302000.0,248009000.0,180298000.0
TangibleBookValue,967434000.0,860325000.0,875283000.0,826791000.0,836269000.0
InvestedCapital,1234463000.0,1137976000.0,1150092000.0,1019666000.0,964062000.0
WorkingCapital,58231000.0,-6889000.0,57557000.0,49539000.0,87545000.0
NetTangibleAssets,967434000.0,860325000.0,875283000.0,826791000.0,836269000.0
CapitalLeaseObligations,56848000.0,59560000.0,61493000.0,55134000.0,52505000.0
CommonStockEquity,967434000.0,860325000.0,875283000.0,826791000.0,836269000.0
TotalCapitalization,1198197000.0,1099157000.0,1119726000.0,997312000.0,963712000.0
TotalEquityGrossMinorityInterest,967434000.0,860325000.0,875283000.0,826791000.0,836269000.0
StockholdersEquity,967434000.0,860325000.0,875283000.0,826791000.0,836269000.0
GainsLossesNotAffectingRetainedEarnings,-92015000.0,-110032000.0,-94597000.0,-110640000.0,-111210000.0
OtherEquityAdjustments,-92015000.0,-110032000.0,-94597000.0,-110640000.0,-111210000.0
RetainedEarnings,-265249000.0,-293180000.0,-292709000.0,-313895000.0,-303519000.0
AdditionalPaidInCapital,23130000.0,22522000.0,21640000.0,20949000.0,21606000.0
CapitalStock,1301568000.0,1241015000.0,1240949000.0,1230377000.0,1229392000.0
CommonStock,1301568000.0,1241015000.0,1240949000.0,1230377000.0,1229392000.0
TotalLiabilitiesNetMinorityInterest,612243000.0,576517000.0,551526000.0,463904000.0,423126000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,427800000.0,380861000.0,392432000.0,315450000.0,278739000.0
OtherNonCurrentLiabilities,1004000.0,964000.0,5167000.0,4647000.0,3683000.0
DerivativeProductLiabilities,,0.0,96000.0,1844000.0,2675000.0
NonCurrentDeferredLiabilities,69670000.0,39107000.0,40329000.0,39540000.0,40820000.0
NonCurrentDeferredRevenue,65864000.0,35883000.0,35738000.0,35729000.0,37549000.0
NonCurrentDeferredTaxesLiabilities,3806000.0,3224000.0,4591000.0,3811000.0,3271000.0
LongTermDebtAndCapitalLeaseObligation,262226000.0,272200000.0,280280000.0,203200000.0,159500000.0
LongTermCapitalLeaseObligation,31463000.0,33368000.0,35837000.0,32679000.0,32057000.0
LongTermDebt,230763000.0,238832000.0,244443000.0,170521000.0,127443000.0
LongTermProvisions,94900000.0,68590000.0,66560000.0,66219000.0,74736000.0
CurrentLiabilities,184443000.0,195656000.0,159094000.0,148454000.0,144387000.0
OtherCurrentLiabilities,,3045000.0,769000.0,2213000.0,3350000.0
CurrentDeferredLiabilities,20452000.0,22275000.0,3036000.0,2615000.0,0.0
CurrentDeferredRevenue,20452000.0,22275000.0,3036000.0,,0.0
CurrentDebtAndCapitalLeaseObligation,61651000.0,65011000.0,56022000.0,44809000.0,20798000.0
CurrentCapitalLeaseObligation,25385000.0,26192000.0,25656000.0,22455000.0,20448000.0
CurrentDebt,36266000.0,38819000.0,30366000.0,22354000.0,350000.0
OtherCurrentBorrowings,36266000.0,38819000.0,30366000.0,22354000.0,350000.0
CurrentProvisions,9813000.0,18641000.0,18565000.0,18697000.0,21276000.0
PayablesAndAccruedExpenses,92527000.0,86684000.0,80702000.0,80120000.0,98963000.0
CurrentAccruedExpenses,47880000.0,,,,61655000.0
Payables,44647000.0,86684000.0,80702000.0,80120000.0,37308000.0
TotalTaxPayable,4622000.0,5267000.0,3530000.0,3333000.0,4014000.0
IncomeTaxPayable,4622000.0,5267000.0,3530000.0,3333000.0,4014000.0
AccountsPayable,40025000.0,81417000.0,77172000.0,76787000.0,33294000.0
TotalAssets,1579677000.0,1436842000.0,1426809000.0,1290695000.0,1259395000.0
TotalNonCurrentAssets,1337003000.0,1248075000.0,1210158000.0,1092702000.0,1027463000.0
OtherNonCurrentAssets,8048000.0,8012000.0,8262000.0,8117000.0,4937000.0
NonCurrentDeferredAssets,13228000.0,4223000.0,4355000.0,4372000.0,4198000.0
NonCurrentDeferredTaxesAssets,13228000.0,4223000.0,4355000.0,4372000.0,4198000.0
