,2023-11-30,2023-08-31,2023-05-31,2023-02-28
OrdinarySharesNumber,19985708.0,19985708.0,19985708.0,19985708.0
ShareIssued,19985708.0,19985708.0,19985708.0,19985708.0
NetDebt,688063.0,669777.0,650359.0,628490.0
TotalDebt,690565.0,672279.0,652861.0,632072.0
TangibleBookValue,-1281289.0,-1266335.0,-1253392.0,-1229548.0
InvestedCapital,-590724.0,-594056.0,-600531.0,-597476.0
WorkingCapital,-1281289.0,-1266335.0,-1253392.0,-1229548.0
NetTangibleAssets,-1281289.0,-1266335.0,-1253392.0,-1229548.0
CommonStockEquity,-1281289.0,-1266335.0,-1253392.0,-1229548.0
TotalCapitalization,-1281289.0,-1266335.0,-1253392.0,-1229548.0
TotalEquityGrossMinorityInterest,-1281289.0,-1266335.0,-1253392.0,-1229548.0
StockholdersEquity,-1281289.0,-1266335.0,-1253392.0,-1229548.0
RetainedEarnings,-3770320.0,-3755366.0,-3742423.0,-3718579.0
AdditionalPaidInCapital,2469045.0,2469045.0,2469045.0,2469045.0
CapitalStock,19986.0,19986.0,19986.0,19986.0
CommonStock,19986.0,19986.0,19986.0,19986.0
TotalLiabilitiesNetMinorityInterest,1298791.0,1272392.0,1263004.0,1243795.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,1298791.0,1272392.0,1263004.0,1243795.0
CurrentDebtAndCapitalLeaseObligation,690565.0,672279.0,652861.0,632072.0
CurrentDebt,690565.0,672279.0,652861.0,632072.0
OtherCurrentBorrowings,690565.0,672279.0,652861.0,632072.0
PensionandOtherPostRetirementBenefitPlansCurrent,535500.0,535500.0,535500.0,535500.0
PayablesAndAccruedExpenses,72726.0,64613.0,74643.0,76223.0
CurrentAccruedExpenses,25083.0,16970.0,27000.0,28580.0
Payables,47643.0,47643.0,47643.0,47643.0
AccountsPayable,47643.0,47643.0,47643.0,47643.0
TotalAssets,17502.0,6057.0,9612.0,14247.0
TotalNonCurrentAssets,0.0,0.0,0.0,0.0
CurrentAssets,17502.0,6057.0,9612.0,14247.0
PrepaidAssets,15000.0,3555.0,7110.0,10665.0
CashCashEquivalentsAndShortTermInvestments,2502.0,2502.0,2502.0,3582.0
CashAndCashEquivalents,2502.0,2502.0,2502.0,3582.0
CashFinancial,2502.0,2502.0,2502.0,3582.0
