,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,111247500.0,111183750.0,110552130.0,110392130.0
ShareIssued,111247500.0,111183750.0,110552130.0,110392130.0
NetDebt,39044480.0,14560887.0,14493691.0,7493173.0
TotalDebt,46010193.0,25932806.0,31109724.0,27405961.0
TangibleBookValue,47510866.0,67674273.0,62459995.0,66220690.0
InvestedCapital,93521059.0,93607079.0,93569719.0,93626651.0
WorkingCapital,13471339.0,18109856.0,20042852.0,23279003.0
NetTangibleAssets,47510866.0,67674273.0,62459995.0,66220690.0
CommonStockEquity,47510866.0,67674273.0,62459995.0,66220690.0
TotalCapitalization,93521059.0,93607079.0,93569719.0,93626651.0
TotalEquityGrossMinorityInterest,47510866.0,67674273.0,62459995.0,66220690.0
StockholdersEquity,47510866.0,67674273.0,62459995.0,66220690.0
OtherEquityInterest,19789645.0,17935255.0,16633245.0,15405672.0
GainsLossesNotAffectingRetainedEarnings,1248153.0,1317462.0,1487086.0,1896295.0
OtherEquityAdjustments,1248153.0,1317462.0,1487086.0,1896295.0
RetainedEarnings,-65040993.0,-43052939.0,-46621326.0,-41721615.0
CapitalStock,91514061.0,91474495.0,90960990.0,90640338.0
CommonStock,91514061.0,91474495.0,90960990.0,90640338.0
TotalLiabilitiesNetMinorityInterest,49229129.0,28625708.0,35113838.0,30894612.0
TotalNonCurrentLiabilitiesNetMinorityInterest,47389409.0,27533855.0,32647259.0,28272870.0
NonCurrentDeferredLiabilities,1379216.0,1601049.0,1537535.0,866909.0
NonCurrentDeferredTaxesLiabilities,1379216.0,1601049.0,1537535.0,866909.0
LongTermDebtAndCapitalLeaseObligation,46010193.0,25932806.0,31109724.0,27405961.0
LongTermDebt,46010193.0,25932806.0,31109724.0,27405961.0
CurrentLiabilities,1839720.0,1091853.0,2466579.0,2621742.0
OtherCurrentLiabilities,,,569144.0,2068785.0
PayablesAndAccruedExpenses,1839720.0,1091853.0,1897435.0,552957.0
TotalAssets,96739995.0,96299981.0,97573833.0,97115302.0
TotalNonCurrentAssets,81428936.0,77098272.0,75064402.0,71214557.0
NetPPE,81428936.0,77098272.0,75064402.0,71214557.0
AccumulatedDepreciation,,,,-122724.0
GrossPPE,,,,71337281.0
OtherProperties,,,,71272334.0
MachineryFurnitureEquipment,,,,64947.0
CurrentAssets,15311059.0,19201709.0,22509431.0,25900745.0
PrepaidAssets,910045.0,550573.0,345209.0,167279.0
Receivables,194861.0,71948.0,162773.0,46061.0
AccountsReceivable,194861.0,71948.0,162773.0,46061.0
CashCashEquivalentsAndShortTermInvestments,14206153.0,18579188.0,22001449.0,25687405.0
OtherShortTermInvestments,7240440.0,7207269.0,5385416.0,5774617.0
CashAndCashEquivalents,6965713.0,11371919.0,16616033.0,19912788.0
CashFinancial,6965713.0,11371919.0,16616033.0,19912788.0
