,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,1728116.0,1841000.0,1841000.0,1841000.0,
OrdinarySharesNumber,630075863.0,629962979.0,629962979.0,629962979.0,629962979.0
ShareIssued,631803979.0,631803979.0,631803979.0,631803979.0,629962979.0
NetDebt,,,,,6116000000.0
TotalDebt,542714000000.0,564456000000.0,584279000000.0,624095000000.0,720094000000.0
TangibleBookValue,1563233000000.0,1532165000000.0,1441578000000.0,1385459000000.0,1340530000000.0
InvestedCapital,2139349000000.0,2126694000000.0,2053755000000.0,2036452000000.0,2090454000000.0
WorkingCapital,537720000000.0,564401000000.0,514536000000.0,462944000000.0,480171000000.0
NetTangibleAssets,1563233000000.0,1532165000000.0,1441578000000.0,1385459000000.0,1340530000000.0
CapitalLeaseObligations,26063000000.0,27769000000.0,27931000000.0,27716000000.0,21042000000.0
CommonStockEquity,1622698000000.0,1590007000000.0,1497407000000.0,1440073000000.0,1391402000000.0
TotalCapitalization,1987085000000.0,1975455000000.0,1912416000000.0,1835413000000.0,1798566000000.0
TotalEquityGrossMinorityInterest,1640938000000.0,1608113000000.0,1514802000000.0,1456801000000.0,1407892000000.0
MinorityInterest,18240000000.0,18106000000.0,17395000000.0,16728000000.0,16490000000.0
StockholdersEquity,1622698000000.0,1590007000000.0,1497407000000.0,1440073000000.0,1391402000000.0
OtherEquityInterest,471000000.0,471000000.0,379000000.0,475000000.0,475000000.0
FixedAssetsRevaluationReserve,145097000000.0,145113000000.0,145302000000.0,145302000000.0,145536000000.0
TreasuryStock,1873000000.0,1872000000.0,1871000000.0,1995000000.0,1994000000.0
RetainedEarnings,833427000000.0,791803000000.0,720724000000.0,699231000000.0,659832000000.0
AdditionalPaidInCapital,263007000000.0,263007000000.0,263007000000.0,263035000000.0,263035000000.0
CapitalStock,283957000000.0,283957000000.0,283957000000.0,283957000000.0,283957000000.0
CommonStock,283957000000.0,283957000000.0,283957000000.0,283957000000.0,283957000000.0
TotalLiabilitiesNetMinorityInterest,1874097000000.0,1897354000000.0,1746833000000.0,1802450000000.0,1778568000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,570454000000.0,601167000000.0,567502000000.0,541230000000.0,577321000000.0
OtherNonCurrentLiabilities,26144000000.0,35885000000.0,29549000000.0,27816000000.0,43352000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,73415000000.0,73802000000.0,19129000000.0,18238000000.0,34604000000.0
NonCurrentDeferredTaxesLiabilities,64369000000.0,64376000000.0,64434000000.0,64434000000.0,64537000000.0
LongTermDebtAndCapitalLeaseObligation,383413000000.0,406151000000.0,436035000000.0,416209000000.0,424291000000.0
LongTermCapitalLeaseObligation,19026000000.0,20703000000.0,21026000000.0,20869000000.0,17127000000.0
LongTermDebt,364387000000.0,385448000000.0,415009000000.0,395340000000.0,407164000000.0
LongTermProvisions,23113000000.0,20953000000.0,18355000000.0,14533000000.0,10537000000.0
CurrentLiabilities,1303643000000.0,1296187000000.0,1179331000000.0,1261220000000.0,1201247000000.0
OtherCurrentLiabilities,159370000000.0,167055000000.0,160750000000.0,123322000000.0,146660000000.0
CurrentDebtAndCapitalLeaseObligation,159301000000.0,158305000000.0,148244000000.0,207886000000.0,295803000000.0
CurrentCapitalLeaseObligation,7037000000.0,7066000000.0,6905000000.0,6847000000.0,3915000000.0
CurrentDebt,152264000000.0,151239000000.0,141339000000.0,201039000000.0,291888000000.0
CurrentProvisions,145131000000.0,125693000000.0,127392000000.0,86047000000.0,82353000000.0
Payables,510700000000.0,540706000000.0,452363000000.0,545753000000.0,416897000000.0
OtherPayable,,,,46566000000.0,
TotalTaxPayable,69301000000.0,56326000000.0,31570000000.0,18212000000.0,9751000000.0
AccountsPayable,441399000000.0,484380000000.0,420793000000.0,480975000000.0,407146000000.0
TotalAssets,3515035000000.0,3505467000000.0,3261635000000.0,3259251000000.0,3186460000000.0
TotalNonCurrentAssets,1673672000000.0,1644879000000.0,1567768000000.0,1535087000000.0,1505042000000.0
OtherNonCurrentAssets,118937000000.0,85282000000.0,87064000000.0,37672000000.0,87236000000.0
DefinedPensionBenefit,69946000000.0,68907000000.0,13311000000.0,12289000000.0,8100000000.0
NonCurrentDeferredTaxesAssets,,,,51011000000.0,
InvestmentinFinancialAssets,251704000000.0,250567000000.0,234004000000.0,214895000000.0,212410000000.0
AvailableForSaleSecurities,251704000000.0,250567000000.0,234004000000.0,214895000000.0,212410000000.0
GoodwillAndOtherIntangibleAssets,59465000000.0,57842000000.0,55829000000.0,54614000000.0,50872000000.0
OtherIntangibleAssets,,,,54614000000.0,
NetPPE,1173620000000.0,1182281000000.0,1177560000000.0,1164606000000.0,1146424000000.0
GrossPPE,1173620000000.0,1182281000000.0,1177560000000.0,1164606000000.0,1146424000000.0
ConstructionInProgress,,,,61947000000.0,
OtherProperties,164625000000.0,169979000000.0,167202000000.0,25289000000.0,156342000000.0
MachineryFurnitureEquipment,387290000000.0,389529000000.0,389297000000.0,457409000000.0,371935000000.0
BuildingsAndImprovements,201830000000.0,202386000000.0,200785000000.0,200542000000.0,198757000000.0
LandAndImprovements,419875000000.0,420387000000.0,420276000000.0,419419000000.0,419390000000.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,1841363000000.0,1860588000000.0,1693867000000.0,1724164000000.0,1681418000000.0
OtherCurrentAssets,210445000000.0,195815000000.0,159885000000.0,169241000000.0,174402000000.0
Inventory,737506000000.0,721027000000.0,700159000000.0,670904000000.0,624917000000.0
AccountsReceivable,144529000000.0,162539000000.0,147714000000.0,166921000000.0,124163000000.0
GrossAccountsReceivable,144529000000.0,162539000000.0,147714000000.0,166921000000.0,124163000000.0
CashCashEquivalentsAndShortTermInvestments,748883000000.0,781207000000.0,686109000000.0,717098000000.0,757936000000.0
OtherShortTermInvestments,64000000000.0,39000000000.0,40000000000.0,89000000000.0,65000000000.0
