,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,470685237.0,471150008.0,471323301.0,471514050.0,493156816.0
PreferredSharesNumber,118000000.0,118000000.0,118000000.0,118000000.0,118000000.0
OrdinarySharesNumber,7150063361.0,7149598590.0,7149425297.0,7149000000.0,7128000000.0
ShareIssued,7620748598.0,7620748598.0,7620748598.0,7620514050.0,7621156816.0
NetDebt,130609000000.0,130463000000.0,133752000000.0,134663000000.0,132319000000.0
TotalDebt,154899000000.0,155733000000.0,161591000000.0,155897000000.0,154679000000.0
TangibleBookValue,-97059000000.0,-96596000000.0,-96339000000.0,-98347000000.0,-99841000000.0
InvestedCapital,240628000000.0,241706000000.0,245183000000.0,236880000000.0,233520000000.0
WorkingCapital,-14669000000.0,-16064000000.0,-17487000000.0,-28247000000.0,-23065000000.0
NetTangibleAssets,-97059000000.0,-96596000000.0,-96339000000.0,-98347000000.0,-99841000000.0
CapitalLeaseObligations,17568000000.0,17730000000.0,18311000000.0,18413000000.0,18659000000.0
CommonStockEquity,103297000000.0,103703000000.0,101903000000.0,99396000000.0,97500000000.0
TotalCapitalization,231151000000.0,230404000000.0,229915000000.0,223123000000.0,225923000000.0
TotalEquityGrossMinorityInterest,119415000000.0,119827000000.0,118045000000.0,108346000000.0,106457000000.0
MinorityInterest,16118000000.0,16124000000.0,16142000000.0,8950000000.0,8957000000.0
StockholdersEquity,103297000000.0,103703000000.0,101903000000.0,99396000000.0,97500000000.0
GainsLossesNotAffectingRetainedEarnings,2300000000.0,2545000000.0,2305000000.0,2354000000.0,2766000000.0
OtherEquityAdjustments,-1029000000.0,2545000000.0,2305000000.0,2354000000.0,-1998000000.0
ForeignCurrencyTranslationAdjustments,-1337000000.0,,,,-1800000000.0
MinimumPensionLiabilities,4723000000.0,,,,6654000000.0
UnrealizedGainLoss,-57000000.0,,,,-90000000.0
TreasuryStock,16128000000.0,16150000000.0,16158000000.0,16166000000.0,17082000000.0
RetainedEarnings,-5015000000.0,-7203000000.0,-10698000000.0,-15187000000.0,-19415000000.0
AdditionalPaidInCapital,114519000000.0,116890000000.0,118833000000.0,120774000000.0,123610000000.0
CapitalStock,7621000000.0,7621000000.0,7621000000.0,7621000000.0,7621000000.0
CommonStock,7621000000.0,7621000000.0,7621000000.0,7621000000.0,7621000000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,287645000000.0,286871000000.0,290408000000.0,292527000000.0,296396000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,236518000000.0,235187000000.0,236249000000.0,234377000000.0,240223000000.0
OtherNonCurrentLiabilities,23696000000.0,25591000000.0,25258000000.0,27883000000.0,28849000000.0
EmployeeBenefits,8734000000.0,6494000000.0,6696000000.0,7060000000.0,7260000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,8734000000.0,6494000000.0,6696000000.0,7060000000.0,7260000000.0
NonCurrentDeferredLiabilities,58666000000.0,58671000000.0,57972000000.0,57294000000.0,57032000000.0
NonCurrentDeferredTaxesLiabilities,58666000000.0,58671000000.0,57972000000.0,57294000000.0,57032000000.0
LongTermDebtAndCapitalLeaseObligation,145422000000.0,144431000000.0,146323000000.0,142140000000.0,147082000000.0
LongTermCapitalLeaseObligation,17568000000.0,17730000000.0,18311000000.0,18413000000.0,18659000000.0
LongTermDebt,127854000000.0,126701000000.0,128012000000.0,123727000000.0,128423000000.0
CurrentLiabilities,51127000000.0,51684000000.0,54159000000.0,58150000000.0,56173000000.0
OtherCurrentLiabilities,,,,,2670000000.0
CurrentDeferredLiabilities,3778000000.0,3703000000.0,3833000000.0,3922000000.0,3918000000.0
CurrentDeferredRevenue,3778000000.0,3703000000.0,3833000000.0,3922000000.0,3918000000.0
CurrentDebtAndCapitalLeaseObligation,9477000000.0,11302000000.0,15268000000.0,13757000000.0,7597000000.0
CurrentDebt,9477000000.0,11302000000.0,15268000000.0,13757000000.0,7597000000.0
OtherCurrentBorrowings,,6727000000.0,10649000000.0,9749000000.0,6601000000.0
