,2023-06-30,2023-03-31
OrdinarySharesNumber,57866830.0,57866830.0
ShareIssued,57866830.0,57866830.0
NetDebt,5443118.0,5106857.0
TotalDebt,7870647.0,7523668.0
TangibleBookValue,-11283983.0,-9887643.0
InvestedCapital,-1351381.0,-265862.0
WorkingCapital,-10283261.0,-9763709.0
NetTangibleAssets,-11283983.0,-9887643.0
CapitalLeaseObligations,2423857.0,2416702.0
CommonStockEquity,-6798171.0,-5372828.0
TotalCapitalization,-5870596.0,-5204347.0
TotalEquityGrossMinorityInterest,-6798171.0,-5372828.0
StockholdersEquity,-6798171.0,-5372828.0
GainsLossesNotAffectingRetainedEarnings,-97769.0,-68049.0
OtherEquityAdjustments,-97769.0,-68049.0
RetainedEarnings,-59643750.0,-50162378.0
AdditionalPaidInCapital,52939434.0,44853685.0
CapitalStock,3914.0,3914.0
CommonStock,3914.0,3914.0
TotalLiabilitiesNetMinorityInterest,17278099.0,16083727.0
TotalNonCurrentLiabilitiesNetMinorityInterest,5647694.0,4884218.0
NonCurrentAccruedExpenses,2311919.0,2313416.0
DuetoRelatedPartiesNonCurrent,,168481.0
TradeandOtherPayablesNonCurrent,,0.0
LongTermDebtAndCapitalLeaseObligation,3335775.0,2570802.0
LongTermCapitalLeaseObligation,2408200.0,2402321.0
LongTermDebt,927575.0,168481.0
CurrentLiabilities,11630405.0,11199509.0
CurrentDebtAndCapitalLeaseObligation,4534872.0,4952866.0
CurrentCapitalLeaseObligation,15657.0,14381.0
CurrentDebt,4519215.0,4938485.0
OtherCurrentBorrowings,3882790.0,3777060.0
CurrentNotesPayable,636425.0,1161425.0
PayablesAndAccruedExpenses,7095533.0,6246643.0
CurrentAccruedExpenses,1325128.0,1016835.0
Payables,5770405.0,5229808.0
OtherPayable,105785.0,103693.0
AccountsPayable,5664620.0,5126115.0
TotalAssets,10479928.0,10710899.0
TotalNonCurrentAssets,9132784.0,9275099.0
OtherNonCurrentAssets,169289.0,225379.0
NonCurrentPrepaidAssets,12222.0,12203.0
GoodwillAndOtherIntangibleAssets,4485812.0,4514815.0
OtherIntangibleAssets,4485812.0,4514815.0
NetPPE,4465461.0,4522702.0
AccumulatedDepreciation,-2830572.0,-2767265.0
GrossPPE,7296033.0,7289967.0
OtherProperties,7066772.0,7061050.0
MachineryFurnitureEquipment,132528.0,132329.0
BuildingsAndImprovements,96733.0,96588.0
Properties,0.0,0.0
CurrentAssets,1347144.0,1435800.0
PrepaidAssets,951556.0,941556.0
Inventory,266050.0,312104.0
OtherInventories,225719.0,225379.0
FinishedGoods,912.0,37713.0
RawMaterials,39419.0,49012.0
Receivables,125866.0,182031.0
OtherReceivables,88924.0,93809.0
AccountsReceivable,36942.0,88222.0
CashCashEquivalentsAndShortTermInvestments,3672.0,109.0
CashAndCashEquivalents,3672.0,109.0
