,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,196559523.0,195226190.0,188448412.0,185448412.0
ShareIssued,196559523.0,195226190.0,188448412.0,185448412.0
NetDebt,6080097.0,6010335.0,5986233.0,5925693.0
TotalDebt,6105703.0,6011578.0,5990099.0,5929662.0
TangibleBookValue,-12435004.0,-12105611.0,-11874959.0,-11485611.0
InvestedCapital,-6329301.0,-6094033.0,-5884860.0,-5555949.0
WorkingCapital,-12534571.0,-12166932.0,-11938034.0,-11520440.0
NetTangibleAssets,-12163829.0,-11834436.0,-11603784.0,-11214436.0
CommonStockEquity,-12435004.0,-12105611.0,-11874959.0,-11485611.0
PreferredStockEquity,271175.0,271175.0,271175.0,271175.0
TotalCapitalization,-12163829.0,-11834436.0,-11603784.0,-11214436.0
TotalEquityGrossMinorityInterest,-12163829.0,-11834436.0,-11603784.0,-11214436.0
StockholdersEquity,-12163829.0,-11834436.0,-11603784.0,-11214436.0
RetainedEarnings,-41660164.0,-41290771.0,-40897452.0,-40478104.0
AdditionalPaidInCapital,9569208.0,9662541.0,10177652.0,10447652.0
CapitalStock,19927127.0,19793794.0,19116016.0,18816016.0
CommonStock,19655952.0,19522619.0,18844841.0,18544841.0
PreferredStock,271175.0,271175.0,271175.0,271175.0
TotalLiabilitiesNetMinorityInterest,12852582.0,12530033.0,12334729.0,11976360.0
TotalNonCurrentLiabilitiesNetMinorityInterest,280686.0,318932.0,317178.0,345424.0
TradeandOtherPayablesNonCurrent,0.0,40000.0,40000.0,70000.0
LongTermProvisions,280686.0,278932.0,277178.0,275424.0
CurrentLiabilities,12571896.0,12211101.0,12017551.0,11630936.0
CurrentDebtAndCapitalLeaseObligation,6105703.0,6011578.0,5990099.0,5929662.0
CurrentDebt,6105703.0,6011578.0,5990099.0,5929662.0
OtherCurrentBorrowings,105263.0,,,
CurrentNotesPayable,6000440.0,6011578.0,5990099.0,5929662.0
PayablesAndAccruedExpenses,6466193.0,6199523.0,6027452.0,5701274.0
CurrentAccruedExpenses,3527182.0,3306112.0,3088193.0,2871577.0
InterestPayable,3527182.0,3306112.0,3088193.0,2871577.0
Payables,2939011.0,2893411.0,2939259.0,2829697.0
DuetoRelatedPartiesCurrent,1431084.0,1379765.0,1323988.0,1264216.0
DividendsPayable,30618.0,30618.0,30618.0,30618.0
AccountsPayable,1477309.0,1483028.0,1584653.0,1534863.0
TotalAssets,688753.0,695597.0,730945.0,761924.0
TotalNonCurrentAssets,651428.0,651428.0,651428.0,651428.0
InvestmentsAndAdvances,25000.0,25000.0,25000.0,25000.0
LongTermEquityInvestment,25000.0,25000.0,25000.0,25000.0
InvestmentsinAssociatesatCost,25000.0,25000.0,25000.0,25000.0
NetPPE,626428.0,626428.0,626428.0,626428.0
CurrentAssets,37325.0,44169.0,79517.0,110496.0
PrepaidAssets,11719.0,42926.0,75651.0,106527.0
CashCashEquivalentsAndShortTermInvestments,25606.0,1243.0,3866.0,3969.0
CashAndCashEquivalents,25606.0,1243.0,3866.0,3969.0
