,2023-06-30,2022-12-31
OrdinarySharesNumber,40124259.0,39574259.0
ShareIssued,40124259.0,39574259.0
NetDebt,1045002.0,6620451.0
TotalDebt,18466980.0,22179107.0
TangibleBookValue,74499325.0,81269748.0
InvestedCapital,81872641.0,90584925.0
WorkingCapital,4685877.0,6553907.0
NetTangibleAssets,74499325.0,81269748.0
CapitalLeaseObligations,12938670.0,14835615.0
CommonStockEquity,76344331.0,83241433.0
TotalCapitalization,77939880.0,85105041.0
TotalEquityGrossMinorityInterest,76345305.0,83472516.0
MinorityInterest,974.0,231083.0
StockholdersEquity,76344331.0,83241433.0
GainsLossesNotAffectingRetainedEarnings,-10054389.0,-6177990.0
OtherEquityAdjustments,-10054389.0,-6177990.0
RetainedEarnings,664004.0,4909509.0
AdditionalPaidInCapital,85654468.0,84430766.0
CapitalStock,80248.0,79148.0
CommonStock,80248.0,79148.0
TotalLiabilitiesNetMinorityInterest,21526023.0,26449912.0
TotalNonCurrentLiabilitiesNetMinorityInterest,12208057.0,12927940.0
LongTermDebtAndCapitalLeaseObligation,12208057.0,12927940.0
LongTermCapitalLeaseObligation,10612508.0,11064332.0
LongTermDebt,1595549.0,1863608.0
CurrentLiabilities,9317966.0,13521972.0
CurrentDeferredLiabilities,121687.0,332157.0
CurrentDeferredRevenue,121687.0,332157.0
CurrentDebtAndCapitalLeaseObligation,6258923.0,9251167.0
CurrentCapitalLeaseObligation,2326162.0,3771283.0
CurrentDebt,3932761.0,5479884.0
OtherCurrentBorrowings,3045761.0,4565884.0
LineOfCredit,887000.0,914000.0
PayablesAndAccruedExpenses,2937356.0,3938648.0
CurrentAccruedExpenses,1026218.0,895736.0
Payables,1911138.0,3042912.0
TotalTaxPayable,1015444.0,1736420.0
IncomeTaxPayable,875973.0,1730571.0
AccountsPayable,895694.0,1306492.0
TotalAssets,97871328.0,109922428.0
TotalNonCurrentAssets,83867485.0,89846549.0
NonCurrentDeferredAssets,1281634.0,1020071.0
NonCurrentDeferredTaxesAssets,1281634.0,1020071.0
InvestmentsAndAdvances,1516900.0,1595000.0
LongTermEquityInvestment,1516900.0,1595000.0
GoodwillAndOtherIntangibleAssets,1845006.0,1971685.0
OtherIntangibleAssets,1845006.0,1971685.0
NetPPE,79223945.0,85259793.0
AccumulatedDepreciation,-12811926.0,-12063412.0
GrossPPE,92035871.0,97323205.0
Leases,40751384.0,43137352.0
OtherProperties,17537096.0,19161000.0
MachineryFurnitureEquipment,8555040.0,8606264.0
BuildingsAndImprovements,25192351.0,26418589.0
Properties,0.0,0.0
CurrentAssets,14003843.0,20075879.0
OtherCurrentAssets,3748955.0,1478433.0
PrepaidAssets,239729.0,103519.0
Inventory,2679275.0,3934891.0
InventoriesAdjustmentsAllowances,-381765.0,-142459.0
FinishedGoods,2727827.0,3178798.0
WorkInProcess,265386.0,799741.0
RawMaterials,67827.0,98811.0
Receivables,2852576.0,3287245.0
DuefromRelatedPartiesCurrent,87430.0,127301.0
AccountsReceivable,2765146.0,3159944.0
AllowanceForDoubtfulAccountsReceivable,-160026.0,-6674.0
GrossAccountsReceivable,2925172.0,3166618.0
CashCashEquivalentsAndShortTermInvestments,4483308.0,11271791.0
OtherShortTermInvestments,0.0,10548750.0
CashAndCashEquivalents,4483308.0,723041.0
CashFinancial,,723041.0
