,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,2732000000.0,2716000000.0,2716000000.0,2715000000.0,2712000000.0
OrdinarySharesNumber,4308000000.0,4324000000.0,4324000000.0,4325000000.0,4328000000.0
ShareIssued,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0
NetDebt,32698000000.0,28288000000.0,29061000000.0,30396000000.0,29630000000.0
TotalDebt,42064000000.0,40171000000.0,41625000000.0,42400000000.0,39149000000.0
TangibleBookValue,-7282000000.0,-6560000000.0,-7473000000.0,-8358000000.0,-9526000000.0
InvestedCapital,68005000000.0,66496000000.0,67638000000.0,67617000000.0,63254000000.0
WorkingCapital,3161000000.0,3458000000.0,3476000000.0,3523000000.0,2867000000.0
NetTangibleAssets,-7282000000.0,-6560000000.0,-7473000000.0,-8358000000.0,-9526000000.0
CommonStockEquity,25941000000.0,26325000000.0,26013000000.0,25217000000.0,24105000000.0
TotalCapitalization,61488000000.0,60501000000.0,61639000000.0,61351000000.0,60482000000.0
TotalEquityGrossMinorityInterest,27480000000.0,27833000000.0,27552000000.0,26868000000.0,25826000000.0
MinorityInterest,1539000000.0,1508000000.0,1539000000.0,1651000000.0,1721000000.0
StockholdersEquity,25941000000.0,26325000000.0,26013000000.0,25217000000.0,24105000000.0
GainsLossesNotAffectingRetainedEarnings,-14275000000.0,-14815000000.0,-14017000000.0,-14322000000.0,-14895000000.0
OtherEquityAdjustments,-14275000000.0,-14815000000.0,-14017000000.0,-14322000000.0,-14895000000.0
TreasuryStock,54535000000.0,53494000000.0,53418000000.0,53247000000.0,52601000000.0
RetainedEarnings,73782000000.0,73793000000.0,72695000000.0,72137000000.0,71019000000.0
AdditionalPaidInCapital,19209000000.0,19081000000.0,18993000000.0,18889000000.0,18822000000.0
CapitalStock,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0
CommonStock,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0
TotalLiabilitiesNetMinorityInterest,70223000000.0,69745000000.0,70904000000.0,70536000000.0,66937000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,46652000000.0,45336000000.0,46789000000.0,47179000000.0,47213000000.0
OtherNonCurrentLiabilities,8466000000.0,8427000000.0,8449000000.0,7874000000.0,7922000000.0
NonCurrentDeferredLiabilities,2639000000.0,2733000000.0,2714000000.0,3171000000.0,2914000000.0
NonCurrentDeferredTaxesLiabilities,2639000000.0,2733000000.0,2714000000.0,3171000000.0,2914000000.0
LongTermDebtAndCapitalLeaseObligation,35547000000.0,34176000000.0,35626000000.0,36134000000.0,36377000000.0
LongTermDebt,35547000000.0,34176000000.0,35626000000.0,36134000000.0,36377000000.0
CurrentLiabilities,23571000000.0,24409000000.0,24115000000.0,23357000000.0,19724000000.0
CurrentDebtAndCapitalLeaseObligation,6517000000.0,5995000000.0,5999000000.0,6266000000.0,2772000000.0
CurrentDebt,6517000000.0,5995000000.0,5999000000.0,6266000000.0,2772000000.0
OtherCurrentBorrowings,1960000000.0,,,,399000000.0
LineOfCredit,348000000.0,,,,227000000.0
CommercialPaper,4209000000.0,,,,2146000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,1394000000.0,,,,1087000000.0
PayablesAndAccruedExpenses,15660000000.0,18414000000.0,18116000000.0,17091000000.0,15865000000.0
CurrentAccruedExpenses,8501000000.0,,,,9355000000.0
Payables,7159000000.0,18414000000.0,18116000000.0,17091000000.0,6510000000.0
OtherPayable,,,,,934000000.0
TotalTaxPayable,1569000000.0,1577000000.0,1633000000.0,1498000000.0,1203000000.0
IncomeTaxPayable,1569000000.0,1577000000.0,1633000000.0,1498000000.0,1203000000.0
AccountsPayable,5590000000.0,16837000000.0,16483000000.0,15593000000.0,5307000000.0
TotalAssets,97703000000.0,97578000000.0,98456000000.0,97404000000.0,92763000000.0
TotalNonCurrentAssets,70971000000.0,69711000000.0,70865000000.0,70524000000.0,70172000000.0
OtherNonCurrentAssets,7162000000.0,7031000000.0,6592000000.0,6324000000.0,6189000000.0
NonCurrentDeferredAssets,1561000000.0,1575000000.0,1661000000.0,1696000000.0,1746000000.0
NonCurrentDeferredTaxesAssets,1561000000.0,1575000000.0,1661000000.0,1696000000.0,1746000000.0
InvestmentsAndAdvances,19789000000.0,19360000000.0,19420000000.0,19081000000.0,18765000000.0
OtherInvestments,118000000.0,104000000.0,158000000.0,337000000.0,501000000.0
LongTermEquityInvestment,19671000000.0,19256000000.0,19262000000.0,18744000000.0,18264000000.0
GoodwillAndOtherIntangibleAssets,33223000000.0,32885000000.0,33486000000.0,33575000000.0,33631000000.0
OtherIntangibleAssets,14865000000.0,14741000000.0,14941000000.0,14897000000.0,14849000000.0
Goodwill,18358000000.0,18144000000.0,18545000000.0,18678000000.0,18782000000.0
NetPPE,9236000000.0,8860000000.0,9706000000.0,9848000000.0,9841000000.0
AccumulatedDepreciation,-9233000000.0,-9188000000.0,-9527000000.0,-9393000000.0,-9234000000.0
GrossPPE,18469000000.0,18048000000.0,19233000000.0,19241000000.0,19075000000.0
MachineryFurnitureEquipment,13593000000.0,,,,14030000000.0
BuildingsAndImprovements,4647000000.0,,,,4434000000.0
LandAndImprovements,229000000.0,,,,611000000.0
Properties,0.0,,,,0.0
CurrentAssets,26732000000.0,27867000000.0,27591000000.0,26880000000.0,22591000000.0
OtherCurrentAssets,5235000000.0,4685000000.0,3281000000.0,3259000000.0,3240000000.0
PrepaidAssets,,,,,3240000000.0
Inventory,4424000000.0,4252000000.0,4646000000.0,4727000000.0,4233000000.0
OtherInventories,357000000.0,345000000.0,367000000.0,351000000.0,359000000.0
FinishedGoods,1449000000.0,1410000000.0,1538000000.0,1550000000.0,1247000000.0
RawMaterials,2618000000.0,2497000000.0,2741000000.0,2826000000.0,2627000000.0
Receivables,3410000000.0,3495000000.0,3970000000.0,4599000000.0,3487000000.0
AccountsReceivable,3410000000.0,3495000000.0,3970000000.0,4599000000.0,3487000000.0
AllowanceForDoubtfulAccountsReceivable,-502000000.0,-504000000.0,-510000000.0,-512000000.0,-516000000.0
GrossAccountsReceivable,3912000000.0,3999000000.0,4480000000.0,5111000000.0,4003000000.0
CashCashEquivalentsAndShortTermInvestments,13663000000.0,15435000000.0,15694000000.0,14295000000.0,11631000000.0
OtherShortTermInvestments,4297000000.0,3552000000.0,3130000000.0,2291000000.0,2112000000.0
CashAndCashEquivalents,9366000000.0,11883000000.0,12564000000.0,12004000000.0,9519000000.0
