,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,96830181.0,75091022.0,89140735.0,77140735.0
ShareIssued,96830181.0,75091022.0,89140735.0,77140735.0
NetDebt,1079681.0,1093710.0,2012856.0,1527485.0
TotalDebt,1115766.0,1105766.0,2045066.0,1576366.0
TangibleBookValue,-6317064.0,-5953700.0,-8415287.0,-6688909.0
InvestedCapital,-5201298.0,-4847934.0,-6370221.0,-5112543.0
WorkingCapital,-11714506.0,-11351126.0,-8357208.0,-6630894.0
NetTangibleAssets,-6267006.0,-5903626.0,-8365208.0,-6638894.0
CommonStockEquity,-6317064.0,-5953700.0,-8415287.0,-6688909.0
PreferredStockEquity,50058.0,50074.0,50079.0,50015.0
TotalCapitalization,-6264506.0,-5901126.0,-8357208.0,-6630894.0
TotalEquityGrossMinorityInterest,-6267006.0,-5903626.0,-8365208.0,-6638894.0
StockholdersEquity,-6267006.0,-5903626.0,-8365208.0,-6638894.0
OtherEquityInterest,179000.0,3695.0,,52000.0
RetainedEarnings,-16417548.0,-15834944.0,-10353251.0,-7486937.0
AdditionalPaidInCapital,9824654.0,9802458.0,1912824.0,720888.0
CapitalStock,146888.0,125165.0,75219.0,75155.0
CommonStock,96830.0,75091.0,25140.0,25140.0
PreferredStock,50058.0,50074.0,50079.0,50015.0
TotalLiabilitiesNetMinorityInterest,11977824.0,11565767.0,10854003.0,6784786.0
TotalNonCurrentLiabilitiesNetMinorityInterest,2500.0,2500.0,8000.0,8000.0
LongTermDebtAndCapitalLeaseObligation,2500.0,2500.0,8000.0,8000.0
LongTermDebt,2500.0,2500.0,8000.0,8000.0
CurrentLiabilities,11975324.0,11563267.0,10846003.0,6776786.0
OtherCurrentLiabilities,1529562.0,1543969.0,93969.0,85590.0
CurrentDebtAndCapitalLeaseObligation,1113266.0,1103266.0,2037066.0,1568366.0
CurrentDebt,1113266.0,1103266.0,2037066.0,1568366.0
OtherCurrentBorrowings,1113266.0,1103266.0,2037066.0,1568366.0
PayablesAndAccruedExpenses,9332496.0,8916032.0,8714968.0,5122830.0
CurrentAccruedExpenses,8490310.0,8413864.0,8634949.0,5040011.0
InterestPayable,7232010.0,7155564.0,7082511.0,4756266.0
Payables,842186.0,502168.0,80019.0,82819.0
AccountsPayable,842186.0,502168.0,80019.0,82819.0
TotalAssets,5710818.0,5662141.0,2488795.0,145892.0
TotalNonCurrentAssets,5450000.0,5450000.0,0.0,0.0
InvestmentsAndAdvances,5450000.0,5450000.0,,
LongTermEquityInvestment,5450000.0,5450000.0,,
InvestmentsinAssociatesatCost,5450000.0,5450000.0,,
CurrentAssets,260818.0,212141.0,2488795.0,145892.0
OtherCurrentAssets,168148.0,143500.0,2403000.0,61811.0
CurrentDeferredAssets,25750.0,25750.0,25750.0,9000.0
PrepaidAssets,,,,61811.0
Receivables,30835.0,30835.0,27835.0,26200.0
NotesReceivable,30835.0,30835.0,27835.0,26200.0
CashCashEquivalentsAndShortTermInvestments,36085.0,12056.0,32210.0,48881.0
CashAndCashEquivalents,36085.0,12056.0,32210.0,48881.0
CashFinancial,36085.0,12056.0,32210.0,48881.0
