,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,38495617.0,38163385.0,37184505.0,36081758.0
ShareIssued,38495617.0,38163385.0,37184505.0,36081758.0
NetDebt,9471553.0,9434466.0,8433134.0,7681542.0
TotalDebt,9474135.0,9456459.0,8566146.0,7904207.0
TangibleBookValue,-16032021.0,-14947601.0,-14221559.0,-12635740.0
InvestedCapital,-6557886.0,-5491142.0,-5655413.0,-4731533.0
WorkingCapital,-16030147.0,-14945759.0,-14219717.0,-12633895.0
NetTangibleAssets,-16030147.0,-14945759.0,-14219717.0,-12633895.0
CommonStockEquity,-16032021.0,-14947601.0,-14221559.0,-12635740.0
PreferredStockEquity,1874.0,1842.0,1842.0,1845.0
TotalCapitalization,-16030147.0,-14945759.0,-14219717.0,-12633895.0
TotalEquityGrossMinorityInterest,-16030147.0,-14945759.0,-14219717.0,-12633895.0
StockholdersEquity,-16030147.0,-14945759.0,-14219717.0,-12633895.0
RetainedEarnings,-40617485.0,-39279347.0,-38037743.0,-36346176.0
AdditionalPaidInCapital,24546969.0,24293583.0,23778999.0,23674354.0
CapitalStock,40369.0,40005.0,39027.0,37927.0
CommonStock,38495.0,38163.0,37185.0,36082.0
PreferredStock,1874.0,1842.0,1842.0,1845.0
TotalLiabilitiesNetMinorityInterest,16278504.0,15308088.0,14452137.0,13043740.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,16278504.0,15308088.0,14452137.0,13043740.0
OtherCurrentLiabilities,130040.0,321500.0,,
CurrentDebtAndCapitalLeaseObligation,9474135.0,9456459.0,8566146.0,7904207.0
CurrentDebt,9474135.0,9456459.0,8566146.0,7904207.0
OtherCurrentBorrowings,8643042.0,8625366.0,7640175.0,6986081.0
CurrentNotesPayable,831093.0,831093.0,925971.0,918126.0
PensionandOtherPostRetirementBenefitPlansCurrent,885665.0,855788.0,876665.0,643041.0
PayablesAndAccruedExpenses,5788664.0,4674341.0,5009326.0,4496492.0
CurrentAccruedExpenses,3662171.0,3510062.0,3284400.0,3447987.0
InterestPayable,2405635.0,2167729.0,1970614.0,1796736.0
Payables,2126493.0,1164279.0,1724926.0,1048505.0
OtherPayable,135000.0,135000.0,135000.0,135000.0
DuetoRelatedPartiesCurrent,100000.0,100000.0,100000.0,100000.0
DividendsPayable,310630.0,1479.0,302734.0,5217.0
TotalTaxPayable,,,,127963.0
AccountsPayable,1580863.0,927800.0,1187192.0,680325.0
TotalAssets,248357.0,362329.0,232420.0,409845.0
TotalNonCurrentAssets,0.0,0.0,0.0,0.0
CurrentAssets,248357.0,362329.0,232420.0,409845.0
OtherCurrentAssets,3400.0,16336.0,14571.0,23005.0
PrepaidAssets,242375.0,324000.0,84837.0,164175.0
CashCashEquivalentsAndShortTermInvestments,2582.0,21993.0,133012.0,222665.0
CashAndCashEquivalents,2582.0,21993.0,133012.0,222665.0
CashFinancial,2582.0,21993.0,133012.0,222665.0
