,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,5672000.0,5672000.0,5672000.0,5672000.0
OrdinarySharesNumber,40738000.0,40738000.0,40738000.0,40738000.0
ShareIssued,46410000.0,40738000.0,46410000.0,46410000.0
NetDebt,1825000.0,1176000.0,256000.0,
TotalDebt,1848000.0,1265000.0,300000.0,
TangibleBookValue,-4962000.0,-3563000.0,-2294000.0,-1074000.0
InvestedCapital,-3114000.0,-2298000.0,-1994000.0,-1074000.0
WorkingCapital,-3114000.0,-2298000.0,-2025000.0,-1135000.0
NetTangibleAssets,-4962000.0,-3563000.0,-2294000.0,-1074000.0
CommonStockEquity,-4962000.0,-3563000.0,-2294000.0,-1074000.0
TotalCapitalization,-3114000.0,-2298000.0,-1994000.0,-1074000.0
TotalEquityGrossMinorityInterest,-4962000.0,-3563000.0,-2294000.0,-1074000.0
StockholdersEquity,-4962000.0,-3563000.0,-2294000.0,-1074000.0
TreasuryStock,5168000.0,5168000.0,5168000.0,5168000.0
RetainedEarnings,-548562000.0,-547163000.0,-545894000.0,-544674000.0
AdditionalPaidInCapital,548304000.0,548304000.0,548304000.0,548304000.0
CapitalStock,464000.0,464000.0,464000.0,464000.0
CommonStock,464000.0,464000.0,464000.0,464000.0
TotalLiabilitiesNetMinorityInterest,4985000.0,3652000.0,2369000.0,1484000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1848000.0,1265000.0,300000.0,0.0
LongTermDebtAndCapitalLeaseObligation,1848000.0,1265000.0,300000.0,
LongTermDebt,1848000.0,1265000.0,300000.0,
CurrentLiabilities,3137000.0,2387000.0,2069000.0,1484000.0
PayablesAndAccruedExpenses,3137000.0,2387000.0,2069000.0,1484000.0
TotalAssets,23000.0,89000.0,75000.0,410000.0
TotalNonCurrentAssets,0.0,0.0,31000.0,61000.0
OtherNonCurrentAssets,,,31000.0,61000.0
CurrentAssets,23000.0,89000.0,44000.0,349000.0
CashCashEquivalentsAndShortTermInvestments,23000.0,89000.0,44000.0,349000.0
CashAndCashEquivalents,23000.0,89000.0,44000.0,349000.0
