,2023-09-30,2022-12-31
OrdinarySharesNumber,112499425.0,69760259.0
ShareIssued,112499425.0,69760259.0
TangibleBookValue,17406218.0,12096539.0
InvestedCapital,17406218.0,12096539.0
WorkingCapital,4394957.0,3230200.0
NetTangibleAssets,17406218.0,12096539.0
CommonStockEquity,17406218.0,12096539.0
TotalCapitalization,17406218.0,12096539.0
TotalEquityGrossMinorityInterest,17406218.0,12096539.0
StockholdersEquity,17406218.0,12096539.0
OtherEquityInterest,29665768.0,27194028.0
RetainedEarnings,-54403222.0,-53009663.0
CapitalStock,42143672.0,37912174.0
CommonStock,42143672.0,37912174.0
TotalLiabilitiesNetMinorityInterest,925944.0,342056.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,925944.0,342056.0
OtherCurrentLiabilities,505116.0,71370.0
PayablesAndAccruedExpenses,420828.0,270686.0
CurrentAccruedExpenses,44008.0,2008.0
Payables,376820.0,268678.0
AccountsPayable,376820.0,268678.0
TotalAssets,18332162.0,12438595.0
TotalNonCurrentAssets,13011261.0,8866339.0
NetPPE,13011261.0,8866339.0
AccumulatedDepreciation,-54109.0,-27523.0
GrossPPE,13065370.0,8893862.0
OtherProperties,12971825.0,8800317.0
MachineryFurnitureEquipment,93545.0,93545.0
CurrentAssets,5320901.0,3572256.0
PrepaidAssets,195572.0,169842.0
Receivables,228819.0,141436.0
TaxesReceivable,228819.0,141436.0
CashCashEquivalentsAndShortTermInvestments,4896510.0,3260978.0
CashAndCashEquivalents,4896510.0,3260978.0
CashFinancial,4896510.0,3260978.0
