,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,4048000000.0,4056000000.0,4016000000.0,3976000000.0,3937000000.0
OrdinarySharesNumber,3971000000.0,3962917886.0,4003192787.0,4042984946.0,4082000000.0
ShareIssued,8019000000.0,8018917886.0,8019192787.0,8018984946.0,8019000000.0
NetDebt,6196000000.0,8309000000.0,11968000000.0,8795000000.0,8254000000.0
TotalDebt,41573000000.0,41253000000.0,41496000000.0,41446000000.0,41193000000.0
TangibleBookValue,204802000000.0,199703000000.0,199046000000.0,198685000000.0,195049000000.0
InvestedCapital,242537000000.0,240956000000.0,240542000000.0,240131000000.0,232943000000.0
WorkingCapital,31293000000.0,29956000000.0,29945000000.0,30558000000.0,28586000000.0
NetTangibleAssets,204802000000.0,199703000000.0,199046000000.0,198685000000.0,195049000000.0
CapitalLeaseObligations,3838000000.0,,,,3299000000.0
CommonStockEquity,204802000000.0,199703000000.0,199046000000.0,198685000000.0,195049000000.0
TotalCapitalization,238447000000.0,236213000000.0,236613000000.0,237835000000.0,232309000000.0
TotalEquityGrossMinorityInterest,212538000000.0,207533000000.0,206997000000.0,206414000000.0,202473000000.0
MinorityInterest,7736000000.0,7830000000.0,7951000000.0,7729000000.0,7424000000.0
StockholdersEquity,204802000000.0,199703000000.0,199046000000.0,198685000000.0,195049000000.0
GainsLossesNotAffectingRetainedEarnings,-11989000000.0,-13088000000.0,-12657000000.0,-13095000000.0,-13270000000.0
OtherEquityAdjustments,-11989000000.0,-13088000000.0,-12657000000.0,-13095000000.0,-13270000000.0
TreasuryStock,254917000000.0,253512000000.0,249057000000.0,244676000000.0,240293000000.0
RetainedEarnings,453927000000.0,450138000000.0,444731000000.0,440552000000.0,432860000000.0
CapitalStock,17781000000.0,16165000000.0,16029000000.0,15904000000.0,15752000000.0
CommonStock,17781000000.0,16165000000.0,16029000000.0,15904000000.0,15752000000.0
TotalLiabilitiesNetMinorityInterest,163779000000.0,164726000000.0,156251000000.0,162957000000.0,166594000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,98463000000.0,93540000000.0,94436000000.0,96291000000.0,97549000000.0
OtherNonCurrentLiabilities,24228000000.0,20868000000.0,21095000000.0,21387000000.0,21733000000.0
EmployeeBenefits,10496000000.0,10174000000.0,10278000000.0,10183000000.0,10045000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,10496000000.0,10174000000.0,10278000000.0,10183000000.0,10045000000.0
DuetoRelatedPartiesNonCurrent,1804000000.0,2076000000.0,2036000000.0,2376000000.0,2338000000.0
TradeandOtherPayablesNonCurrent,0.0,0.0,0.0,0.0,0.0
NonCurrentDeferredLiabilities,24452000000.0,23912000000.0,23460000000.0,23195000000.0,22874000000.0
NonCurrentDeferredTaxesLiabilities,24452000000.0,23912000000.0,23460000000.0,23195000000.0,22874000000.0
LongTermDebtAndCapitalLeaseObligation,37483000000.0,36510000000.0,37567000000.0,39150000000.0,40559000000.0
LongTermCapitalLeaseObligation,3838000000.0,,,,3299000000.0
LongTermDebt,33645000000.0,36510000000.0,37567000000.0,39150000000.0,37260000000.0
CurrentLiabilities,65316000000.0,71186000000.0,61815000000.0,66666000000.0,69045000000.0
CurrentDebtAndCapitalLeaseObligation,4090000000.0,4743000000.0,3929000000.0,2296000000.0,634000000.0
CurrentDebt,4090000000.0,4743000000.0,3929000000.0,2296000000.0,634000000.0
OtherCurrentBorrowings,4009000000.0,,,,181000000.0
LineOfCredit,6000000.0,,,,379000000.0
CommercialPaper,75000000.0,,,,74000000.0
PayablesAndAccruedExpenses,61226000000.0,66443000000.0,57886000000.0,64370000000.0,68411000000.0
Payables,61226000000.0,66443000000.0,57886000000.0,64370000000.0,68411000000.0
OtherPayable,11086000000.0,,,,11474000000.0
DuetoRelatedPartiesCurrent,11885000000.0,,,,14585000000.0
TotalTaxPayable,7006000000.0,4186000000.0,3482000000.0,4435000000.0,9183000000.0
IncomeTaxPayable,3189000000.0,4186000000.0,3482000000.0,4435000000.0,5214000000.0
AccountsPayable,31249000000.0,62257000000.0,54404000000.0,59935000000.0,33169000000.0
TotalAssets,376317000000.0,372259000000.0,363248000000.0,369371000000.0,369067000000.0
TotalNonCurrentAssets,279708000000.0,271117000000.0,271488000000.0,272147000000.0,271436000000.0
OtherNonCurrentAssets,17138000000.0,17189000000.0,17479000000.0,17080000000.0,16951000000.0
NonCurrentPrepaidAssets,7527000000.0,,,,8049000000.0
NonCurrentAccountsReceivable,5846000000.0,,,,6944000000.0
InvestmentsAndAdvances,34257000000.0,48066000000.0,47273000000.0,49044000000.0,34800000000.0
InvestmentinFinancialAssets,177000000.0,,,,278000000.0
AvailableForSaleSecurities,177000000.0,,,,278000000.0
LongTermEquityInvestment,34080000000.0,,,,34522000000.0
NetPPE,214940000000.0,205862000000.0,206736000000.0,206023000000.0,204692000000.0
GrossPPE,214940000000.0,,,,204692000000.0
OtherProperties,214940000000.0,,,,204692000000.0
CurrentAssets,96609000000.0,101142000000.0,91760000000.0,97224000000.0,97631000000.0
OtherCurrentAssets,1906000000.0,1905000000.0,2039000000.0,2098000000.0,1782000000.0
RestrictedCash,29000000.0,29000000.0,29000000.0,25000000.0,25000000.0
Inventory,25120000000.0,24450000000.0,24249000000.0,23642000000.0,24435000000.0
FinishedGoods,20528000000.0,20052000000.0,20006000000.0,19458000000.0,20434000000.0
RawMaterials,4592000000.0,4398000000.0,4243000000.0,4184000000.0,4001000000.0
Receivables,38015000000.0,41814000000.0,35915000000.0,38808000000.0,41749000000.0
OtherReceivables,7719000000.0,,,,8905000000.0
AccountsReceivable,30296000000.0,41814000000.0,35915000000.0,38808000000.0,32844000000.0
AllowanceForDoubtfulAccountsReceivable,-170000000.0,,,,-168000000.0
GrossAccountsReceivable,30466000000.0,,,,33012000000.0
CashCashEquivalentsAndShortTermInvestments,31539000000.0,32944000000.0,29528000000.0,32651000000.0,29640000000.0
CashAndCashEquivalents,31539000000.0,32944000000.0,29528000000.0,32651000000.0,29640000000.0
