,2023-06-30,2022-12-31
OrdinarySharesNumber,26029138.0,24679070.0
ShareIssued,26029138.0,24679070.0
TotalDebt,1442897.0,1702478.0
TangibleBookValue,17811006.0,22943877.0
InvestedCapital,24287946.0,29928222.0
WorkingCapital,16813159.0,18539125.0
NetTangibleAssets,17811006.0,22943877.0
CapitalLeaseObligations,1442897.0,1702478.0
CommonStockEquity,24287946.0,29928222.0
TotalCapitalization,24287946.0,29928222.0
TotalEquityGrossMinorityInterest,27172373.0,33019265.0
MinorityInterest,2884427.0,3091043.0
StockholdersEquity,24287946.0,29928222.0
GainsLossesNotAffectingRetainedEarnings,-177902.0,803193.0
OtherEquityAdjustments,-177902.0,803193.0
RetainedEarnings,-597553.0,4124037.0
AdditionalPaidInCapital,25060797.0,24998388.0
CapitalStock,2604.0,2604.0
CommonStock,2604.0,2604.0
TotalLiabilitiesNetMinorityInterest,3353750.0,5595080.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1612808.0,1430045.0
NonCurrentDeferredLiabilities,556044.0,208200.0
NonCurrentDeferredTaxesLiabilities,556044.0,208200.0
LongTermDebtAndCapitalLeaseObligation,1056764.0,1221845.0
LongTermCapitalLeaseObligation,1056764.0,1221845.0
CurrentLiabilities,1740942.0,4165035.0
OtherCurrentLiabilities,,95595.0
CurrentDeferredLiabilities,384981.0,395263.0
CurrentDeferredRevenue,384981.0,395263.0
CurrentDebtAndCapitalLeaseObligation,386133.0,480633.0
CurrentCapitalLeaseObligation,386133.0,480633.0
PayablesAndAccruedExpenses,969828.0,3193544.0
CurrentAccruedExpenses,832839.0,296866.0
Payables,136989.0,2896678.0
OtherPayable,,83367.0
TotalTaxPayable,130514.0,2672477.0
IncomeTaxPayable,130514.0,2292765.0
AccountsPayable,6475.0,140834.0
TotalAssets,30526123.0,38614345.0
TotalNonCurrentAssets,11972022.0,15910185.0
NonCurrentDeferredAssets,512622.0,1864729.0
NonCurrentDeferredTaxesAssets,512622.0,1864729.0
InvestmentsAndAdvances,1206389.0,1263906.0
InvestmentinFinancialAssets,84606.0,84606.0
AvailableForSaleSecurities,84606.0,84606.0
LongTermEquityInvestment,1121783.0,1179300.0
InvestmentsInOtherVenturesUnderEquityMethod,,1179300.0
GoodwillAndOtherIntangibleAssets,6476940.0,6984345.0
OtherIntangibleAssets,991078.0,1216841.0
Goodwill,5485862.0,5767504.0
NetPPE,3776071.0,5797205.0
AccumulatedDepreciation,,-379879.0
GrossPPE,3776071.0,6177084.0
Leases,,53253.0
ConstructionInProgress,11722.0,239481.0
OtherProperties,3764349.0,1666777.0
MachineryFurnitureEquipment,,111617.0
BuildingsAndImprovements,,4105956.0
Properties,,0.0
CurrentAssets,18554101.0,22704160.0
OtherCurrentAssets,1048364.0,69597.0
PrepaidAssets,1128780.0,1272975.0
Inventory,513457.0,189106.0
Receivables,3640581.0,9133613.0
ReceivablesAdjustmentsAllowances,,-207269.0
OtherReceivables,,205726.0
DuefromRelatedPartiesCurrent,0.0,226179.0
AccruedInterestReceivable,,88720.0
LoansReceivable,275813.0,1840000.0
AccountsReceivable,3364768.0,6980257.0
CashCashEquivalentsAndShortTermInvestments,12222919.0,12038869.0
OtherShortTermInvestments,936098.0,518416.0
CashAndCashEquivalents,11286821.0,11520453.0
