,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,98770247.0,98339123.0,98204243.0,96623000.0,94166000.0
ShareIssued,98770247.0,98339123.0,98204243.0,96623000.0,94166000.0
NetDebt,,10852000.0,,,
TotalDebt,152548000.0,153585000.0,156232000.0,86812000.0,89885000.0
TangibleBookValue,-204166000.0,-157169000.0,-102274000.0,-48852000.0,-21447000.0
InvestedCapital,-132232000.0,-85503000.0,-30866000.0,-48852000.0,-21447000.0
WorkingCapital,113891000.0,154693000.0,217285000.0,175803000.0,219264000.0
NetTangibleAssets,-204166000.0,-157169000.0,-102274000.0,-48852000.0,-21447000.0
CapitalLeaseObligations,80614000.0,81919000.0,84824000.0,86812000.0,89885000.0
CommonStockEquity,-204166000.0,-157169000.0,-102274000.0,-48852000.0,-21447000.0
TotalCapitalization,-132232000.0,-85503000.0,-30866000.0,-48852000.0,-21447000.0
TotalEquityGrossMinorityInterest,-162199000.0,-115202000.0,-60307000.0,-28885000.0,-1480000.0
MinorityInterest,41967000.0,41967000.0,41967000.0,19967000.0,19967000.0
StockholdersEquity,-204166000.0,-157169000.0,-102274000.0,-48852000.0,-21447000.0
GainsLossesNotAffectingRetainedEarnings,-6875000.0,-6923000.0,-6250000.0,-4570000.0,-5720000.0
OtherEquityAdjustments,-6875000.0,-6923000.0,-6250000.0,-4570000.0,-5720000.0
RetainedEarnings,-1841920000.0,-1785688000.0,-1722073000.0,-1634393000.0,-1557688000.0
AdditionalPaidInCapital,1643641000.0,1634459000.0,1625067000.0,1589145000.0,1541019000.0
CapitalStock,988000.0,983000.0,982000.0,966000.0,942000.0
CommonStock,988000.0,983000.0,982000.0,966000.0,942000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,585728000.0,575628000.0,575434000.0,567429000.0,611567000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,368060000.0,366213000.0,381362000.0,312683000.0,338005000.0
OtherNonCurrentLiabilities,72034000.0,70306000.0,70725000.0,72709000.0,72690000.0
LiabilitiesHeldforSaleNonCurrent,,,48399000.0,48370000.0,49333000.0
NonCurrentDeferredLiabilities,157555000.0,154206000.0,165416000.0,163089000.0,185722000.0
NonCurrentDeferredRevenue,157555000.0,154206000.0,165416000.0,163089000.0,185722000.0
LongTermDebtAndCapitalLeaseObligation,138471000.0,141701000.0,145221000.0,76885000.0,79593000.0
LongTermCapitalLeaseObligation,66537000.0,70035000.0,73813000.0,76885000.0,79593000.0
LongTermDebt,71934000.0,71666000.0,71408000.0,,
CurrentLiabilities,217668000.0,209415000.0,194072000.0,254746000.0,273562000.0
OtherCurrentLiabilities,39175000.0,12828000.0,13145000.0,10707000.0,7248000.0
CurrentDeferredLiabilities,12740000.0,7325000.0,7490000.0,16495000.0,12739000.0
CurrentDeferredRevenue,12740000.0,7325000.0,7490000.0,16495000.0,12739000.0
CurrentDebtAndCapitalLeaseObligation,14077000.0,11884000.0,11011000.0,9927000.0,10292000.0
CurrentCapitalLeaseObligation,14077000.0,11884000.0,11011000.0,9927000.0,10292000.0
PayablesAndAccruedExpenses,151676000.0,177378000.0,162426000.0,217617000.0,243283000.0
CurrentAccruedExpenses,127101000.0,150208000.0,143302000.0,138294000.0,204834000.0
Payables,24575000.0,27170000.0,19124000.0,79323000.0,38449000.0
TotalTaxPayable,6615000.0,7950000.0,6322000.0,8041000.0,7691000.0
AccountsPayable,17960000.0,19220000.0,12802000.0,71282000.0,30758000.0
TotalAssets,423529000.0,460426000.0,515127000.0,538544000.0,610087000.0
TotalNonCurrentAssets,91970000.0,96318000.0,103770000.0,107995000.0,117261000.0
OtherNonCurrentAssets,5461000.0,6024000.0,6425000.0,6744000.0,7354000.0
InvestmentsAndAdvances,5290000.0,4534000.0,6112000.0,5884000.0,9409000.0
OtherInvestments,0.0,0.0,0.0,0.0,4348000.0
InvestmentinFinancialAssets,,,0.0,0.0,
