,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,3105446.0,3105446.0,3105446.0,2429446.0
ShareIssued,3105446.0,3105446.0,3105446.0,2429446.0
TotalDebt,0.0,754000.0,852000.0,949000.0
TangibleBookValue,8918000.0,11577000.0,13476000.0,15746000.0
InvestedCapital,8918000.0,11577000.0,13476000.0,15746000.0
WorkingCapital,8859000.0,11136000.0,12956000.0,15133000.0
NetTangibleAssets,8918000.0,11577000.0,13476000.0,15746000.0
CapitalLeaseObligations,0.0,754000.0,852000.0,949000.0
CommonStockEquity,8918000.0,11577000.0,13476000.0,15746000.0
TotalCapitalization,8918000.0,11577000.0,13476000.0,15746000.0
TotalEquityGrossMinorityInterest,8918000.0,11577000.0,13476000.0,15746000.0
StockholdersEquity,8918000.0,11577000.0,13476000.0,15746000.0
RetainedEarnings,-255585000.0,-252888000.0,-250951000.0,-248619000.0
AdditionalPaidInCapital,264500000.0,264462000.0,264424000.0,264362000.0
CapitalStock,3000.0,3000.0,3000.0,3000.0
CommonStock,3000.0,3000.0,3000.0,3000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,666000.0,1757000.0,2176000.0,3076000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,389000.0,526000.0,608000.0
OtherNonCurrentLiabilities,,109000.0,109000.0,55000.0
LongTermDebtAndCapitalLeaseObligation,0.0,280000.0,417000.0,553000.0
LongTermCapitalLeaseObligation,0.0,280000.0,417000.0,553000.0
CurrentLiabilities,666000.0,1368000.0,1650000.0,2468000.0
CurrentDebtAndCapitalLeaseObligation,,474000.0,435000.0,396000.0
CurrentCapitalLeaseObligation,0.0,474000.0,435000.0,396000.0
PensionandOtherPostRetirementBenefitPlansCurrent,121000.0,179000.0,126000.0,852000.0
PayablesAndAccruedExpenses,545000.0,715000.0,1089000.0,1220000.0
CurrentAccruedExpenses,422000.0,376000.0,447000.0,603000.0
Payables,123000.0,339000.0,642000.0,617000.0
AccountsPayable,123000.0,339000.0,642000.0,617000.0
TotalAssets,9584000.0,13334000.0,15652000.0,18822000.0
TotalNonCurrentAssets,59000.0,830000.0,1046000.0,1221000.0
OtherNonCurrentAssets,50000.0,150000.0,150000.0,150000.0
NonCurrentPrepaidAssets,,,,0.0
NetPPE,9000.0,680000.0,896000.0,1071000.0
AccumulatedDepreciation,-6000.0,-99000.0,-495000.0,-636000.0
GrossPPE,15000.0,779000.0,1391000.0,1707000.0
Leases,0.0,66000.0,66000.0,66000.0
OtherProperties,,668000.0,1242000.0,723000.0
MachineryFurnitureEquipment,15000.0,45000.0,83000.0,74000.0
BuildingsAndImprovements,,,,844000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,9525000.0,12504000.0,14606000.0,17601000.0
OtherCurrentAssets,321000.0,773000.0,922000.0,1153000.0
AssetsHeldForSaleCurrent,,53000.0,,
PrepaidAssets,623000.0,958000.0,535000.0,97000.0
CashCashEquivalentsAndShortTermInvestments,8581000.0,10720000.0,13149000.0,16351000.0
CashAndCashEquivalents,8581000.0,10720000.0,13149000.0,16351000.0
CashEquivalents,8524000.0,10425000.0,12813000.0,16296000.0
CashFinancial,57000.0,295000.0,336000.0,55000.0
