,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,63202408.0,63165367.0,63139533.0,63011777.0
ShareIssued,63202408.0,63165367.0,63139533.0,63011777.0
TotalDebt,55279.0,81988.0,43812.0,70449.0
TangibleBookValue,73330949.0,75264977.0,82111928.0,85830522.0
InvestedCapital,73330949.0,75264977.0,82111928.0,85830522.0
WorkingCapital,2048240.0,4344866.0,7158224.0,11159396.0
NetTangibleAssets,73330949.0,75264977.0,82111928.0,85830522.0
CapitalLeaseObligations,55279.0,81988.0,43812.0,70449.0
CommonStockEquity,73330949.0,75264977.0,82111928.0,85830522.0
TotalCapitalization,73330949.0,75264977.0,82111928.0,85830522.0
TotalEquityGrossMinorityInterest,73330949.0,75264977.0,82111928.0,85830522.0
StockholdersEquity,73330949.0,75264977.0,82111928.0,85830522.0
RetainedEarnings,-576829723.0,-574199629.0,-566526877.0,-561926784.0
AdditionalPaidInCapital,33830533.0,33275592.0,32570761.0,32203858.0
CapitalStock,616330139.0,616189014.0,616068044.0,615553448.0
CommonStock,616330139.0,616189014.0,616068044.0,615553448.0
TotalLiabilitiesNetMinorityInterest,13345276.0,18978193.0,14345487.0,13614633.0
TotalNonCurrentLiabilitiesNetMinorityInterest,4956744.0,5094360.0,886177.0,1211902.0
DerivativeProductLiabilities,0.0,0.0,0.0,1732.0
TradeandOtherPayablesNonCurrent,4500000.0,4500000.0,,
LongTermProvisions,456744.0,594360.0,886177.0,1210170.0
CurrentLiabilities,8388532.0,13883833.0,13459310.0,12402731.0
CurrentDebtAndCapitalLeaseObligation,55279.0,81988.0,43812.0,70449.0
CurrentCapitalLeaseObligation,55279.0,81988.0,43812.0,70449.0
CurrentProvisions,2297523.0,8412823.0,10695372.0,9590766.0
PayablesAndAccruedExpenses,6035730.0,5389022.0,2720126.0,2741516.0
Payables,6035730.0,5389022.0,2720126.0,2741516.0
OtherPayable,500000.0,500000.0,,
AccountsPayable,5535730.0,4889022.0,2720126.0,2741516.0
TotalAssets,86676225.0,94243170.0,96457415.0,99445155.0
TotalNonCurrentAssets,76239453.0,76014471.0,75839881.0,75883028.0
OtherNonCurrentAssets,3000000.0,3000000.0,3000000.0,3000000.0
NetPPE,73239453.0,73014471.0,72839881.0,72883028.0
AccumulatedDepreciation,,,,-6208274.0
GrossPPE,73239453.0,73014471.0,72839881.0,79091302.0
OtherProperties,72850201.0,72600474.0,72561855.0,72519373.0
MachineryFurnitureEquipment,,,,4253346.0
BuildingsAndImprovements,389252.0,413997.0,278026.0,2318583.0
CurrentAssets,10436772.0,18228699.0,20617534.0,23562127.0
PrepaidAssets,1353327.0,936087.0,696844.0,614930.0
Receivables,1978508.0,3187600.0,1360978.0,280150.0
AccountsReceivable,1978508.0,3187600.0,1360978.0,280150.0
CashCashEquivalentsAndShortTermInvestments,7104937.0,14105012.0,18559712.0,22667047.0
CashAndCashEquivalents,7104937.0,14105012.0,18559712.0,22667047.0
CashEquivalents,,,,18411692.0
CashFinancial,,,,4255355.0
