,2023-08-31,2023-02-28
TreasurySharesNumber,4562689.0,4562689.0
OrdinarySharesNumber,24733917.0,24733917.0
ShareIssued,29296606.0,29296606.0
NetDebt,1678000.0,160000.0
TotalDebt,2540000.0,585000.0
TangibleBookValue,-2190000.0,-3060000.0
InvestedCapital,-142000.0,-2364000.0
WorkingCapital,-4855000.0,-5215000.0
NetTangibleAssets,-2190000.0,-3060000.0
CapitalLeaseObligations,862000.0,305000.0
CommonStockEquity,-1820000.0,-2644000.0
TotalCapitalization,-1820000.0,-2644000.0
TotalEquityGrossMinorityInterest,-1820000.0,-2644000.0
StockholdersEquity,-1820000.0,-2644000.0
TreasuryStock,22520000.0,22519000.0
RetainedEarnings,-38836000.0,-39660000.0
AdditionalPaidInCapital,59533000.0,59532000.0
CapitalStock,3000.0,3000.0
CommonStock,3000.0,3000.0
TotalLiabilitiesNetMinorityInterest,9354000.0,10776000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1079000.0,745000.0
NonCurrentDeferredLiabilities,496000.0,745000.0
NonCurrentDeferredRevenue,496000.0,745000.0
LongTermDebtAndCapitalLeaseObligation,583000.0,0.0
LongTermCapitalLeaseObligation,583000.0,0.0
CurrentLiabilities,8275000.0,10031000.0
CurrentDeferredLiabilities,1125000.0,1089000.0
CurrentDeferredRevenue,1125000.0,1089000.0
CurrentDebtAndCapitalLeaseObligation,1957000.0,585000.0
CurrentCapitalLeaseObligation,279000.0,305000.0
CurrentDebt,1678000.0,280000.0
OtherCurrentBorrowings,1678000.0,280000.0
PayablesAndAccruedExpenses,5193000.0,8357000.0
CurrentAccruedExpenses,1485000.0,1794000.0
Payables,3708000.0,6563000.0
AccountsPayable,3708000.0,6563000.0
TotalAssets,7534000.0,8132000.0
TotalNonCurrentAssets,4114000.0,3316000.0
OtherNonCurrentAssets,2875000.0,2893000.0
GoodwillAndOtherIntangibleAssets,370000.0,416000.0
OtherIntangibleAssets,7000.0,53000.0
Goodwill,363000.0,363000.0
NetPPE,869000.0,7000.0
GrossPPE,869000.0,
OtherProperties,869000.0,
CurrentAssets,3420000.0,4816000.0
OtherCurrentAssets,128000.0,258000.0
Receivables,3292000.0,4438000.0
OtherReceivables,2240000.0,3367000.0
AccountsReceivable,1052000.0,1071000.0
AllowanceForDoubtfulAccountsReceivable,,-184000.0
GrossAccountsReceivable,,1255000.0
CashCashEquivalentsAndShortTermInvestments,0.0,120000.0
CashAndCashEquivalents,0.0,120000.0
