,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,5100000.0,4500000.0,3500000.0,2400000.0,3900000.0
OrdinarySharesNumber,50956858.0,51600000.0,52600000.0,53700000.0,52200000.0
ShareIssued,56056858.0,56100000.0,56100000.0,56100000.0,56100000.0
NetDebt,461300000.0,574600000.0,594200000.0,622600000.0,542600000.0
TotalDebt,625300000.0,693600000.0,721000000.0,748700000.0,685100000.0
TangibleBookValue,-5300000.0,29100000.0,33100000.0,27900000.0,39600000.0
InvestedCapital,633700000.0,729000000.0,759100000.0,785800000.0,740700000.0
WorkingCapital,-203100000.0,-149900000.0,-140400000.0,-118300000.0,-90900000.0
NetTangibleAssets,-5300000.0,29100000.0,33100000.0,27900000.0,39600000.0
CapitalLeaseObligations,111100000.0,108000000.0,115500000.0,117400000.0,117300000.0
CommonStockEquity,119500000.0,143400000.0,153600000.0,154500000.0,172900000.0
TotalCapitalization,482000000.0,575000000.0,605200000.0,633400000.0,679600000.0
TotalEquityGrossMinorityInterest,119500000.0,143400000.0,153600000.0,154500000.0,172900000.0
StockholdersEquity,119500000.0,143400000.0,153600000.0,154500000.0,172900000.0
GainsLossesNotAffectingRetainedEarnings,-117600000.0,-117100000.0,-113500000.0,-121100000.0,-128300000.0
OtherEquityAdjustments,-117600000.0,-117100000.0,-113500000.0,-121100000.0,-128300000.0
TreasuryStock,33100000.0,30100000.0,24900000.0,21200000.0,23500000.0
RetainedEarnings,-573900000.0,-551900000.0,-549200000.0,-543100000.0,-518500000.0
AdditionalPaidInCapital,842700000.0,841100000.0,839800000.0,838500000.0,841800000.0
CapitalStock,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0
CommonStock,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,1390200000.0,1425900000.0,1383700000.0,1472400000.0,1528900000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,599400000.0,640600000.0,668500000.0,712000000.0,733500000.0
OtherNonCurrentLiabilities,35900000.0,122000000.0,122300000.0,121700000.0,18800000.0
DerivativeProductLiabilities,,,,,0.0
EmployeeBenefits,101500000.0,,,,104400000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,59300000.0,,,,59100000.0
TradeandOtherPayablesNonCurrent,10300000.0,,,,4400000.0
NonCurrentDeferredLiabilities,6000000.0,6200000.0,7800000.0,22200000.0,10500000.0
NonCurrentDeferredRevenue,900000.0,,,,1200000.0
NonCurrentDeferredTaxesLiabilities,5100000.0,6200000.0,7800000.0,22200000.0,9300000.0
LongTermDebtAndCapitalLeaseObligation,445700000.0,512400000.0,538400000.0,568100000.0,595400000.0
LongTermCapitalLeaseObligation,83200000.0,80800000.0,86800000.0,89200000.0,88700000.0
