,2023-11-30,2023-08-31,2023-05-31,2023-02-28
OrdinarySharesNumber,172767843.0,156432843.0,148042843.0,133332843.0
ShareIssued,172767843.0,156432843.0,148042843.0,133332843.0
TangibleBookValue,-608356.0,-498889.0,-402878.0,389107.0
InvestedCapital,-608356.0,-498889.0,-402878.0,389107.0
WorkingCapital,-608356.0,-498889.0,-402878.0,389107.0
NetTangibleAssets,-608356.0,-498889.0,-402878.0,389107.0
CommonStockEquity,-608356.0,-498889.0,-402878.0,389107.0
TotalCapitalization,-608356.0,-498889.0,-402878.0,389107.0
TotalEquityGrossMinorityInterest,-608356.0,-498889.0,-402878.0,389107.0
StockholdersEquity,-608356.0,-498889.0,-402878.0,389107.0
OtherEquityInterest,,40000.0,100000.0,580500.0
RetainedEarnings,-14450339.0,-13327201.0,-12509957.0,-11264825.0
AdditionalPaidInCapital,1868074.0,1868074.0,1596199.0,1171498.0
CapitalStock,11973909.0,10920238.0,10410880.0,9901934.0
CommonStock,11973909.0,10920238.0,10410880.0,9901934.0
TotalLiabilitiesNetMinorityInterest,865451.0,774526.0,756783.0,201778.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,865451.0,774526.0,756783.0,201778.0
PayablesAndAccruedExpenses,865451.0,774526.0,756783.0,201778.0
TotalAssets,257095.0,275637.0,353905.0,590885.0
TotalNonCurrentAssets,0.0,0.0,0.0,0.0
CurrentAssets,257095.0,275637.0,353905.0,590885.0
PrepaidAssets,59138.0,99727.0,185316.0,258400.0
Receivables,101988.0,49930.0,28450.0,57239.0
TaxesReceivable,15790.0,15654.0,7642.0,19212.0
AccountsReceivable,86198.0,34276.0,20808.0,38027.0
CashCashEquivalentsAndShortTermInvestments,95969.0,125980.0,140139.0,275246.0
OtherShortTermInvestments,75000.0,75000.0,75000.0,150000.0
CashAndCashEquivalents,20969.0,50980.0,65139.0,125246.0
CashFinancial,20969.0,50980.0,65139.0,125246.0
