,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,180000.0,,,,
OrdinarySharesNumber,203030000.0,202543648.0,202409000.0,202409000.0,202403000.0
ShareIssued,203210000.0,202543648.0,202409000.0,202409000.0,202403000.0
TotalDebt,1944000.0,2304000.0,2629000.0,2972000.0,3225000.0
TangibleBookValue,196189000.0,228748000.0,239224000.0,277456000.0,296664000.0
InvestedCapital,205863000.0,238538000.0,249129000.0,287477000.0,306800000.0
WorkingCapital,164461000.0,194532000.0,215022000.0,243732000.0,267487000.0
NetTangibleAssets,196189000.0,228748000.0,239224000.0,277456000.0,296664000.0
CapitalLeaseObligations,1944000.0,2304000.0,2629000.0,2972000.0,3225000.0
CommonStockEquity,205863000.0,238538000.0,249129000.0,287477000.0,306800000.0
TotalCapitalization,205863000.0,238538000.0,249129000.0,287477000.0,306800000.0
TotalEquityGrossMinorityInterest,205863000.0,238538000.0,249129000.0,287477000.0,306800000.0
StockholdersEquity,205863000.0,238538000.0,249129000.0,287477000.0,306800000.0
GainsLossesNotAffectingRetainedEarnings,17000.0,-7000.0,,,0.0
OtherEquityAdjustments,17000.0,-7000.0,,,
TreasuryStock,1969000.0,,,,0.0
RetainedEarnings,-131988000.0,-98895000.0,-84317000.0,-43585000.0,-22438000.0
AdditionalPaidInCapital,339783000.0,337420000.0,333426000.0,331042000.0,329218000.0
CapitalStock,20000.0,20000.0,20000.0,20000.0,20000.0
CommonStock,20000.0,20000.0,20000.0,20000.0,20000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,60284000.0,57408000.0,61332000.0,38281000.0,45005000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,14018000.0,12011000.0,20504000.0,9203000.0,10562000.0
OtherNonCurrentLiabilities,814000.0,397000.0,425000.0,288000.0,246000.0
DerivativeProductLiabilities,12319000.0,10631000.0,18757000.0,7320000.0,8388000.0
NonCurrentDeferredLiabilities,93000.0,78000.0,78000.0,15000.0,15000.0
NonCurrentDeferredTaxesLiabilities,93000.0,78000.0,78000.0,15000.0,15000.0
LongTermDebtAndCapitalLeaseObligation,792000.0,905000.0,1244000.0,1580000.0,1913000.0
LongTermCapitalLeaseObligation,792000.0,905000.0,1244000.0,1580000.0,1913000.0
CurrentLiabilities,46266000.0,45397000.0,40828000.0,29078000.0,34443000.0
CurrentDeferredLiabilities,214000.0,,,,163000.0
CurrentDeferredRevenue,214000.0,,,,163000.0
CurrentDebtAndCapitalLeaseObligation,1152000.0,1399000.0,1385000.0,1392000.0,1312000.0
CurrentCapitalLeaseObligation,1152000.0,1399000.0,1385000.0,1392000.0,1312000.0
CurrentProvisions,730000.0,,,,397000.0
PayablesAndAccruedExpenses,44170000.0,43998000.0,39443000.0,27686000.0,32571000.0
CurrentAccruedExpenses,19666000.0,18492000.0,17047000.0,15302000.0,19431000.0
Payables,24504000.0,25506000.0,22396000.0,12384000.0,13140000.0
TotalTaxPayable,579000.0,,,,352000.0
AccountsPayable,23925000.0,25506000.0,22396000.0,12384000.0,12788000.0
TotalAssets,266147000.0,295946000.0,310461000.0,325758000.0,351805000.0
TotalNonCurrentAssets,55420000.0,56017000.0,54611000.0,52948000.0,49875000.0
OtherNonCurrentAssets,6192000.0,6319000.0,6490000.0,6829000.0,5044000.0
NonCurrentDeferredAssets,4000.0,,,,0.0
NonCurrentDeferredTaxesAssets,4000.0,,,,0.0
GoodwillAndOtherIntangibleAssets,9674000.0,9790000.0,9905000.0,10021000.0,10136000.0
OtherIntangibleAssets,1347000.0,1463000.0,1578000.0,1694000.0,1809000.0
Goodwill,8327000.0,8327000.0,8327000.0,8327000.0,8327000.0
NetPPE,39550000.0,39908000.0,38216000.0,36098000.0,34695000.0
AccumulatedDepreciation,-17122000.0,,,,-12591000.0
GrossPPE,56672000.0,39908000.0,38216000.0,36098000.0,47286000.0
Leases,2023000.0,,,,1635000.0
ConstructionInProgress,6697000.0,,,,26362000.0
OtherProperties,25495000.0,39908000.0,38216000.0,36098000.0,13002000.0
MachineryFurnitureEquipment,22457000.0,,,,6287000.0
Properties,0.0,,,,0.0
CurrentAssets,210727000.0,239929000.0,255850000.0,272810000.0,301930000.0
OtherCurrentAssets,3004000.0,1946000.0,2720000.0,3895000.0,4625000.0
Inventory,32122000.0,32789000.0,32174000.0,31102000.0,29215000.0
FinishedGoods,28205000.0,28451000.0,26150000.0,26189000.0,25291000.0
RawMaterials,3917000.0,4338000.0,6024000.0,4913000.0,3924000.0
Receivables,7697000.0,5246000.0,5084000.0,1771000.0,2850000.0
AccountsReceivable,7697000.0,5246000.0,5084000.0,1771000.0,2850000.0
AllowanceForDoubtfulAccountsReceivable,-140000.0,,,,-211000.0
GrossAccountsReceivable,7837000.0,,,,3061000.0
CashCashEquivalentsAndShortTermInvestments,167904000.0,199948000.0,215872000.0,236042000.0,265240000.0
CashAndCashEquivalents,167904000.0,199948000.0,215872000.0,236042000.0,265240000.0
