,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,1177.0,1177.0,1177.0,1177.0
OrdinarySharesNumber,108976312.0,108184537.0,107155654.0,106417265.0
ShareIssued,108977489.0,108185714.0,107156831.0,106418442.0
TotalDebt,64777000.0,50561000.0,10184000.0,7822000.0
TangibleBookValue,52671000.0,62877000.0,60250000.0,72127000.0
InvestedCapital,127325000.0,125273000.0,88673000.0,100017000.0
WorkingCapital,90953000.0,80099000.0,43474000.0,52303000.0
NetTangibleAssets,52671000.0,62877000.0,60250000.0,72127000.0
CapitalLeaseObligations,17710000.0,16519000.0,10184000.0,7822000.0
CommonStockEquity,80258000.0,91231000.0,88673000.0,100017000.0
TotalCapitalization,127325000.0,125273000.0,88673000.0,100017000.0
TotalEquityGrossMinorityInterest,84105000.0,95078000.0,92520000.0,103864000.0
MinorityInterest,3847000.0,3847000.0,3847000.0,3847000.0
StockholdersEquity,80258000.0,91231000.0,88673000.0,100017000.0
GainsLossesNotAffectingRetainedEarnings,1153000.0,1823000.0,1803000.0,1371000.0
OtherEquityAdjustments,1153000.0,1823000.0,1803000.0,1371000.0
TreasuryStock,4000.0,4000.0,4000.0,4000.0
RetainedEarnings,-743831000.0,-720611000.0,-704841000.0,-688492000.0
AdditionalPaidInCapital,822928000.0,810011000.0,791703000.0,787130000.0
CapitalStock,12000.0,12000.0,12000.0,12000.0
CommonStock,12000.0,12000.0,12000.0,12000.0
TotalLiabilitiesNetMinorityInterest,89016000.0,66390000.0,24493000.0,19924000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,77814000.0,56714000.0,16344000.0,11037000.0
OtherNonCurrentLiabilities,1671000.0,1647000.0,1600000.0,1547000.0
DerivativeProductLiabilities,14000000.0,7263000.0,7000000.0,4200000.0
LongTermDebtAndCapitalLeaseObligation,62143000.0,47804000.0,7744000.0,5290000.0
LongTermCapitalLeaseObligation,15076000.0,13762000.0,7744000.0,5290000.0
LongTermDebt,47067000.0,34042000.0,,
CurrentLiabilities,11202000.0,9676000.0,8149000.0,8887000.0
CurrentDeferredLiabilities,71000.0,64000.0,60000.0,95000.0
CurrentDeferredRevenue,71000.0,64000.0,60000.0,95000.0
CurrentDebtAndCapitalLeaseObligation,2634000.0,2757000.0,2440000.0,2532000.0
CurrentCapitalLeaseObligation,2634000.0,2757000.0,2440000.0,2532000.0
PayablesAndAccruedExpenses,8497000.0,6855000.0,5649000.0,6260000.0
CurrentAccruedExpenses,7581000.0,5976000.0,4993000.0,5241000.0
Payables,916000.0,879000.0,656000.0,1019000.0
AccountsPayable,916000.0,879000.0,656000.0,1019000.0
TotalAssets,173121000.0,161468000.0,117013000.0,123788000.0
TotalNonCurrentAssets,70966000.0,71693000.0,65390000.0,62598000.0
OtherNonCurrentAssets,1569000.0,1652000.0,1732000.0,5385000.0
GoodwillAndOtherIntangibleAssets,27587000.0,28354000.0,28423000.0,27890000.0
OtherIntangibleAssets,10349000.0,10615000.0,10602000.0,10397000.0
Goodwill,17238000.0,17739000.0,17821000.0,17493000.0
NetPPE,41810000.0,41687000.0,35235000.0,29323000.0
AccumulatedDepreciation,-8727000.0,-7759000.0,-6844000.0,-5971000.0
GrossPPE,50537000.0,49446000.0,42079000.0,35294000.0
ConstructionInProgress,1730000.0,2147000.0,2634000.0,
OtherProperties,48807000.0,47299000.0,39445000.0,33685000.0
MachineryFurnitureEquipment,,,,1609000.0
CurrentAssets,102155000.0,89775000.0,51623000.0,61190000.0
OtherCurrentAssets,2323000.0,2933000.0,3635000.0,3576000.0
Receivables,2738000.0,1830000.0,1189000.0,2168000.0
AccountsReceivable,2738000.0,1830000.0,1189000.0,2168000.0
CashCashEquivalentsAndShortTermInvestments,97094000.0,85012000.0,46799000.0,55446000.0
OtherShortTermInvestments,6962000.0,32228000.0,2986000.0,8216000.0
CashAndCashEquivalents,90132000.0,52784000.0,43813000.0,47230000.0
