,2023-06-30,2022-12-31
OrdinarySharesNumber,206105513.0,207394013.0
ShareIssued,206105513.0,207394013.0
TotalDebt,261637000.0,148792000.0
TangibleBookValue,1324713000.0,1358636000.0
InvestedCapital,1651881000.0,1567523000.0
WorkingCapital,1141175000.0,1168035000.0
NetTangibleAssets,1324713000.0,1358636000.0
CapitalLeaseObligations,6547000.0,14025000.0
CommonStockEquity,1396791000.0,1432756000.0
TotalCapitalization,1526146000.0,1547308000.0
TotalEquityGrossMinorityInterest,1390840000.0,1429163000.0
MinorityInterest,-5951000.0,-3593000.0
StockholdersEquity,1396791000.0,1432756000.0
GainsLossesNotAffectingRetainedEarnings,-1209000.0,-24335000.0
OtherEquityAdjustments,-1209000.0,-24335000.0
TreasuryStock,77687000.0,74703000.0
RetainedEarnings,119459000.0,174385000.0
AdditionalPaidInCapital,1356216000.0,1357397000.0
CapitalStock,12000.0,12000.0
CommonStock,12000.0,12000.0
TotalLiabilitiesNetMinorityInterest,1522905000.0,1456531000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,142203000.0,129589000.0
OtherNonCurrentLiabilities,10397000.0,8245000.0
LongTermDebtAndCapitalLeaseObligation,131806000.0,121344000.0
LongTermCapitalLeaseObligation,2451000.0,6792000.0
LongTermDebt,129355000.0,114552000.0
CurrentLiabilities,1380702000.0,1326942000.0
CurrentDeferredLiabilities,132169000.0,118369000.0
CurrentDeferredRevenue,132169000.0,118369000.0
CurrentDebtAndCapitalLeaseObligation,129831000.0,27448000.0
CurrentCapitalLeaseObligation,4096000.0,7233000.0
CurrentDebt,125735000.0,20215000.0
OtherCurrentBorrowings,125735000.0,20215000.0
PayablesAndAccruedExpenses,1118702000.0,1181125000.0
CurrentAccruedExpenses,275656000.0,308845000.0
Payables,843046000.0,872280000.0
DuetoRelatedPartiesCurrent,4157000.0,11548000.0
TotalTaxPayable,17416000.0,16674000.0
IncomeTaxPayable,17416000.0,16674000.0
AccountsPayable,821473000.0,844058000.0
TotalAssets,2913745000.0,2885694000.0
TotalNonCurrentAssets,391868000.0,390717000.0
OtherNonCurrentAssets,19366000.0,22856000.0
NonCurrentPrepaidAssets,30000000.0,30000000.0
NonCurrentDeferredAssets,6179000.0,12660000.0
NonCurrentDeferredTaxesAssets,6179000.0,12660000.0
GoodwillAndOtherIntangibleAssets,72078000.0,74120000.0
OtherIntangibleAssets,72078000.0,74120000.0
NetPPE,264245000.0,251081000.0
AccumulatedDepreciation,,-196892000.0
GrossPPE,264245000.0,447973000.0
ConstructionInProgress,,166480000.0
OtherProperties,264245000.0,14649000.0
MachineryFurnitureEquipment,,266844000.0
CurrentAssets,2521877000.0,2494977000.0
OtherCurrentAssets,202831000.0,183708000.0
RestrictedCash,128133000.0,76070000.0
PrepaidAssets,,183708000.0
Inventory,509860000.0,502291000.0
FinishedGoods,,309239000.0
RawMaterials,,193052000.0
Receivables,665124000.0,627170000.0
DuefromRelatedPartiesCurrent,39030000.0,25021000.0
AccountsReceivable,626094000.0,602149000.0
AllowanceForDoubtfulAccountsReceivable,-98454000.0,-87835000.0
GrossAccountsReceivable,724548000.0,689984000.0
CashCashEquivalentsAndShortTermInvestments,1015929000.0,1105738000.0
OtherShortTermInvestments,324471000.0,368599000.0
CashAndCashEquivalents,691458000.0,737139000.0
