,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,14241541.0,14241541.0,14241541.0,13414230.0
ShareIssued,14241541.0,14241541.0,14241541.0,13414230.0
NetDebt,,,,20691.0
TotalDebt,,,4748.0,134643.0
TangibleBookValue,3177912.0,4993601.0,6331119.0,-833179.0
InvestedCapital,3177912.0,4993601.0,6335867.0,-698536.0
WorkingCapital,2421371.0,4393665.0,5780403.0,-1176561.0
NetTangibleAssets,3177912.0,4993601.0,6331119.0,-833179.0
CommonStockEquity,3177912.0,4993601.0,6331119.0,-833179.0
TotalCapitalization,3177912.0,4993601.0,6331119.0,-833179.0
TotalEquityGrossMinorityInterest,2630974.0,4509463.0,5907668.0,-1194561.0
MinorityInterest,-546938.0,-484138.0,-423451.0,-361382.0
StockholdersEquity,3177912.0,4993601.0,6331119.0,-833179.0
RetainedEarnings,-10781523.0,-8292210.0,-6954692.0,-5796636.0
AdditionalPaidInCapital,13959293.0,13285669.0,13285669.0,4963340.0
CapitalStock,142.0,142.0,142.0,117.0
CommonStock,142.0,142.0,142.0,117.0
TotalLiabilitiesNetMinorityInterest,716771.0,845924.0,1050870.0,1635529.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,18000.0
OtherNonCurrentLiabilities,,,,18000.0
CurrentLiabilities,716771.0,845924.0,1050870.0,1617529.0
OtherCurrentLiabilities,,,13634.0,13634.0
CurrentDebtAndCapitalLeaseObligation,,,4748.0,134643.0
CurrentDebt,,,4748.0,134643.0
OtherCurrentBorrowings,,,4748.0,134643.0
PayablesAndAccruedExpenses,716771.0,845924.0,1032488.0,1469252.0
CurrentAccruedExpenses,254360.0,365531.0,338064.0,798590.0
Payables,462411.0,480393.0,694424.0,670662.0
OtherPayable,,147674.0,,
DuetoRelatedPartiesCurrent,,,,22533.0
AccountsPayable,462411.0,332719.0,694424.0,648129.0
TotalAssets,3347745.0,5355387.0,6958538.0,440968.0
TotalNonCurrentAssets,209603.0,115798.0,127265.0,0.0
NetPPE,209603.0,115798.0,127265.0,
CurrentAssets,3138142.0,5239589.0,6831273.0,440968.0
OtherCurrentAssets,15364.0,15465.0,15364.0,7864.0
PrepaidAssets,670641.0,613146.0,1339461.0,147769.0
Inventory,673621.0,303864.0,51428.0,69546.0
FinishedGoods,673621.0,303864.0,51428.0,69546.0
Receivables,57466.0,173589.0,27680.0,101837.0
DuefromRelatedPartiesCurrent,,,4197.0,
AccountsReceivable,57466.0,173589.0,23483.0,101837.0
CashCashEquivalentsAndShortTermInvestments,1721050.0,4133525.0,5397340.0,113952.0
CashAndCashEquivalents,1721050.0,4133525.0,5397340.0,113952.0
CashFinancial,,,5397340.0,113952.0
