,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,30099203.0,30099203.0,30099203.0,30099203.0
ShareIssued,30099203.0,30099203.0,30099203.0,30099203.0
TangibleBookValue,100726635.0,111335755.0,125469192.0,140436302.0
InvestedCapital,100726635.0,111335755.0,125469192.0,140436302.0
WorkingCapital,100678920.0,111301165.0,125434317.0,140401427.0
NetTangibleAssets,100726635.0,111335755.0,125469192.0,140436302.0
CommonStockEquity,100726635.0,111335755.0,125469192.0,140436302.0
TotalCapitalization,100726635.0,111335755.0,125469192.0,140436302.0
TotalEquityGrossMinorityInterest,100726635.0,111335755.0,125469192.0,140436302.0
StockholdersEquity,100726635.0,111335755.0,125469192.0,140436302.0
RetainedEarnings,-535737523.0,-513735465.0,-488432511.0,-462110935.0
AdditionalPaidInCapital,636434059.0,625041121.0,613871604.0,602517138.0
CapitalStock,30099.0,30099.0,30099.0,30099.0
CommonStock,30099.0,30099.0,30099.0,30099.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,8422218.0,10702466.0,10097257.0,12468877.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,8422218.0,10702466.0,10097257.0,12468877.0
OtherCurrentLiabilities,-34.0,,,41.0
PensionandOtherPostRetirementBenefitPlansCurrent,1106900.0,,,492100.0
PayablesAndAccruedExpenses,7315352.0,10702466.0,10097257.0,11976736.0
CurrentAccruedExpenses,4458600.0,5848850.0,5675292.0,6714800.0
Payables,2856752.0,4853616.0,4421965.0,5261936.0
AccountsPayable,2856752.0,4853616.0,4421965.0,5261936.0
TotalAssets,109148853.0,122038221.0,135566449.0,152905179.0
TotalNonCurrentAssets,47715.0,34590.0,34875.0,34875.0
OtherNonCurrentAssets,47715.0,34590.0,34875.0,34875.0
CurrentAssets,109101138.0,122003631.0,135531574.0,152870304.0
OtherCurrentAssets,37.0,,,-14.0
PrepaidAssets,2834000.0,3474540.0,3089580.0,4035200.0
Receivables,0.0,0.0,0.0,512432.0
OtherReceivables,,,,512432.0
CashCashEquivalentsAndShortTermInvestments,106267101.0,118529091.0,132441994.0,148322686.0
OtherShortTermInvestments,99568502.0,104059737.0,103547634.0,142926781.0
CashAndCashEquivalents,6698599.0,14469354.0,28894360.0,5395905.0
CashFinancial,,,,5395905.0
