,2023-09-30,2023-03-31
TreasurySharesNumber,1165883.0,1165883.0
OrdinarySharesNumber,68598050.0,68598050.0
ShareIssued,69763933.0,69763933.0
TotalDebt,350000.0,
TangibleBookValue,5223408.0,8725304.0
InvestedCapital,5573408.0,8725304.0
WorkingCapital,5331473.0,8567387.0
NetTangibleAssets,5223408.0,8725304.0
CommonStockEquity,5223408.0,8725304.0
TotalCapitalization,5223408.0,8725304.0
TotalEquityGrossMinorityInterest,5331473.0,8839516.0
MinorityInterest,108065.0,114212.0
StockholdersEquity,5223408.0,8725304.0
GainsLossesNotAffectingRetainedEarnings,-3891840.0,-3847601.0
OtherEquityAdjustments,-3891840.0,-3847601.0
TreasuryStock,3988370.0,3988370.0
RetainedEarnings,-57925257.0,-54467600.0
AdditionalPaidInCapital,71021898.0,71021898.0
CapitalStock,6977.0,6977.0
CommonStock,6977.0,6977.0
TotalLiabilitiesNetMinorityInterest,11549145.0,11620783.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,11549145.0,11620783.0
OtherCurrentLiabilities,,705483.0
CurrentDeferredLiabilities,415020.0,194376.0
CurrentDeferredRevenue,415020.0,194376.0
CurrentDebtAndCapitalLeaseObligation,350000.0,
CurrentDebt,350000.0,
OtherCurrentBorrowings,350000.0,
PayablesAndAccruedExpenses,10784125.0,10720924.0
CurrentAccruedExpenses,1004151.0,938767.0
InterestPayable,186391.0,105085.0
Payables,9779974.0,9782157.0
DuetoRelatedPartiesCurrent,9686152.0,9686152.0
TotalTaxPayable,93822.0,96005.0
IncomeTaxPayable,93822.0,95888.0
TotalAssets,16880618.0,20460299.0
TotalNonCurrentAssets,0.0,272129.0
OtherNonCurrentAssets,,272129.0
CurrentAssets,16880618.0,20188170.0
AssetsHeldForSaleCurrent,0.0,1351352.0
PrepaidAssets,613723.0,272129.0
Inventory,1227339.0,1686449.0
FinishedGoods,1227339.0,1686449.0
Receivables,5827917.0,9225901.0
OtherReceivables,,1528918.0
LoansReceivable,0.0,
AccountsReceivable,5827917.0,7696983.0
AllowanceForDoubtfulAccountsReceivable,-1942639.0,-400759.0
GrossAccountsReceivable,7770556.0,8097742.0
CashCashEquivalentsAndShortTermInvestments,9211639.0,7924468.0
CashAndCashEquivalents,9211639.0,7924468.0
