,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,4541167.0,4541167.0,4541167.0,4541167.0
ShareIssued,4541167.0,4541167.0,4541167.0,4541167.0
TotalDebt,0.0,0.0,0.0,33000.0
TangibleBookValue,11198000.0,12794000.0,14273000.0,18623000.0
InvestedCapital,11198000.0,12794000.0,14273000.0,18623000.0
WorkingCapital,11169000.0,12755000.0,14221000.0,18489000.0
NetTangibleAssets,11198000.0,12794000.0,14273000.0,18623000.0
CapitalLeaseObligations,0.0,0.0,0.0,33000.0
CommonStockEquity,11198000.0,12794000.0,14273000.0,18623000.0
TotalCapitalization,11198000.0,12794000.0,14273000.0,18623000.0
TotalEquityGrossMinorityInterest,11198000.0,12794000.0,14273000.0,18623000.0
StockholdersEquity,11198000.0,12794000.0,14273000.0,18623000.0
GainsLossesNotAffectingRetainedEarnings,0.0,-2000.0,-10000.0,-48000.0
OtherEquityAdjustments,,-2000.0,-10000.0,-48000.0
RetainedEarnings,-281178000.0,-279351000.0,-277564000.0,-272785000.0
AdditionalPaidInCapital,292285000.0,292056000.0,291756000.0,291365000.0
CapitalStock,91000.0,91000.0,91000.0,91000.0
CommonStock,91000.0,91000.0,91000.0,91000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,1624000.0,1197000.0,2884000.0,3384000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
LongTermDebtAndCapitalLeaseObligation,,,,0.0
LongTermCapitalLeaseObligation,,,,0.0
CurrentLiabilities,1624000.0,1197000.0,2884000.0,3384000.0
OtherCurrentLiabilities,10000.0,34000.0,1027000.0,181000.0
CurrentDebtAndCapitalLeaseObligation,,,,33000.0
CurrentCapitalLeaseObligation,0.0,0.0,0.0,33000.0
PayablesAndAccruedExpenses,1614000.0,1163000.0,1857000.0,3170000.0
CurrentAccruedExpenses,1130000.0,1027000.0,1399000.0,1450000.0
Payables,484000.0,136000.0,458000.0,1720000.0
AccountsPayable,484000.0,136000.0,458000.0,1720000.0
TotalAssets,12822000.0,13991000.0,17157000.0,22007000.0
TotalNonCurrentAssets,29000.0,39000.0,52000.0,134000.0
OtherNonCurrentAssets,,,,24000.0
NetPPE,29000.0,39000.0,52000.0,110000.0
AccumulatedDepreciation,-295000.0,-285000.0,-272000.0,-270000.0
GrossPPE,324000.0,324000.0,324000.0,380000.0
MachineryFurnitureEquipment,324000.0,324000.0,324000.0,340000.0
BuildingsAndImprovements,,,0.0,40000.0
Properties,,,0.0,0.0
CurrentAssets,12793000.0,13952000.0,17105000.0,21873000.0
OtherCurrentAssets,699000.0,261000.0,359000.0,606000.0
RestrictedCash,25000.0,25000.0,25000.0,25000.0
CashCashEquivalentsAndShortTermInvestments,12069000.0,13666000.0,16721000.0,21242000.0
OtherShortTermInvestments,0.0,499000.0,8938000.0,16048000.0
CashAndCashEquivalents,12069000.0,13167000.0,7783000.0,5194000.0
CashEquivalents,,,5475000.0,
CashFinancial,,,2308000.0,
