,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,5717629.0,5696064.0,5614028.0,5577916.0
ShareIssued,5717629.0,5696064.0,5614028.0,5577916.0
TotalDebt,2375000.0,2331000.0,2377000.0,2083000.0
TangibleBookValue,5375000.0,5857000.0,6520000.0,7306000.0
InvestedCapital,6066000.0,6461000.0,7128000.0,7920000.0
WorkingCapital,4238000.0,5026000.0,5758000.0,6646000.0
NetTangibleAssets,5375000.0,5857000.0,6520000.0,7306000.0
CapitalLeaseObligations,2007000.0,2051000.0,2096000.0,1800000.0
CommonStockEquity,5698000.0,6181000.0,6847000.0,7637000.0
TotalCapitalization,5972000.0,6446000.0,7113000.0,7905000.0
TotalEquityGrossMinorityInterest,6256000.0,6741000.0,7354000.0,7637000.0
MinorityInterest,558000.0,560000.0,507000.0,
StockholdersEquity,5698000.0,6181000.0,6847000.0,7637000.0
RetainedEarnings,-13617000.0,-13067000.0,-12372000.0,-11558000.0
AdditionalPaidInCapital,19309000.0,19242000.0,19213000.0,19189000.0
CapitalStock,6000.0,6000.0,6000.0,6000.0
CommonStock,6000.0,6000.0,6000.0,6000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,3691000.0,3756000.0,3652000.0,2720000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,2048000.0,2084000.0,2130000.0,1861000.0
LongTermDebtAndCapitalLeaseObligation,2048000.0,2084000.0,2130000.0,1861000.0
LongTermCapitalLeaseObligation,1774000.0,1819000.0,1864000.0,1593000.0
LongTermDebt,274000.0,265000.0,266000.0,268000.0
CurrentLiabilities,1643000.0,1672000.0,1522000.0,859000.0
OtherCurrentLiabilities,172000.0,231000.0,192000.0,264000.0
CurrentDeferredLiabilities,34000.0,,,
CurrentDeferredRevenue,34000.0,,,
CurrentDebtAndCapitalLeaseObligation,327000.0,247000.0,247000.0,222000.0
CurrentCapitalLeaseObligation,233000.0,232000.0,232000.0,207000.0
CurrentDebt,94000.0,15000.0,15000.0,15000.0
OtherCurrentBorrowings,5000.0,15000.0,15000.0,15000.0
LineOfCredit,89000.0,,,
PayablesAndAccruedExpenses,1110000.0,1194000.0,1083000.0,373000.0
CurrentAccruedExpenses,37000.0,72000.0,96000.0,108000.0
Payables,1073000.0,1122000.0,987000.0,265000.0
TotalTaxPayable,0.0,64000.0,,
AccountsPayable,1073000.0,1058000.0,987000.0,265000.0
TotalAssets,9947000.0,10497000.0,11006000.0,10357000.0
TotalNonCurrentAssets,4066000.0,3799000.0,3726000.0,2852000.0
OtherNonCurrentAssets,95000.0,95000.0,95000.0,63000.0
GoodwillAndOtherIntangibleAssets,323000.0,324000.0,327000.0,331000.0
OtherIntangibleAssets,12000.0,13000.0,16000.0,20000.0
Goodwill,311000.0,311000.0,311000.0,311000.0
NetPPE,3648000.0,3380000.0,3304000.0,2458000.0
AccumulatedDepreciation,-689000.0,-655000.0,-622000.0,-594000.0
GrossPPE,4337000.0,4035000.0,3926000.0,3052000.0
Leases,391000.0,261000.0,233000.0,228000.0
ConstructionInProgress,330000.0,118000.0,35000.0,55000.0
OtherProperties,1911000.0,1967000.0,2022000.0,1737000.0
MachineryFurnitureEquipment,1705000.0,1689000.0,1636000.0,1032000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,5881000.0,6698000.0,7280000.0,7505000.0
OtherCurrentAssets,,366000.0,129000.0,172000.0
PrepaidAssets,367000.0,366000.0,129000.0,172000.0
Inventory,1090000.0,1079000.0,968000.0,502000.0
InventoriesAdjustmentsAllowances,0.0,0.0,0.0,0.0
FinishedGoods,313000.0,398000.0,323000.0,156000.0
WorkInProcess,15000.0,43000.0,63000.0,51000.0
RawMaterials,762000.0,638000.0,582000.0,295000.0
Receivables,1158000.0,950000.0,380000.0,222000.0
AccountsReceivable,1158000.0,950000.0,380000.0,222000.0
AllowanceForDoubtfulAccountsReceivable,-17000.0,-17000.0,-19000.0,-9000.0
GrossAccountsReceivable,1175000.0,967000.0,399000.0,231000.0
CashCashEquivalentsAndShortTermInvestments,3266000.0,4303000.0,5803000.0,6609000.0
OtherShortTermInvestments,0.0,612000.0,5016000.0,5508000.0
CashAndCashEquivalents,3266000.0,3691000.0,787000.0,1101000.0
CashFinancial,3266000.0,3691000.0,787000.0,1101000.0
