,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,26620734.0,27176942.0,27244536.0,27475226.0,27758463.0
OrdinarySharesNumber,583093100.0,582536892.0,447671698.0,447441008.0,447157771.0
ShareIssued,609713834.0,609713834.0,474916234.0,474916234.0,474916234.0
NetDebt,21329000000.0,21666000000.0,12636000000.0,12548000000.0,13401000000.0
TotalDebt,21764000000.0,22059000000.0,12817000000.0,13306000000.0,13701000000.0
TangibleBookValue,10216000000.0,9756000000.0,6470000000.0,6382000000.0,5741000000.0
InvestedCapital,38151000000.0,38249000000.0,19960000000.0,20360000000.0,20115000000.0
WorkingCapital,-344000000.0,-110000000.0,346000000.0,387000000.0,-503000000.0
NetTangibleAssets,10216000000.0,9756000000.0,6470000000.0,6382000000.0,5741000000.0
CapitalLeaseObligations,97000000.0,109000000.0,75000000.0,78000000.0,80000000.0
CommonStockEquity,16484000000.0,16299000000.0,7218000000.0,7132000000.0,6494000000.0
TotalCapitalization,37667000000.0,37749000000.0,19960000000.0,19860000000.0,19190000000.0
TotalEquityGrossMinorityInterest,16484000000.0,16299000000.0,7218000000.0,7132000000.0,6494000000.0
StockholdersEquity,16484000000.0,16299000000.0,7218000000.0,7132000000.0,6494000000.0
GainsLossesNotAffectingRetainedEarnings,-33000000.0,-68000000.0,-75000000.0,-99000000.0,-108000000.0
OtherEquityAdjustments,-33000000.0,-68000000.0,-75000000.0,-99000000.0,-108000000.0
TreasuryStock,677000000.0,691000000.0,693000000.0,699000000.0,706000000.0
RetainedEarnings,868000000.0,737000000.0,711000000.0,672000000.0,50000000.0
AdditionalPaidInCapital,16320000000.0,16315000000.0,7270000000.0,7253000000.0,7253000000.0
CapitalStock,6000000.0,6000000.0,5000000.0,5000000.0,5000000.0
CommonStock,6000000.0,6000000.0,5000000.0,5000000.0,5000000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,27782000000.0,27640000000.0,16820000000.0,17332000000.0,17885000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,24330000000.0,24342000000.0,15303000000.0,15150000000.0,14834000000.0
NonCurrentDeferredLiabilities,3073000000.0,2815000000.0,2498000000.0,2356000000.0,2070000000.0
NonCurrentDeferredTaxesLiabilities,2594000000.0,2349000000.0,2168000000.0,2027000000.0,1739000000.0
LongTermDebtAndCapitalLeaseObligation,21257000000.0,21527000000.0,12805000000.0,12794000000.0,12764000000.0
LongTermCapitalLeaseObligation,74000000.0,77000000.0,63000000.0,66000000.0,68000000.0
LongTermDebt,21183000000.0,21450000000.0,12742000000.0,12728000000.0,12696000000.0
CurrentLiabilities,3452000000.0,3298000000.0,1517000000.0,2182000000.0,3051000000.0
OtherCurrentLiabilities,785000000.0,709000000.0,281000000.0,309000000.0,386000000.0
CurrentDebtAndCapitalLeaseObligation,507000000.0,532000000.0,12000000.0,512000000.0,937000000.0
CurrentCapitalLeaseObligation,23000000.0,32000000.0,12000000.0,12000000.0,12000000.0
CurrentDebt,484000000.0,500000000.0,,500000000.0,925000000.0
OtherCurrentBorrowings,484000000.0,500000000.0,,500000000.0,925000000.0
PayablesAndAccruedExpenses,2160000000.0,2057000000.0,1224000000.0,1361000000.0,1728000000.0
CurrentAccruedExpenses,381000000.0,218000000.0,214000000.0,137000000.0,233000000.0
InterestPayable,381000000.0,218000000.0,214000000.0,137000000.0,233000000.0
Payables,1779000000.0,1839000000.0,1010000000.0,1224000000.0,1495000000.0
TotalTaxPayable,215000000.0,220000000.0,130000000.0,150000000.0,136000000.0
AccountsPayable,1564000000.0,1619000000.0,880000000.0,1074000000.0,1359000000.0
TotalAssets,44266000000.0,43939000000.0,24038000000.0,24464000000.0,24379000000.0
TotalNonCurrentAssets,41158000000.0,40751000000.0,22175000000.0,21895000000.0,21831000000.0
OtherNonCurrentAssets,319000000.0,324000000.0,313000000.0,316000000.0,324000000.0
InvestmentsAndAdvances,1874000000.0,1795000000.0,885000000.0,789000000.0,802000000.0
LongTermEquityInvestment,1874000000.0,1795000000.0,885000000.0,789000000.0,802000000.0
GoodwillAndOtherIntangibleAssets,6268000000.0,6543000000.0,748000000.0,750000000.0,753000000.0
OtherIntangibleAssets,1316000000.0,861000000.0,,,225000000.0
Goodwill,4952000000.0,5682000000.0,,,528000000.0
NetPPE,32697000000.0,32089000000.0,20229000000.0,20040000000.0,19952000000.0
AccumulatedDepreciation,-5757000000.0,-5537000000.0,-5372000000.0,-5212000000.0,-5063000000.0
GrossPPE,38454000000.0,37626000000.0,25601000000.0,25252000000.0,25015000000.0
ConstructionInProgress,1528000000.0,,,,1839000000.0
MachineryFurnitureEquipment,1002000000.0,,,,806000000.0
LandAndImprovements,375000000.0,,,,160000000.0
CurrentAssets,3108000000.0,3188000000.0,1863000000.0,2569000000.0,2548000000.0
OtherCurrentAssets,252000000.0,300000000.0,244000000.0,158000000.0,172000000.0
HedgingAssetsCurrent,26000000.0,22000000.0,30000000.0,22000000.0,43000000.0
Inventory,787000000.0,1011000000.0,460000000.0,556000000.0,581000000.0
OtherInventories,639000000.0,869000000.0,,,432000000.0
FinishedGoods,,869000000.0,314000000.0,399000000.0,431740000.0
RawMaterials,148000000.0,142000000.0,146000000.0,157000000.0,149000000.0
Receivables,1705000000.0,1571000000.0,1023000000.0,1153000000.0,1532000000.0
AccountsReceivable,1705000000.0,1571000000.0,1023000000.0,1153000000.0,1532000000.0
CashCashEquivalentsAndShortTermInvestments,338000000.0,284000000.0,106000000.0,680000000.0,220000000.0
CashAndCashEquivalents,338000000.0,284000000.0,106000000.0,680000000.0,220000000.0
