,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,140522850.0,132126217.0,114399985.0,116844804.0,
OrdinarySharesNumber,1555437180.0,1563833813.0,1581560045.0,1579115226.0,1579115226.0
ShareIssued,1695960030.0,1695960030.0,1695960030.0,1695960030.0,1579115226.0
TotalDebt,230548000000.0,235024000000.0,256396000000.0,254954000000.0,256136000000.0
TangibleBookValue,1270977000000.0,1270433000000.0,1166320000000.0,976399000000.0,915651000000.0
InvestedCapital,1971792000000.0,1996260000000.0,1896110000000.0,1662284000000.0,1622119000000.0
WorkingCapital,959511000000.0,967138000000.0,873346000000.0,682565000000.0,680330000000.0
NetTangibleAssets,1270977000000.0,1270433000000.0,1166320000000.0,976399000000.0,915651000000.0
CapitalLeaseObligations,209155000000.0,213523000000.0,220374000000.0,219680000000.0,207159000000.0
CommonStockEquity,1950399000000.0,1974759000000.0,1860088000000.0,1627010000000.0,1573142000000.0
TotalCapitalization,1951784000000.0,1976207000000.0,1861496000000.0,1628439000000.0,1594544000000.0
TotalEquityGrossMinorityInterest,1966881000000.0,1991032000000.0,1875683000000.0,1640949000000.0,1586920000000.0
MinorityInterest,16482000000.0,16273000000.0,15595000000.0,13939000000.0,13778000000.0
StockholdersEquity,1950399000000.0,1974759000000.0,1860088000000.0,1627010000000.0,1573142000000.0
OtherEquityInterest,388375000000.0,452336000000.0,405486000000.0,274518000000.0,249778000000.0
TreasuryStock,528010000000.0,476361000000.0,424893000000.0,432612000000.0,421384000000.0
RetainedEarnings,1999240000000.0,1914527000000.0,1800484000000.0,1711350000000.0,1678022000000.0
AdditionalPaidInCapital,50794000000.0,44257000000.0,39011000000.0,33754000000.0,26726000000.0
CapitalStock,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0
CommonStock,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0
TotalLiabilitiesNetMinorityInterest,1053385000000.0,1073344000000.0,1079322000000.0,1152332000000.0,1121862000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,359024000000.0,374512000000.0,376343000000.0,369555000000.0,372523000000.0
OtherNonCurrentLiabilities,7838000000.0,9228000000.0,8947000000.0,8189000000.0,8929000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,63258000000.0,62063000000.0,61626000000.0,61244000000.0,61166000000.0
NonCurrentDeferredTaxesLiabilities,105894000000.0,116901000000.0,115022000000.0,107617000000.0,100692000000.0
LongTermDebtAndCapitalLeaseObligation,169219000000.0,172702000000.0,177666000000.0,179942000000.0,188420000000.0
LongTermCapitalLeaseObligation,167834000000.0,171254000000.0,176258000000.0,178513000000.0,167018000000.0
LongTermDebt,1385000000.0,1448000000.0,1408000000.0,1429000000.0,21402000000.0
LongTermProvisions,12147000000.0,12996000000.0,12916000000.0,12068000000.0,12709000000.0
CurrentLiabilities,694361000000.0,698832000000.0,702979000000.0,782777000000.0,749339000000.0
OtherCurrentLiabilities,254202000000.0,271821000000.0,273740000000.0,277443000000.0,314739000000.0
CurrentDebtAndCapitalLeaseObligation,61329000000.0,62322000000.0,78730000000.0,75012000000.0,67716000000.0
CurrentCapitalLeaseObligation,41321000000.0,42269000000.0,44116000000.0,41167000000.0,40141000000.0
CurrentDebt,20008000000.0,20053000000.0,34614000000.0,33845000000.0,27575000000.0
CurrentProvisions,8670000000.0,8065000000.0,8522000000.0,9876000000.0,8585000000.0
Payables,369631000000.0,355786000000.0,341889000000.0,420038000000.0,355074000000.0
TotalTaxPayable,47526000000.0,46761000000.0,32259000000.0,70122000000.0,38908000000.0
AccountsPayable,322105000000.0,309025000000.0,309630000000.0,349916000000.0,316166000000.0
TotalAssets,3020266000000.0,3064376000000.0,2955005000000.0,2793281000000.0,2708782000000.0
TotalNonCurrentAssets,1366393000000.0,1398405000000.0,1378679000000.0,1327939000000.0,1279112000000.0
OtherNonCurrentAssets,7434000000.0,7743000000.0,7168000000.0,4708000000.0,4971000000.0
NonCurrentDeferredTaxesAssets,184238000000.0,176826000000.0,157796000000.0,161301000000.0,128649000000.0
InvestmentinFinancialAssets,230774000000.0,238409000000.0,238900000000.0,228326000000.0,210614000000.0
LongTermEquityInvestment,28048000000.0,26889000000.0,26244000000.0,26967000000.0,18261000000.0
GoodwillAndOtherIntangibleAssets,679422000000.0,704326000000.0,693768000000.0,650611000000.0,657491000000.0
OtherIntangibleAssets,194019000000.0,195795000000.0,194267000000.0,187634000000.0,196745000000.0
Goodwill,485403000000.0,508531000000.0,499501000000.0,462977000000.0,460746000000.0
NetPPE,236477000000.0,244212000000.0,254803000000.0,256026000000.0,259126000000.0
GrossPPE,236477000000.0,244212000000.0,254803000000.0,256026000000.0,259126000000.0
OtherProperties,236477000000.0,244212000000.0,254803000000.0,256026000000.0,259126000000.0
CurrentAssets,1653872000000.0,1665970000000.0,1576325000000.0,1465342000000.0,1429669000000.0
OtherCurrentAssets,80427000000.0,65506000000.0,73239000000.0,53785000000.0,69101000000.0
AccountsReceivable,522961000000.0,508585000000.0,528259000000.0,527558000000.0,538372000000.0
CashCashEquivalentsAndShortTermInvestments,1050484000000.0,1091879000000.0,974827000000.0,883999000000.0,822196000000.0
OtherShortTermInvestments,8399000000.0,5769000000.0,9087000000.0,6629000000.0,7279000000.0
CashAndCashEquivalents,1042085000000.0,1086110000000.0,965740000000.0,877370000000.0,814917000000.0
