,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,399300000.0,399300000.0,399000000.0,398600000.0,397800000.0
ShareIssued,399300000.0,399300000.0,399000000.0,398600000.0,397800000.0
NetDebt,8781000000.0,8801000000.0,8947000000.0,8561000000.0,8361000000.0
TotalDebt,9802000000.0,9635000000.0,9782000000.0,9262000000.0,9114000000.0
TangibleBookValue,-1033000000.0,-1556000000.0,-2246000000.0,-2831000000.0,-3244000000.0
InvestedCapital,28305000000.0,27532000000.0,27253000000.0,26245000000.0,25693000000.0
WorkingCapital,3928000000.0,3420000000.0,3578000000.0,3051000000.0,2386000000.0
NetTangibleAssets,-1033000000.0,-1556000000.0,-2246000000.0,-2831000000.0,-3244000000.0
CapitalLeaseObligations,533000000.0,486000000.0,482000000.0,466000000.0,459000000.0
CommonStockEquity,19036000000.0,18383000000.0,17953000000.0,17449000000.0,17038000000.0
TotalCapitalization,27280000000.0,26533000000.0,26757000000.0,26150000000.0,25359000000.0
TotalEquityGrossMinorityInterest,19069000000.0,18420000000.0,17988000000.0,17485000000.0,17075000000.0
MinorityInterest,33000000.0,36000000.0,36000000.0,36000000.0,38000000.0
StockholdersEquity,19036000000.0,18383000000.0,17953000000.0,17449000000.0,17038000000.0
OtherEquityInterest,-1000000.0,-1000000.0,-1000000.0,,
GainsLossesNotAffectingRetainedEarnings,-3906000000.0,-3927000000.0,-3760000000.0,-3814000000.0,-3946000000.0
OtherEquityAdjustments,-3906000000.0,-3927000000.0,-3760000000.0,,-3946000000.0
RetainedEarnings,10305000000.0,9703000000.0,9156000000.0,8757000000.0,8468000000.0
AdditionalPaidInCapital,12634000000.0,12604000000.0,12554000000.0,12502000000.0,12512000000.0
CapitalStock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
CommonStock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
TotalLiabilitiesNetMinorityInterest,19363000000.0,18869000000.0,18784000000.0,18032000000.0,17939000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,11616000000.0,11306000000.0,12059000000.0,11945000000.0,11579000000.0
OtherNonCurrentLiabilities,1489000000.0,1429000000.0,1427000000.0,1416000000.0,1443000000.0
EmployeeBenefits,948000000.0,781000000.0,815000000.0,825000000.0,826000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,948000000.0,781000000.0,815000000.0,825000000.0,826000000.0
NonCurrentDeferredLiabilities,402000000.0,460000000.0,531000000.0,537000000.0,530000000.0
NonCurrentDeferredTaxesLiabilities,402000000.0,460000000.0,531000000.0,537000000.0,530000000.0
LongTermDebtAndCapitalLeaseObligation,8777000000.0,8636000000.0,9286000000.0,9167000000.0,8780000000.0
LongTermCapitalLeaseObligation,533000000.0,486000000.0,482000000.0,466000000.0,459000000.0
LongTermDebt,8244000000.0,8150000000.0,8804000000.0,8701000000.0,8321000000.0
CurrentLiabilities,7747000000.0,7563000000.0,6725000000.0,6087000000.0,6360000000.0
OtherCurrentLiabilities,2681000000.0,2717000000.0,2572000000.0,2524000000.0,2487000000.0
CurrentDebtAndCapitalLeaseObligation,1025000000.0,999000000.0,496000000.0,95000000.0,334000000.0
CurrentDebt,1025000000.0,999000000.0,496000000.0,95000000.0,334000000.0
OtherCurrentBorrowings,,,,,34000000.0
CommercialPaper,,,,,300000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,676000000.0,592000000.0,465000000.0,350000000.0,467000000.0
PayablesAndAccruedExpenses,3365000000.0,3255000000.0,3192000000.0,3118000000.0,3072000000.0
Payables,3365000000.0,3255000000.0,3192000000.0,3118000000.0,3072000000.0
AccountsPayable,3365000000.0,3255000000.0,3192000000.0,3118000000.0,3072000000.0
TotalAssets,38432000000.0,37289000000.0,36772000000.0,35517000000.0,35014000000.0
TotalNonCurrentAssets,26757000000.0,26304000000.0,26469000000.0,26380000000.0,26269000000.0
OtherNonCurrentAssets,2052000000.0,2076000000.0,2056000000.0,1975000000.0,1940000000.0
NonCurrentDeferredAssets,458000000.0,349000000.0,354000000.0,340000000.0,330000000.0
NonCurrentDeferredTaxesAssets,458000000.0,349000000.0,354000000.0,340000000.0,330000000.0
GoodwillAndOtherIntangibleAssets,20069000000.0,19939000000.0,20199000000.0,20280000000.0,20282000000.0
OtherIntangibleAssets,5092000000.0,5158000000.0,5285000000.0,5386000000.0,5486000000.0
Goodwill,14977000000.0,14781000000.0,14914000000.0,14894000000.0,14796000000.0
NetPPE,4178000000.0,3940000000.0,3860000000.0,3785000000.0,3717000000.0
AccumulatedDepreciation,-5208000000.0,-5062000000.0,-5071000000.0,-4989000000.0,-4867000000.0
GrossPPE,9386000000.0,9002000000.0,8931000000.0,8774000000.0,8584000000.0
OtherProperties,648000000.0,600000000.0,594000000.0,579000000.0,570000000.0
MachineryFurnitureEquipment,6497000000.0,6228000000.0,6139000000.0,6021000000.0,5885000000.0
Properties,2241000000.0,2174000000.0,2198000000.0,2174000000.0,2129000000.0
CurrentAssets,11675000000.0,10983000000.0,10303000000.0,9138000000.0,8746000000.0
OtherCurrentAssets,852000000.0,904000000.0,904000000.0,771000000.0,685000000.0
Inventory,3739000000.0,3713000000.0,3670000000.0,3604000000.0,3430000000.0
OtherInventories,,,,,-1000000.0
FinishedGoods,1354000000.0,1341000000.0,1282000000.0,1281000000.0,1375000000.0
WorkInProcess,870000000.0,901000000.0,930000000.0,916000000.0,781000000.0
RawMaterials,1515000000.0,1471000000.0,1458000000.0,1407000000.0,1275000000.0
Receivables,4475000000.0,4460000000.0,4399000000.0,4239000000.0,4076000000.0
AccountsReceivable,4475000000.0,4460000000.0,4399000000.0,4239000000.0,4076000000.0
AllowanceForDoubtfulAccountsReceivable,-38000000.0,-43000000.0,-39000000.0,-39000000.0,-31000000.0
GrossAccountsReceivable,4513000000.0,4503000000.0,4438000000.0,4278000000.0,4107000000.0
CashCashEquivalentsAndShortTermInvestments,2609000000.0,1906000000.0,1330000000.0,524000000.0,555000000.0
OtherShortTermInvestments,2121000000.0,1558000000.0,977000000.0,289000000.0,261000000.0
CashAndCashEquivalents,488000000.0,348000000.0,353000000.0,235000000.0,294000000.0
CashFinancial,488000000.0,348000000.0,353000000.0,235000000.0,294000000.0
