,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,55541290.0,55517179.0,55448286.0,55445006.0,50157275.0
OrdinarySharesNumber,386647344.0,386372321.0,385949773.0,385721286.0,390510837.0
ShareIssued,442188634.0,441889500.0,441398059.0,441166292.0,440668112.0
NetDebt,26840000000.0,29133000000.0,30875000000.0,31775000000.0,25964000000.0
TotalDebt,34917000000.0,35284000000.0,34008000000.0,35257000000.0,34488000000.0
TangibleBookValue,-13955000000.0,-15346000000.0,-16958000000.0,-18855000000.0,-14660000000.0
InvestedCapital,81652000000.0,80612000000.0,77760000000.0,77514000000.0,78466000000.0
WorkingCapital,10577000000.0,8934000000.0,5883000000.0,4325000000.0,8219000000.0
NetTangibleAssets,-13955000000.0,-15346000000.0,-16958000000.0,-18855000000.0,-14660000000.0
CommonStockEquity,46735000000.0,45328000000.0,43752000000.0,42257000000.0,43978000000.0
TotalCapitalization,78043000000.0,75817000000.0,72946000000.0,71392000000.0,72887000000.0
TotalEquityGrossMinorityInterest,46842000000.0,45464000000.0,43915000000.0,42433000000.0,44148000000.0
MinorityInterest,107000000.0,136000000.0,163000000.0,176000000.0,170000000.0
StockholdersEquity,46735000000.0,45328000000.0,43752000000.0,42257000000.0,43978000000.0
GainsLossesNotAffectingRetainedEarnings,-3224000000.0,-3027000000.0,-2924000000.0,-3054000000.0,-3099000000.0
OtherEquityAdjustments,-3224000000.0,-3027000000.0,-2924000000.0,-3054000000.0,-3099000000.0
TreasuryStock,15133000000.0,15121000000.0,15084000000.0,15083000000.0,12017000000.0
RetainedEarnings,47364000000.0,45869000000.0,44289000000.0,43064000000.0,41910000000.0
AdditionalPaidInCapital,17286000000.0,17165000000.0,17030000000.0,16889000000.0,16743000000.0
CapitalStock,442000000.0,442000000.0,441000000.0,441000000.0,441000000.0
CommonStock,442000000.0,442000000.0,441000000.0,441000000.0,441000000.0
PreferredStock,,0.0,0.0,0.0,
TotalLiabilitiesNetMinorityInterest,51884000000.0,51593000000.0,50190000000.0,52225000000.0,53006000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,37872000000.0,37435000000.0,36078000000.0,36341000000.0,35996000000.0
OtherNonCurrentLiabilities,4642000000.0,4326000000.0,4042000000.0,4230000000.0,4238000000.0
NonCurrentDeferredLiabilities,1922000000.0,2620000000.0,2842000000.0,2976000000.0,2849000000.0
NonCurrentDeferredTaxesLiabilities,1922000000.0,2620000000.0,2842000000.0,2976000000.0,2849000000.0
LongTermDebtAndCapitalLeaseObligation,31308000000.0,30489000000.0,29194000000.0,29135000000.0,28909000000.0
LongTermDebt,31308000000.0,30489000000.0,29194000000.0,29135000000.0,28909000000.0
CurrentLiabilities,14012000000.0,14158000000.0,14112000000.0,15884000000.0,17010000000.0
CurrentDeferredLiabilities,2689000000.0,2547000000.0,2590000000.0,2662000000.0,2601000000.0
CurrentDeferredRevenue,2689000000.0,2547000000.0,2590000000.0,2662000000.0,2601000000.0
CurrentDebtAndCapitalLeaseObligation,3609000000.0,4795000000.0,4814000000.0,6122000000.0,5579000000.0
CurrentDebt,3609000000.0,4795000000.0,4814000000.0,6122000000.0,5579000000.0
PayablesAndAccruedExpenses,7714000000.0,6816000000.0,6708000000.0,7100000000.0,8830000000.0
CurrentAccruedExpenses,4842000000.0,4308000000.0,4285000000.0,4302000000.0,5449000000.0
Payables,2872000000.0,2508000000.0,2423000000.0,2798000000.0,3381000000.0
AccountsPayable,2872000000.0,2508000000.0,2423000000.0,2798000000.0,3381000000.0
TotalAssets,98726000000.0,97057000000.0,94105000000.0,94658000000.0,97154000000.0
TotalNonCurrentAssets,74137000000.0,73965000000.0,74110000000.0,74449000000.0,71925000000.0
OtherNonCurrentAssets,3999000000.0,4124000000.0,4108000000.0,3983000000.0,4007000000.0
GoodwillAndOtherIntangibleAssets,60690000000.0,60674000000.0,60710000000.0,61112000000.0,58638000000.0
OtherIntangibleAssets,16670000000.0,17091000000.0,17437000000.0,17972000000.0,17442000000.0
Goodwill,44020000000.0,43583000000.0,43273000000.0,43140000000.0,41196000000.0
NetPPE,9448000000.0,9167000000.0,9292000000.0,9354000000.0,9280000000.0
AccumulatedDepreciation,-6076000000.0,,,,-4989000000.0
GrossPPE,15524000000.0,,,,14269000000.0
ConstructionInProgress,2238000000.0,,,,2695000000.0
MachineryFurnitureEquipment,9235000000.0,,,,7967000000.0
BuildingsAndImprovements,3593000000.0,,,,3153000000.0
LandAndImprovements,458000000.0,,,,454000000.0
Properties,0.0,,,,0.0
CurrentAssets,24589000000.0,23092000000.0,19995000000.0,20209000000.0,25229000000.0
OtherCurrentAssets,1760000000.0,1702000000.0,1721000000.0,1766000000.0,1644000000.0
RestrictedCash,,,,,12000000.0
Inventory,5088000000.0,5404000000.0,5655000000.0,5664000000.0,5634000000.0
FinishedGoods,2326000000.0,2438000000.0,2527000000.0,2540000000.0,2569000000.0
WorkInProcess,705000000.0,743000000.0,760000000.0,708000000.0,660000000.0
RawMaterials,2057000000.0,2223000000.0,2368000000.0,2416000000.0,2405000000.0
Receivables,9664000000.0,9835000000.0,9486000000.0,9297000000.0,9427000000.0
OtherReceivables,1443000000.0,1465000000.0,1467000000.0,1375000000.0,1312000000.0
AccountsReceivable,8221000000.0,8370000000.0,8019000000.0,7922000000.0,8115000000.0
AllowanceForDoubtfulAccountsReceivable,-193000000.0,-184000000.0,-180000000.0,-190000000.0,-189000000.0
GrossAccountsReceivable,8414000000.0,8554000000.0,8199000000.0,8112000000.0,8304000000.0
CashCashEquivalentsAndShortTermInvestments,8077000000.0,6151000000.0,3133000000.0,3482000000.0,8524000000.0
CashAndCashEquivalents,8077000000.0,6151000000.0,3133000000.0,3482000000.0,8524000000.0
