,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,276136470.0,276136470.0,276136470.0,276136470.0
ShareIssued,276136470.0,276136470.0,276136470.0,276136470.0
TangibleBookValue,45390577.0,45457171.0,45489696.0,45546355.0
InvestedCapital,45390577.0,45457171.0,45489696.0,45546355.0
WorkingCapital,1322701.0,1615832.0,1936945.0,2408143.0
NetTangibleAssets,45390577.0,45457171.0,45489696.0,45546355.0
CommonStockEquity,45390577.0,45457171.0,45489696.0,45546355.0
TotalCapitalization,45390577.0,45457171.0,45489696.0,45546355.0
TotalEquityGrossMinorityInterest,45390577.0,45457171.0,45489696.0,45546355.0
StockholdersEquity,45390577.0,45457171.0,45489696.0,45546355.0
RetainedEarnings,-13127634.0,-13023644.0,-12927556.0,-12756833.0
AdditionalPaidInCapital,958808.0,921412.0,857849.0,743785.0
CapitalStock,57559403.0,57559403.0,57559403.0,57559403.0
CommonStock,57559403.0,57559403.0,57559403.0,57559403.0
TotalLiabilitiesNetMinorityInterest,3791697.0,3849630.0,3844538.0,3990096.0
TotalNonCurrentLiabilitiesNetMinorityInterest,3718195.0,3738734.0,3754856.0,3787620.0
NonCurrentDeferredLiabilities,3718195.0,3738734.0,3754856.0,3787620.0
NonCurrentDeferredTaxesLiabilities,3718195.0,3738734.0,3754856.0,3787620.0
CurrentLiabilities,73502.0,110896.0,89682.0,202476.0
PayablesAndAccruedExpenses,73502.0,110896.0,89682.0,202476.0
Payables,73502.0,110896.0,89682.0,202476.0
AccountsPayable,73502.0,110896.0,89682.0,202476.0
TotalAssets,49182274.0,49306801.0,49334234.0,49536451.0
TotalNonCurrentAssets,47786071.0,47580073.0,47307607.0,46925832.0
NonCurrentPrepaidAssets,81549.0,102611.0,144322.0,0.0
NetPPE,47704522.0,47477462.0,47163285.0,46925832.0
CurrentAssets,1396203.0,1726728.0,2026627.0,2610619.0
PrepaidAssets,15202.0,45596.0,23692.0,25372.0
Receivables,11724.0,12399.0,14157.0,24220.0
TaxesReceivable,11724.0,12399.0,14157.0,24220.0
CashCashEquivalentsAndShortTermInvestments,1369277.0,1668733.0,1988778.0,2561027.0
OtherShortTermInvestments,35967.0,47033.0,35967.0,35967.0
CashAndCashEquivalents,1333310.0,1621700.0,1952811.0,2525060.0
CashEquivalents,1176826.0,1418779.0,1858344.0,2447925.0
CashFinancial,156484.0,202921.0,94467.0,77135.0
