,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,51518049.0,50803763.0,50803763.0,50803763.0
ShareIssued,51518049.0,50803763.0,50803763.0,50803763.0
NetDebt,,1565818.0,1385822.0,1414093.0
TotalDebt,,1575741.0,1394183.0,1422648.0
TangibleBookValue,-25460673.0,-2533511.0,-2115700.0,-1936960.0
InvestedCapital,,9814446.0,10050699.0,10257904.0
WorkingCapital,-1452180.0,-1453167.0,-1038356.0,-856616.0
NetTangibleAssets,-25460673.0,-2533511.0,-2115700.0,-1936960.0
CapitalLeaseObligations,,,,0.0
CommonStockEquity,-25460673.0,8238705.0,8656516.0,8835256.0
TotalCapitalization,-25460673.0,8238705.0,8656516.0,8835256.0
TotalEquityGrossMinorityInterest,,8238705.0,8656516.0,8835256.0
MinorityInterest,300000.0,,,
StockholdersEquity,-25460673.0,8238705.0,8656516.0,8835256.0
OtherEquityInterest,,2228445.0,2662510.0,2760991.0
GainsLossesNotAffectingRetainedEarnings,,-46597.0,-47197.0,-25007.0
OtherEquityAdjustments,,-46597.0,-47197.0,-25007.0
RetainedEarnings,-25460673.0,-25160667.0,-25176321.0,-25118252.0
CapitalStock,,31217524.0,31217524.0,31217524.0
CommonStock,,31217524.0,31217524.0,31217524.0
TotalLiabilitiesNetMinorityInterest,11938332.0,3643893.0,3328850.0,3276945.0
TotalNonCurrentLiabilitiesNetMinorityInterest,,1080344.0,1077344.0,1080344.0
OtherNonCurrentLiabilities,,,-3000.0,
NonCurrentDeferredLiabilities,,1010344.0,1010344.0,1010344.0
NonCurrentDeferredTaxesLiabilities,,1010344.0,1010344.0,1010344.0
LongTermDebtAndCapitalLeaseObligation,,,,0.0
LongTermCapitalLeaseObligation,,,,0.0
LongTermProvisions,70000.0,70000.0,70000.0,70000.0
CurrentLiabilities,2618296.0,2563549.0,2251506.0,2196601.0
OtherCurrentLiabilities,1602633.0,,,
CurrentDebtAndCapitalLeaseObligation,,1575741.0,1394183.0,1422648.0
CurrentCapitalLeaseObligation,,,,0.0
CurrentDebt,,1575741.0,1394183.0,1422648.0
OtherCurrentBorrowings,,1575741.0,1394183.0,1422648.0
PayablesAndAccruedExpenses,1015663.0,987808.0,857323.0,773953.0
CurrentAccruedExpenses,370706.0,388035.0,296222.0,248661.0
Payables,644957.0,599773.0,561101.0,525292.0
AccountsPayable,644957.0,599773.0,561101.0,525292.0
TotalAssets,11938332.0,11882598.0,11985366.0,12112201.0
TotalNonCurrentAssets,10772216.0,10772216.0,10772216.0,10772216.0
GoodwillAndOtherIntangibleAssets,,10772216.0,10772216.0,10772216.0
OtherIntangibleAssets,,4529600.0,4529600.0,4529600.0
Goodwill,6242616.0,6242616.0,6242616.0,6242616.0
NetPPE,,,,0.0
AccumulatedDepreciation,,,,-38985.0
GrossPPE,,,,38985.0
OtherProperties,,,,23595.0
MachineryFurnitureEquipment,,,,15390.0
CurrentAssets,1166116.0,1110382.0,1213150.0,1339985.0
OtherCurrentAssets,1166116.0,,,
PrepaidAssets,0.0,4559.0,9118.0,13677.0
Inventory,,,,0.0
Receivables,,987272.0,983411.0,997065.0
TaxesReceivable,3556.0,13135.0,9274.0,22928.0
NotesReceivable,974137.0,974137.0,974137.0,974137.0
AccountsReceivable,,,,0.0
CashCashEquivalentsAndShortTermInvestments,,118551.0,220621.0,329243.0
OtherShortTermInvestments,,108628.0,212260.0,320688.0
CashAndCashEquivalents,,9923.0,8361.0,8555.0
CashFinancial,160095.0,9923.0,8361.0,8555.0
