,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,23575299.0,23132627.0,22702107.0,22170827.0,22318881.0
OrdinarySharesNumber,148500074.0,148942746.0,149373266.0,149904546.0,149756492.0
ShareIssued,172075373.0,172075373.0,172075373.0,172075373.0,172075373.0
NetDebt,,568000000.0,1070000000.0,1025000000.0,
TotalDebt,9702000000.0,9664000000.0,9718000000.0,8492000000.0,8489000000.0
TangibleBookValue,5565000000.0,4820000000.0,4642000000.0,4108000000.0,4101000000.0
InvestedCapital,47265000000.0,46511000000.0,46112000000.0,44381000000.0,44398000000.0
WorkingCapital,17933000000.0,14725000000.0,15295000000.0,14506000000.0,16573000000.0
NetTangibleAssets,5565000000.0,4820000000.0,4642000000.0,4108000000.0,4101000000.0
CapitalLeaseObligations,1784000000.0,1780000000.0,1814000000.0,1823000000.0,1835000000.0
CommonStockEquity,39347000000.0,38627000000.0,38208000000.0,37712000000.0,37744000000.0
TotalCapitalization,47265000000.0,46511000000.0,46112000000.0,44381000000.0,44398000000.0
TotalEquityGrossMinorityInterest,41240000000.0,40631000000.0,39896000000.0,39065000000.0,38785000000.0
MinorityInterest,1893000000.0,2004000000.0,1688000000.0,1353000000.0,1041000000.0
StockholdersEquity,39347000000.0,38627000000.0,38208000000.0,37712000000.0,37744000000.0
GainsLossesNotAffectingRetainedEarnings,-840000000.0,-1101000000.0,-880000000.0,-975000000.0,-1101000000.0
OtherEquityAdjustments,-840000000.0,-1101000000.0,-880000000.0,-975000000.0,-1101000000.0
TreasuryStock,11991000000.0,11672000000.0,11340000000.0,10979000000.0,10805000000.0
RetainedEarnings,32343000000.0,31711000000.0,30855000000.0,30237000000.0,29876000000.0
AdditionalPaidInCapital,19833000000.0,19687000000.0,19571000000.0,19427000000.0,19772000000.0
CapitalStock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
CommonStock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
TotalLiabilitiesNetMinorityInterest,81971000000.0,77954000000.0,82748000000.0,82333000000.0,78843000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,80731000000.0,76737000000.0,81592000000.0,81150000000.0,77549000000.0
OtherNonCurrentLiabilities,65130000000.0,61829000000.0,67061000000.0,68201000000.0,63407000000.0
EmployeeBenefits,2393000000.0,1796000000.0,1374000000.0,1014000000.0,2272000000.0
NonCurrentDeferredLiabilities,3506000000.0,3448000000.0,3439000000.0,3443000000.0,3381000000.0
NonCurrentDeferredTaxesLiabilities,3506000000.0,3448000000.0,3439000000.0,3443000000.0,3381000000.0
LongTermDebtAndCapitalLeaseObligation,9702000000.0,9664000000.0,9718000000.0,8492000000.0,8489000000.0
LongTermCapitalLeaseObligation,1784000000.0,1780000000.0,1814000000.0,1823000000.0,1835000000.0
LongTermDebt,7918000000.0,7884000000.0,7904000000.0,6669000000.0,6654000000.0
CurrentLiabilities,1240000000.0,1217000000.0,1156000000.0,1183000000.0,1294000000.0
PayablesAndAccruedExpenses,1240000000.0,1217000000.0,1156000000.0,1183000000.0,1294000000.0
TotalAssets,123211000000.0,118585000000.0,122644000000.0,121398000000.0,117628000000.0
TotalNonCurrentAssets,104038000000.0,102643000000.0,106193000000.0,105709000000.0,99761000000.0
OtherNonCurrentAssets,59946000000.0,56514000000.0,60994000000.0,61393000000.0,57527000000.0
InvestmentsAndAdvances,7777000000.0,9835000000.0,9124000000.0,8172000000.0,6044000000.0
OtherInvestments,205000000.0,,,,354000000.0
InvestmentinFinancialAssets,4816000000.0,,,,3795000000.0
HeldToMaturitySecurities,617000000.0,,,,544000000.0
AvailableForSaleSecurities,2614000000.0,,,,2040000000.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,1585000000.0,,,,1211000000.0
LongTermEquityInvestment,2756000000.0,,,,1895000000.0
GoodwillAndOtherIntangibleAssets,33782000000.0,33807000000.0,33566000000.0,33604000000.0,33643000000.0
OtherIntangibleAssets,18258000000.0,18291000000.0,18228000000.0,18265000000.0,18302000000.0
Goodwill,15524000000.0,15516000000.0,15338000000.0,15339000000.0,15341000000.0
NetPPE,2533000000.0,2487000000.0,2509000000.0,2540000000.0,2547000000.0
AccumulatedDepreciation,-1439000000.0,-1487000000.0,-1434000000.0,-1374000000.0,-1390000000.0
GrossPPE,3972000000.0,3974000000.0,3943000000.0,3914000000.0,3937000000.0
Leases,1036000000.0,,,,613000000.0
ConstructionInProgress,66000000.0,,,,417000000.0
OtherProperties,1421000000.0,3974000000.0,3943000000.0,3914000000.0,1516000000.0
MachineryFurnitureEquipment,1379000000.0,,,,1321000000.0
BuildingsAndImprovements,64000000.0,,,,64000000.0
LandAndImprovements,6000000.0,,,,6000000.0
Properties,0.0,,,,0.0
CurrentAssets,19173000000.0,15942000000.0,16451000000.0,15689000000.0,17867000000.0
RestrictedCash,4650000000.0,4740000000.0,5811000000.0,6465000000.0,5856000000.0
Receivables,3916000000.0,3886000000.0,3806000000.0,3580000000.0,3264000000.0
AccountsReceivable,3916000000.0,3886000000.0,3806000000.0,3580000000.0,3264000000.0
CashCashEquivalentsAndShortTermInvestments,10607000000.0,7316000000.0,6834000000.0,5644000000.0,8747000000.0
OtherShortTermInvestments,1871000000.0,,,,1331000000.0
CashAndCashEquivalents,8736000000.0,7316000000.0,6834000000.0,5644000000.0,7416000000.0
