,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,644293591.0,642334101.0,639014831.0,636138161.0,635493754.0
OrdinarySharesNumber,821412769.0,823372259.0,826691529.0,829568199.0,830212606.0
ShareIssued,1465706360.0,1465706360.0,1465706360.0,1465706360.0,1465706360.0
NetDebt,7583000000.0,7773000000.0,8170000000.0,8040000000.0,7991000000.0
TotalDebt,9064000000.0,8724000000.0,8989000000.0,8907000000.0,9271000000.0
TangibleBookValue,-4688000000.0,-5197000000.0,-5338000000.0,-5299000000.0,-4871000000.0
InvestedCapital,9158000000.0,8715000000.0,8925000000.0,8901000000.0,9167000000.0
WorkingCapital,538000000.0,755000000.0,805000000.0,1025000000.0,1109000000.0
NetTangibleAssets,-4688000000.0,-5197000000.0,-5338000000.0,-5299000000.0,-4871000000.0
CapitalLeaseObligations,515000000.0,,,,505000000.0
CommonStockEquity,609000000.0,-9000000.0,-64000000.0,-6000000.0,401000000.0
TotalCapitalization,8828000000.0,8681000000.0,8890000000.0,8864000000.0,9142000000.0
TotalEquityGrossMinorityInterest,957000000.0,406000000.0,315000000.0,425000000.0,806000000.0
MinorityInterest,348000000.0,415000000.0,379000000.0,431000000.0,405000000.0
StockholdersEquity,609000000.0,-9000000.0,-64000000.0,-6000000.0,401000000.0
OtherEquityInterest,,,,,-1000000.0
GainsLossesNotAffectingRetainedEarnings,-3937000000.0,-3974000000.0,-3935000000.0,-3983000000.0,-4055000000.0
OtherEquityAdjustments,-3937000000.0,-3974000000.0,-3935000000.0,-3983000000.0,-4055000000.0
TreasuryStock,26017000000.0,25834000000.0,25541000000.0,25245000000.0,25128000000.0
RetainedEarnings,25289000000.0,24571000000.0,24258000000.0,24153000000.0,24573000000.0
AdditionalPaidInCapital,3808000000.0,3762000000.0,3688000000.0,3603000000.0,3546000000.0
CapitalStock,1466000000.0,1466000000.0,1466000000.0,1466000000.0,1466000000.0
CommonStock,1466000000.0,1466000000.0,1466000000.0,1466000000.0,1466000000.0
TotalLiabilitiesNetMinorityInterest,15436000000.0,15637000000.0,15912000000.0,15748000000.0,14925000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,10695000000.0,11035000000.0,11280000000.0,11307000000.0,10921000000.0
OtherNonCurrentLiabilities,305000000.0,1915000000.0,1963000000.0,2016000000.0,271000000.0
EmployeeBenefits,1390000000.0,,,,1129000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,1390000000.0,,,,1129000000.0
NonCurrentAccruedExpenses,,,,,0.0
NonCurrentDeferredLiabilities,361000000.0,430000000.0,363000000.0,421000000.0,383000000.0
NonCurrentDeferredTaxesLiabilities,361000000.0,430000000.0,363000000.0,421000000.0,383000000.0
LongTermDebtAndCapitalLeaseObligation,8639000000.0,8690000000.0,8954000000.0,8870000000.0,9138000000.0
LongTermCapitalLeaseObligation,420000000.0,,,,397000000.0
LongTermDebt,8219000000.0,8690000000.0,8954000000.0,8870000000.0,8741000000.0
CurrentLiabilities,4741000000.0,4602000000.0,4632000000.0,4441000000.0,4004000000.0
OtherCurrentLiabilities,26000000.0,,,,15000000.0
CurrentDebtAndCapitalLeaseObligation,425000000.0,34000000.0,35000000.0,37000000.0,133000000.0
CurrentCapitalLeaseObligation,95000000.0,,,,108000000.0
CurrentDebt,330000000.0,34000000.0,35000000.0,37000000.0,25000000.0
