,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,10000000.0,10000000.0,10000000.0,10000000.0
ShareIssued,10000000.0,10000000.0,10000000.0,10000000.0
NetDebt,6731522.0,4880738.0,4511863.0,6847580.0
TotalDebt,6764887.0,6463181.0,4741475.0,6848300.0
TangibleBookValue,4421210.0,5451641.0,6144057.0,2109608.0
InvestedCapital,11273646.0,12004549.0,10961696.0,9013640.0
WorkingCapital,-6692441.0,-4672643.0,-3980227.0,-7077818.0
NetTangibleAssets,4421210.0,5451641.0,6144057.0,2109608.0
CommonStockEquity,4508759.0,5541368.0,6220221.0,2165340.0
TotalCapitalization,4508759.0,5541368.0,6220221.0,2165340.0
TotalEquityGrossMinorityInterest,4508759.0,5541368.0,6220221.0,2165340.0
StockholdersEquity,4508759.0,5541368.0,6220221.0,2165340.0
RetainedEarnings,-5545971.0,-11322956.0,-9774309.0,-2930006.0
AdditionalPaidInCapital,10044730.0,16854324.0,15894530.0,5095345.0
CapitalStock,10000.0,10000.0,100000.0,1.0
CommonStock,10000.0,10000.0,100000.0,1.0
TotalLiabilitiesNetMinorityInterest,7143706.0,6796736.0,4949393.0,7103578.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,7143706.0,6796736.0,4949393.0,7103578.0
CurrentDebtAndCapitalLeaseObligation,6764887.0,6463181.0,4741475.0,6848300.0
CurrentDebt,6764887.0,6463181.0,4741475.0,6848300.0
OtherCurrentBorrowings,200000.0,,,4200000.0
CurrentNotesPayable,6564887.0,6463181.0,4741475.0,2648300.0
PayablesAndAccruedExpenses,378819.0,333555.0,207918.0,255278.0
TotalAssets,11652465.0,12338104.0,11169614.0,9268918.0
TotalNonCurrentAssets,11201200.0,10214011.0,10200448.0,9243158.0
OtherNonCurrentAssets,4400361.0,4400361.0,4400361.0,4396826.0
DuefromRelatedPartiesNonCurrent,1876298.0,908323.0,908323.0,
NonCurrentAccountsReceivable,1876298.0,908323.0,908323.0,
InvestmentsAndAdvances,3642607.0,3624945.0,3624945.0,3599945.0
LongTermEquityInvestment,3642607.0,3624945.0,3624945.0,3599945.0
GoodwillAndOtherIntangibleAssets,87549.0,89727.0,76164.0,55732.0
OtherIntangibleAssets,87549.0,89727.0,76164.0,55732.0
NetPPE,1194385.0,1190655.0,1190655.0,1190655.0
GrossPPE,1194385.0,1190655.0,1190655.0,1190655.0
OtherProperties,3730.0,,,
LandAndImprovements,1190655.0,1190655.0,1190655.0,1190655.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,451265.0,2124093.0,969166.0,25760.0
OtherCurrentAssets,417900.0,541650.0,739554.0,25040.0
CashCashEquivalentsAndShortTermInvestments,33365.0,1582443.0,229612.0,720.0
CashAndCashEquivalents,33365.0,1582443.0,229612.0,720.0
CashFinancial,33365.0,1582443.0,229612.0,720.0
