,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,12177000.0,12177000.0,11276190.0,10061309.0
ShareIssued,12177000.0,12177000.0,11276190.0,10061309.0
NetDebt,16589000.0,13441000.0,29271000.0,29298000.0
TotalDebt,81503000.0,81688000.0,62534000.0,64395000.0
TangibleBookValue,-4077000.0,2106000.0,2036000.0,5915000.0
InvestedCapital,46114000.0,65968000.0,74702000.0,78513000.0
WorkingCapital,-14404000.0,-9246000.0,-16364000.0,-13088000.0
NetTangibleAssets,-4077000.0,2106000.0,2036000.0,5915000.0
CapitalLeaseObligations,59416000.0,59825000.0,31969000.0,33999000.0
CommonStockEquity,24027000.0,44105000.0,44137000.0,48117000.0
TotalCapitalization,24027000.0,44106000.0,52803000.0,56833000.0
TotalEquityGrossMinorityInterest,24027000.0,44105000.0,44137000.0,48117000.0
StockholdersEquity,24027000.0,44105000.0,44137000.0,48117000.0
RetainedEarnings,-167908000.0,-147738000.0,-147665000.0,-143625000.0
CapitalStock,191935000.0,191843000.0,191802000.0,191742000.0
CommonStock,191935000.0,191843000.0,191802000.0,191742000.0
TotalLiabilitiesNetMinorityInterest,90347000.0,88830000.0,69958000.0,70706000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,57893000.0,58234000.0,38171000.0,40056000.0
LongTermDebtAndCapitalLeaseObligation,57893000.0,58234000.0,38171000.0,40056000.0
LongTermCapitalLeaseObligation,57893000.0,58233000.0,29505000.0,31340000.0
LongTermDebt,,1000.0,8666000.0,8716000.0
CurrentLiabilities,32454000.0,30596000.0,31787000.0,30650000.0
OtherCurrentLiabilities,475000.0,339000.0,411000.0,445000.0
CurrentDebtAndCapitalLeaseObligation,23610000.0,23454000.0,24363000.0,24339000.0
CurrentCapitalLeaseObligation,1523000.0,1592000.0,2464000.0,2659000.0
CurrentDebt,22087000.0,21862000.0,21899000.0,21680000.0
OtherCurrentBorrowings,22087000.0,21862000.0,273000.0,282000.0
CurrentNotesPayable,,0.0,21626000.0,21398000.0
PensionandOtherPostRetirementBenefitPlansCurrent,441000.0,441000.0,441000.0,
PayablesAndAccruedExpenses,7928000.0,6362000.0,6572000.0,5866000.0
CurrentAccruedExpenses,3713000.0,3050000.0,2852000.0,2611000.0
InterestPayable,1633000.0,1241000.0,1448000.0,921000.0
Payables,4215000.0,3312000.0,3720000.0,3255000.0
TotalTaxPayable,180000.0,238000.0,278000.0,948000.0
AccountsPayable,4035000.0,3074000.0,3442000.0,2307000.0
TotalAssets,114374000.0,132935000.0,114095000.0,118823000.0
TotalNonCurrentAssets,96324000.0,111585000.0,98672000.0,101262000.0
OtherNonCurrentAssets,672000.0,672000.0,412000.0,413000.0
GoodwillAndOtherIntangibleAssets,28104000.0,41999000.0,42101000.0,42202000.0
OtherIntangibleAssets,28104000.0,41999000.0,42101000.0,42202000.0
NetPPE,67548000.0,68914000.0,56159000.0,58647000.0
AccumulatedDepreciation,-17409000.0,-16004000.0,-15099000.0,-14004000.0
GrossPPE,84957000.0,84918000.0,71258000.0,72651000.0
Leases,12263000.0,12263000.0,12466000.0,12437000.0
ConstructionInProgress,35000.0,35000.0,35000.0,35000.0
OtherProperties,71779000.0,71740000.0,42158000.0,43580000.0
MachineryFurnitureEquipment,880000.0,880000.0,880000.0,880000.0
LandAndImprovements,0.0,0.0,15719000.0,15719000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,18050000.0,21350000.0,15423000.0,17562000.0
OtherCurrentAssets,271000.0,318000.0,243000.0,102000.0
PrepaidAssets,686000.0,418000.0,964000.0,1420000.0
Inventory,8835000.0,9509000.0,10084000.0,10779000.0
FinishedGoods,3550000.0,2770000.0,2000000.0,2408000.0
WorkInProcess,381000.0,461000.0,654000.0,940000.0
RawMaterials,4904000.0,6278000.0,7430000.0,7431000.0
Receivables,2760000.0,2683000.0,2838000.0,4163000.0
AccruedInterestReceivable,126000.0,,,
AccountsReceivable,2634000.0,2683000.0,2838000.0,4163000.0
AllowanceForDoubtfulAccountsReceivable,-959000.0,-959000.0,-953000.0,-1053000.0
GrossAccountsReceivable,3593000.0,3642000.0,3791000.0,5216000.0
CashCashEquivalentsAndShortTermInvestments,5498000.0,8422000.0,1294000.0,1098000.0
CashAndCashEquivalents,5498000.0,8422000.0,1294000.0,1098000.0
