,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,106734573.0,106734573.0,103287013.0,100087013.0,98900227.0
ShareIssued,106734573.0,106734573.0,103287013.0,100087013.0,98900227.0
NetDebt,12929000.0,13826000.0,12749000.0,11002000.0,11284000.0
TotalDebt,16378000.0,15814000.0,14882000.0,14190000.0,14874000.0
TangibleBookValue,3016000.0,2229000.0,2961000.0,5800000.0,6168000.0
InvestedCapital,17717000.0,16177000.0,15793000.0,17758000.0,18630000.0
WorkingCapital,-7265000.0,-6549000.0,-7182000.0,-7959000.0,-7476000.0
NetTangibleAssets,3016000.0,2229000.0,2961000.0,5800000.0,6168000.0
CapitalLeaseObligations,1677000.0,1866000.0,2050000.0,2232000.0,2412000.0
CommonStockEquity,3016000.0,2229000.0,2961000.0,5800000.0,6168000.0
TotalCapitalization,4335000.0,5338000.0,4633000.0,6227000.0,6654000.0
TotalEquityGrossMinorityInterest,3016000.0,2229000.0,2961000.0,5800000.0,6168000.0
StockholdersEquity,3016000.0,2229000.0,2961000.0,5800000.0,6168000.0
OtherEquityInterest,9625000.0,9593000.0,9736000.0,9724000.0,9664000.0
GainsLossesNotAffectingRetainedEarnings,381000.0,338000.0,235000.0,293000.0,314000.0
ForeignCurrencyTranslationAdjustments,381000.0,338000.0,235000.0,293000.0,314000.0
RetainedEarnings,-69899000.0,-70611000.0,-69677000.0,-66659000.0,-66148000.0
CapitalStock,62909000.0,62909000.0,62667000.0,62442000.0,62338000.0
CommonStock,62909000.0,62909000.0,62667000.0,62442000.0,62338000.0
TotalLiabilitiesNetMinorityInterest,24791000.0,26849000.0,25358000.0,24738000.0,22910000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,2217000.0,4207000.0,2966000.0,1914000.0,2164000.0
LongTermDebtAndCapitalLeaseObligation,2217000.0,4207000.0,2966000.0,1914000.0,2164000.0
LongTermCapitalLeaseObligation,898000.0,1098000.0,1294000.0,1487000.0,1678000.0
LongTermDebt,1319000.0,3109000.0,1672000.0,427000.0,486000.0
CurrentLiabilities,22574000.0,22642000.0,22392000.0,22824000.0,20746000.0
OtherCurrentLiabilities,1591000.0,1570000.0,1549000.0,1530000.0,1513000.0
CurrentDeferredLiabilities,3495000.0,4896000.0,4842000.0,4001000.0,2307000.0
CurrentDeferredRevenue,3495000.0,4896000.0,4842000.0,4001000.0,2307000.0
CurrentDebtAndCapitalLeaseObligation,14161000.0,11607000.0,11916000.0,12276000.0,12710000.0
CurrentCapitalLeaseObligation,779000.0,768000.0,756000.0,745000.0,734000.0
CurrentDebt,13382000.0,10839000.0,11160000.0,11531000.0,11976000.0
OtherCurrentBorrowings,3048000.0,379000.0,4782000.0,3440000.0,3578000.0
LineOfCredit,7295000.0,7460000.0,6378000.0,6817000.0,7154000.0
CurrentNotesPayable,3039000.0,3000000.0,,1274000.0,1244000.0
PayablesAndAccruedExpenses,3327000.0,4569000.0,4085000.0,5017000.0,4216000.0
CurrentAccruedExpenses,1252000.0,1336000.0,959000.0,1360000.0,1083000.0
Payables,2075000.0,3233000.0,3126000.0,3657000.0,3133000.0
OtherPayable,,,334000.0,392000.0,364000.0
AccountsPayable,2075000.0,3233000.0,3126000.0,3657000.0,3133000.0
TotalAssets,27807000.0,29078000.0,28319000.0,30538000.0,29078000.0
TotalNonCurrentAssets,12498000.0,12985000.0,13109000.0,15673000.0,15808000.0
OtherNonCurrentAssets,1034000.0,1148000.0,962000.0,1657000.0,1642000.0
NonCurrentPrepaidAssets,295000.0,295000.0,295000.0,295000.0,295000.0
NetPPE,11169000.0,11542000.0,11852000.0,13721000.0,13871000.0
AccumulatedDepreciation,-14813000.0,-14454000.0,-14081000.0,-12091000.0,-11677000.0
GrossPPE,25982000.0,25996000.0,25933000.0,25812000.0,25548000.0
ConstructionInProgress,105000.0,130000.0,113000.0,100000.0,100000.0
OtherProperties,4456000.0,4456000.0,4456000.0,4456000.0,4456000.0
MachineryFurnitureEquipment,12690000.0,12679000.0,12658000.0,12550000.0,12298000.0
BuildingsAndImprovements,8311000.0,8311000.0,8286000.0,8286000.0,8274000.0
LandAndImprovements,420000.0,420000.0,420000.0,420000.0,420000.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,15309000.0,16093000.0,15210000.0,14865000.0,13270000.0
PrepaidAssets,462000.0,666000.0,328000.0,403000.0,436000.0
Inventory,10096000.0,11220000.0,9302000.0,9462000.0,7376000.0
FinishedGoods,525000.0,1501000.0,397000.0,422000.0,488000.0
WorkInProcess,3602000.0,3850000.0,4664000.0,4105000.0,2081000.0
RawMaterials,5969000.0,5869000.0,4241000.0,4935000.0,4807000.0
Receivables,2979000.0,4085000.0,5497000.0,4044000.0,4280000.0
OtherReceivables,2000.0,1000.0,,,
TaxesReceivable,0.0,0.0,1395000.0,,
AccountsReceivable,2977000.0,4084000.0,4102000.0,4044000.0,4280000.0
CashCashEquivalentsAndShortTermInvestments,1772000.0,122000.0,83000.0,956000.0,1178000.0
CashAndCashEquivalents,1772000.0,122000.0,83000.0,956000.0,1178000.0
CashFinancial,1772000.0,122000.0,83000.0,956000.0,1178000.0
