,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,3184000.0,3184000.0,3184000.0,3184000.0,3184000.0
OrdinarySharesNumber,28753000.0,28710000.0,28299000.0,27550000.0,27405000.0
ShareIssued,31937000.0,31894000.0,31483000.0,30734000.0,30589000.0
TotalDebt,5483000.0,5625000.0,4410000.0,4559000.0,4729000.0
TangibleBookValue,9870000.0,7379000.0,5093000.0,3310000.0,4209000.0
InvestedCapital,25703000.0,22860000.0,20651000.0,18418000.0,18773000.0
WorkingCapital,9142000.0,6406000.0,4481000.0,2323000.0,2869000.0
NetTangibleAssets,9870000.0,7379000.0,5093000.0,3310000.0,4209000.0
CapitalLeaseObligations,5483000.0,5625000.0,4410000.0,4559000.0,4729000.0
CommonStockEquity,25703000.0,22860000.0,20651000.0,18418000.0,18773000.0
TotalCapitalization,25703000.0,22860000.0,20651000.0,18418000.0,18773000.0
TotalEquityGrossMinorityInterest,24995000.0,22148000.0,19927000.0,17694000.0,18046000.0
MinorityInterest,-708000.0,-712000.0,-724000.0,-724000.0,-727000.0
StockholdersEquity,25703000.0,22860000.0,20651000.0,18418000.0,18773000.0
GainsLossesNotAffectingRetainedEarnings,-1621000.0,-1617000.0,-1459000.0,-1630000.0,-2108000.0
OtherEquityAdjustments,-1621000.0,-1617000.0,-1459000.0,-1630000.0,-2108000.0
TreasuryStock,6465000.0,6465000.0,6465000.0,6465000.0,6465000.0
RetainedEarnings,-9683000.0,-11335000.0,-11706000.0,-10891000.0,-8775000.0
AdditionalPaidInCapital,43152000.0,41958000.0,39966000.0,37097000.0,35815000.0
CapitalStock,320000.0,319000.0,315000.0,307000.0,306000.0
CommonStock,320000.0,319000.0,315000.0,307000.0,306000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,34436000.0,34277000.0,31678000.0,31441000.0,29996000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,11501000.0,11356000.0,10295000.0,10271000.0,9180000.0
OtherNonCurrentLiabilities,6778000.0,6464000.0,6450000.0,6288000.0,5079000.0
NonCurrentDeferredLiabilities,22000.0,19000.0,17000.0,57000.0,65000.0
NonCurrentDeferredTaxesLiabilities,22000.0,19000.0,17000.0,57000.0,65000.0
LongTermDebtAndCapitalLeaseObligation,4701000.0,4873000.0,3828000.0,3926000.0,4036000.0
LongTermCapitalLeaseObligation,4701000.0,4873000.0,3828000.0,3926000.0,4036000.0
CurrentLiabilities,22935000.0,22921000.0,21383000.0,21170000.0,20816000.0
OtherCurrentLiabilities,1261000.0,1041000.0,1063000.0,1121000.0,877000.0
CurrentDebtAndCapitalLeaseObligation,782000.0,752000.0,582000.0,633000.0,693000.0
CurrentCapitalLeaseObligation,782000.0,752000.0,582000.0,633000.0,693000.0
PayablesAndAccruedExpenses,20892000.0,21128000.0,19738000.0,19416000.0,19246000.0
CurrentAccruedExpenses,14382000.0,15277000.0,12021000.0,13609000.0,13386000.0
Payables,6510000.0,5851000.0,7717000.0,5807000.0,5860000.0
TotalTaxPayable,3848000.0,3427000.0,4999000.0,3582000.0,3230000.0
AccountsPayable,2662000.0,2424000.0,2718000.0,2225000.0,2630000.0
TotalAssets,59431000.0,56425000.0,51605000.0,49135000.0,48042000.0
TotalNonCurrentAssets,27354000.0,27098000.0,25741000.0,25642000.0,24357000.0
OtherNonCurrentAssets,2445000.0,2515000.0,2229000.0,2252000.0,1498000.0
NonCurrentDeferredAssets,1741000.0,1552000.0,1586000.0,1583000.0,1475000.0
NonCurrentDeferredTaxesAssets,1741000.0,1552000.0,1586000.0,1583000.0,1475000.0
GoodwillAndOtherIntangibleAssets,15833000.0,15481000.0,15558000.0,15108000.0,14564000.0
OtherIntangibleAssets,13758000.0,13449000.0,13489000.0,13064000.0,12526000.0
Goodwill,2075000.0,2032000.0,2069000.0,2044000.0,2038000.0
NetPPE,7335000.0,7550000.0,6368000.0,6699000.0,6820000.0
AccumulatedDepreciation,-17608000.0,,,,-18044000.0
GrossPPE,24943000.0,7550000.0,6368000.0,6699000.0,24864000.0
Leases,2547000.0,,,,2554000.0
ConstructionInProgress,434000.0,,,,0.0
OtherProperties,16369000.0,7550000.0,6368000.0,6699000.0,16700000.0
MachineryFurnitureEquipment,5593000.0,,,,5610000.0
Properties,0.0,,,,0.0
CurrentAssets,32077000.0,29327000.0,25864000.0,23493000.0,23685000.0
OtherCurrentAssets,3969000.0,3826000.0,3839000.0,4189000.0,3858000.0
Receivables,14288000.0,10676000.0,8359000.0,8462000.0,9528000.0
AccountsReceivable,14288000.0,10676000.0,8359000.0,8462000.0,9528000.0
AllowanceForDoubtfulAccountsReceivable,-1217000.0,-1221000.0,-1220000.0,-1166000.0,-1213000.0
GrossAccountsReceivable,15505000.0,11897000.0,9579000.0,9628000.0,10741000.0
CashCashEquivalentsAndShortTermInvestments,13820000.0,14825000.0,13666000.0,10842000.0,10299000.0
OtherShortTermInvestments,14000.0,13000.0,14000.0,512000.0,507000.0
CashAndCashEquivalents,13806000.0,14812000.0,13652000.0,10330000.0,9792000.0
