,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,80691491.0,68076491.0,68076491.0,67076491.0,59276491.0
ShareIssued,80691491.0,68076491.0,68076491.0,67076491.0,59276491.0
TangibleBookValue,2403117.0,2147356.0,2221212.0,2328851.0,6081563.0
InvestedCapital,2403117.0,2147356.0,2221212.0,2328851.0,6081563.0
WorkingCapital,464232.0,214585.0,379822.0,631273.0,665033.0
NetTangibleAssets,2403117.0,2147356.0,2221212.0,2328851.0,6081563.0
CommonStockEquity,2403117.0,2147356.0,2221212.0,2328851.0,6081563.0
TotalCapitalization,2403117.0,2147356.0,2221212.0,2328851.0,6081563.0
TotalEquityGrossMinorityInterest,2403117.0,2147356.0,2221212.0,2328851.0,6081563.0
StockholdersEquity,2403117.0,2147356.0,2221212.0,2328851.0,6081563.0
OtherEquityInterest,445373.0,,,,100000.0
RetainedEarnings,-41083420.0,-40886990.0,-40752165.0,-40519526.0,-36113614.0
AdditionalPaidInCapital,5499179.0,5492361.0,5382755.0,5382755.0,5382755.0
CapitalStock,37541985.0,37541985.0,37590622.0,37465622.0,36712422.0
CommonStock,37541985.0,37541985.0,37590622.0,37465622.0,36712422.0
TotalLiabilitiesNetMinorityInterest,116730.0,18185.0,34500.0,58575.0,31163.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0,0.0
CurrentLiabilities,116730.0,18185.0,34500.0,58575.0,31163.0
PayablesAndAccruedExpenses,116730.0,18185.0,34500.0,58575.0,31163.0
TotalAssets,2519847.0,2165541.0,2255712.0,2387426.0,6112726.0
TotalNonCurrentAssets,1938885.0,1932771.0,1841390.0,1697578.0,5416530.0
OtherNonCurrentAssets,88600.0,88600.0,,,88600.0
NetPPE,1850285.0,1844171.0,1841390.0,1697578.0,5327930.0
CurrentAssets,580962.0,232770.0,414322.0,689848.0,696196.0
Receivables,4683.0,11308.0,8043.0,16713.0,11045.0
TaxesReceivable,4683.0,11308.0,8043.0,16713.0,11045.0
CashCashEquivalentsAndShortTermInvestments,576279.0,221462.0,406279.0,673135.0,685151.0
CashAndCashEquivalents,576279.0,221462.0,406279.0,673135.0,685151.0
CashFinancial,576279.0,221462.0,406279.0,673135.0,685151.0
