,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,100621010.0,100621010.0,100165220.0,99614800.0,99169432.0
ShareIssued,100621010.0,100621010.0,100165220.0,99614800.0,99169432.0
TotalDebt,360959000.0,360850000.0,360899000.0,361222000.0,361735000.0
TangibleBookValue,4055000.0,-10482000.0,-15516000.0,-29190000.0,-29740000.0
InvestedCapital,549425000.0,536471000.0,533004000.0,520953000.0,522135000.0
WorkingCapital,354240000.0,342654000.0,337947000.0,323445000.0,322180000.0
NetTangibleAssets,4055000.0,-10482000.0,-15516000.0,-29190000.0,-29740000.0
CapitalLeaseObligations,3291000.0,3713000.0,4309000.0,5144000.0,6155000.0
CommonStockEquity,191757000.0,179334000.0,176414000.0,164875000.0,166555000.0
TotalCapitalization,549425000.0,536471000.0,533004000.0,520953000.0,522135000.0
TotalEquityGrossMinorityInterest,191757000.0,179334000.0,176414000.0,164875000.0,166555000.0
StockholdersEquity,191757000.0,179334000.0,176414000.0,164875000.0,166555000.0
RetainedEarnings,-815434000.0,-814497000.0,-804562000.0,-801641000.0,-788955000.0
AdditionalPaidInCapital,1007190000.0,993830000.0,980975000.0,966515000.0,955509000.0
CapitalStock,1000.0,1000.0,1000.0,1000.0,1000.0
CommonStock,1000.0,1000.0,1000.0,1000.0,1000.0
PreferredStock,0.0,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,721573000.0,792624000.0,736501000.0,785550000.0,728824000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,363962000.0,367183000.0,366412000.0,367406000.0,367845000.0
OtherNonCurrentLiabilities,,,,100000.0,100000.0
TradeandOtherPayablesNonCurrent,4526000.0,7871000.0,7257000.0,8279000.0,8820000.0
LongTermDebtAndCapitalLeaseObligation,359436000.0,359312000.0,359155000.0,359027000.0,358925000.0
LongTermCapitalLeaseObligation,1768000.0,2175000.0,2565000.0,2949000.0,3345000.0
LongTermDebt,357668000.0,357137000.0,356590000.0,356078000.0,355580000.0
CurrentLiabilities,357611000.0,425441000.0,370089000.0,418144000.0,360979000.0
CurrentDebtAndCapitalLeaseObligation,1523000.0,1538000.0,1744000.0,2195000.0,2810000.0
CurrentCapitalLeaseObligation,1523000.0,1538000.0,1744000.0,2195000.0,2810000.0
PensionandOtherPostRetirementBenefitPlansCurrent,17522000.0,15833000.0,12620000.0,11777000.0,11635000.0
CurrentProvisions,8088000.0,10004000.0,10541000.0,13232000.0,13136000.0
PayablesAndAccruedExpenses,330478000.0,398066000.0,345184000.0,390940000.0,333398000.0
CurrentAccruedExpenses,16425000.0,16258000.0,11504000.0,13385000.0,10538000.0
Payables,314053000.0,381808000.0,333680000.0,377555000.0,322860000.0
OtherPayable,303436000.0,373825000.0,327183000.0,367986000.0,309313000.0
TotalTaxPayable,8796000.0,6686000.0,6000000.0,8718000.0,12515000.0
AccountsPayable,1821000.0,1297000.0,497000.0,851000.0,1032000.0
TotalAssets,913330000.0,971958000.0,912915000.0,950425000.0,895379000.0
TotalNonCurrentAssets,201479000.0,203863000.0,204879000.0,208836000.0,212220000.0
OtherNonCurrentAssets,4216000.0,4413000.0,4778000.0,4460000.0,4398000.0
GoodwillAndOtherIntangibleAssets,187702000.0,189816000.0,191930000.0,194065000.0,196295000.0
OtherIntangibleAssets,13314000.0,15428000.0,17542000.0,19677000.0,21907000.0
Goodwill,174388000.0,174388000.0,174388000.0,174388000.0,174388000.0
NetPPE,9561000.0,9634000.0,8171000.0,10311000.0,11527000.0
AccumulatedDepreciation,-57951000.0,-56610000.0,-55954000.0,-60914000.0,-61224000.0
GrossPPE,67512000.0,66244000.0,64125000.0,71225000.0,72751000.0
Leases,924000.0,984000.0,1398000.0,4236000.0,4243000.0
ConstructionInProgress,62615000.0,61006000.0,58829000.0,56764000.0,55009000.0
OtherProperties,177000.0,212000.0,264000.0,3938000.0,5776000.0
MachineryFurnitureEquipment,3796000.0,4042000.0,3634000.0,6287000.0,7723000.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,711851000.0,768095000.0,708036000.0,741589000.0,683159000.0
OtherCurrentAssets,14514000.0,10793000.0,12518000.0,13506000.0,13124000.0
PrepaidAssets,2804000.0,1664000.0,695000.0,584000.0,721000.0
Receivables,51587000.0,35614000.0,22351000.0,28598000.0,45791000.0
OtherReceivables,48773000.0,32787000.0,19744000.0,26000000.0,43525000.0
AccountsReceivable,2814000.0,2827000.0,2607000.0,2598000.0,2266000.0
AllowanceForDoubtfulAccountsReceivable,-710000.0,-777000.0,-780000.0,-742000.0,-701000.0
GrossAccountsReceivable,3524000.0,3604000.0,3387000.0,3340000.0,2967000.0
CashCashEquivalentsAndShortTermInvestments,642946000.0,720024000.0,672472000.0,698901000.0,623523000.0
OtherShortTermInvestments,153746000.0,152378000.0,152874000.0,180455000.0,84224000.0
CashAndCashEquivalents,489200000.0,567646000.0,519598000.0,518446000.0,539299000.0
