,2023-10-31,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,50555495.0,49165151.0,38603491.0,37970647.0
ShareIssued,50555495.0,49165151.0,38603491.0,37970647.0
TotalDebt,828767.0,206189.0,220827.0,260024.0
TangibleBookValue,2303887.0,3602816.0,1996799.0,2865550.0
InvestedCapital,2303887.0,3602816.0,1996799.0,2865550.0
WorkingCapital,1381514.0,2669186.0,1007718.0,1744322.0
NetTangibleAssets,2303887.0,3602816.0,1996799.0,2865550.0
CapitalLeaseObligations,828767.0,206189.0,220827.0,260024.0
CommonStockEquity,2303887.0,3602816.0,1996799.0,2865550.0
TotalCapitalization,2303887.0,3602816.0,1996799.0,2865550.0
TotalEquityGrossMinorityInterest,2303887.0,3602816.0,1996799.0,2865550.0
StockholdersEquity,2303887.0,3602816.0,1996799.0,2865550.0
RetainedEarnings,-7455318.0,-5900414.0,-3591196.0,-2446522.0
AdditionalPaidInCapital,617392.0,694535.0,428740.0,323685.0
CapitalStock,9141813.0,8808695.0,5159255.0,4988387.0
CommonStock,9141813.0,8808695.0,5159255.0,4988387.0
TotalLiabilitiesNetMinorityInterest,1777246.0,409378.0,365223.0,373032.0
TotalNonCurrentLiabilitiesNetMinorityInterest,770432.0,140388.0,158051.0,91347.0
LongTermDebtAndCapitalLeaseObligation,770432.0,140388.0,158051.0,91347.0
LongTermCapitalLeaseObligation,770432.0,140388.0,158051.0,91347.0
CurrentLiabilities,1006814.0,268990.0,207172.0,281685.0
CurrentDebtAndCapitalLeaseObligation,58335.0,65801.0,62776.0,168677.0
CurrentCapitalLeaseObligation,58335.0,65801.0,62776.0,168677.0
PayablesAndAccruedExpenses,948479.0,203189.0,144396.0,113008.0
Payables,,,,113008.0
AccountsPayable,,,,113008.0
TotalAssets,4081133.0,4012194.0,2362022.0,3238582.0
TotalNonCurrentAssets,1692805.0,1074018.0,1147132.0,1212575.0
InvestmentsAndAdvances,,0.0,0.0,0.0
NetPPE,1692805.0,1074018.0,1147132.0,1212575.0
AccumulatedDepreciation,-672320.0,-567968.0,-468566.0,-377080.0
GrossPPE,2365125.0,1641986.0,1615698.0,1589655.0
Leases,302788.0,275041.0,269502.0,225145.0
OtherProperties,826734.0,765238.0,744489.0,762802.0
BuildingsAndImprovements,1235603.0,601707.0,601707.0,601708.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,2388328.0,2938176.0,1214890.0,2026007.0
PrepaidAssets,107222.0,295751.0,152076.0,716731.0
Receivables,36132.0,41535.0,19047.0,21610.0
AccountsReceivable,36132.0,41535.0,19047.0,21610.0
CashCashEquivalentsAndShortTermInvestments,2244974.0,2600890.0,1043767.0,1287666.0
OtherShortTermInvestments,0.0,20000.0,20000.0,20000.0
CashAndCashEquivalents,2244974.0,2580890.0,1023767.0,1267666.0
CashEquivalents,562193.0,562193.0,782193.0,774595.0
CashFinancial,1682781.0,2018697.0,241574.0,493071.0
