,2023-06-30,2022-12-31
TreasurySharesNumber,2822371.0,2822371.0
OrdinarySharesNumber,374572864.0,377395235.0
ShareIssued,377395235.0,380217606.0
NetDebt,132800000.0,28800000.0
TotalDebt,333300000.0,350300000.0
TangibleBookValue,185700000.0,114200000.0
InvestedCapital,530500000.0,530100000.0
NetTangibleAssets,240700000.0,114200000.0
CapitalLeaseObligations,,5400000.0
CommonStockEquity,197200000.0,185200000.0
PreferredStockEquity,55000000.0,
TotalCapitalization,585500000.0,503600000.0
TotalEquityGrossMinorityInterest,252200000.0,185200000.0
StockholdersEquity,252200000.0,185200000.0
RetainedEarnings,-168200000.0,-183200000.0
AdditionalPaidInCapital,402500000.0,409800000.0
CapitalStock,65000000.0,10000000.0
CommonStock,10000000.0,10000000.0
PreferredStock,55000000.0,
TotalLiabilitiesNetMinorityInterest,5649600000.0,5729700000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,,7900000.0
NonCurrentAccruedExpenses,,150100000.0
NonCurrentDeferredTaxesLiabilities,,16600000.0
LongTermDebtAndCapitalLeaseObligation,333300000.0,323800000.0
LongTermCapitalLeaseObligation,,5400000.0
LongTermDebt,333300000.0,318400000.0
CurrentDebtAndCapitalLeaseObligation,,26500000.0
CurrentDebt,,26500000.0
Payables,1430800000.0,1355500000.0
OtherPayable,212300000.0,171500000.0
TotalTaxPayable,,50800000.0
AccountsPayable,1218500000.0,1133200000.0
TotalAssets,5901800000.0,5914900000.0
NonCurrentDeferredTaxesAssets,,42200000.0
InvestmentsAndAdvances,1419400000.0,1603300000.0
InvestmentinFinancialAssets,1402200000.0,1580900000.0
AvailableForSaleSecurities,,84400000.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,1402200000.0,
LongTermEquityInvestment,17200000.0,22400000.0
InvestmentsinAssociatesatCost,,22400000.0
InvestmentProperties,,0.0
GoodwillAndOtherIntangibleAssets,11500000.0,71000000.0
OtherIntangibleAssets,11500000.0,67300000.0
Goodwill,,3700000.0
NetPPE,,5900000.0
AccumulatedDepreciation,,-3600000.0
GrossPPE,,9500000.0
MachineryFurnitureEquipment,,2900000.0
BuildingsAndImprovements,,6600000.0
PrepaidAssets,1041600000.0,260400000.0
OtherReceivables,42600000.0,218500000.0
TaxesReceivable,32200000.0,7400000.0
AccountsReceivable,2777700000.0,646500000.0
CashCashEquivalentsAndShortTermInvestments,200500000.0,316100000.0
CashAndCashEquivalents,200500000.0,316100000.0
