,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,16983364.0,16661258.0,15709631.0,15916949.0,15959628.0
PreferredSharesNumber,796948.0,796948.0,796948.0,796948.0,796948.0
OrdinarySharesNumber,325920522.0,326247413.0,327199040.0,326996470.0,326953791.0
ShareIssued,342903886.0,342908671.0,342908671.0,342913419.0,342913419.0
NetDebt,24803837000.0,24147729000.0,24153015000.0,24414545000.0,24275213000.0
TotalDebt,26518284000.0,25407585000.0,25483673000.0,26065541000.0,25458239000.0
TangibleBookValue,2952917000.0,2911546000.0,2830367000.0,2962161000.0,3059219000.0
InvestedCapital,28954556000.0,27828306000.0,27820847000.0,28532129000.0,27993930000.0
WorkingCapital,132362000.0,-1861212000.0,-1721058000.0,-1122629000.0,-1085907000.0
NetTangibleAssets,2994023000.0,2952734000.0,2871637000.0,3003513000.0,3100654000.0
CapitalLeaseObligations,545456000.0,490825000.0,493193000.0,495573000.0,561398000.0
CommonStockEquity,2981728000.0,2911546000.0,2830367000.0,2962161000.0,3097089000.0
PreferredStockEquity,41106000.0,41188000.0,41270000.0,41352000.0,41435000.0
TotalCapitalization,28995662000.0,27869494000.0,27862117000.0,28573481000.0,28035365000.0
TotalEquityGrossMinorityInterest,3687598000.0,3612873000.0,3527230000.0,3677291000.0,3823891000.0
MinorityInterest,664764000.0,660139000.0,655593000.0,673778000.0,685367000.0
StockholdersEquity,3022834000.0,2952734000.0,2871637000.0,3003513000.0,3138524000.0
GainsLossesNotAffectingRetainedEarnings,-172787000.0,-140987000.0,-175967000.0,-160854000.0,-164873000.0
OtherEquityAdjustments,-172787000.0,-140987000.0,-175967000.0,-160854000.0,-164873000.0
TreasuryStock,2156178000.0,2121201000.0,2015585000.0,2038723000.0,2043979000.0
RetainedEarnings,-6095576000.0,-6218936000.0,-6189540000.0,-6069767000.0,-5926974000.0
AdditionalPaidInCapital,11406236000.0,11392636000.0,11211425000.0,11231471000.0,11232881000.0
CapitalStock,41139000.0,41222000.0,41304000.0,41386000.0,41469000.0
CommonStock,33000.0,34000.0,34000.0,34000.0,34000.0
PreferredStock,41106000.0,41188000.0,41270000.0,41352000.0,41435000.0
TotalLiabilitiesNetMinorityInterest,30595897000.0,29351729000.0,29291766000.0,29620505000.0,29187383000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,27139885000.0,25963874000.0,25995073000.0,26562751000.0,25993975000.0
OtherNonCurrentLiabilities,621601000.0,556289000.0,511400000.0,497210000.0,535736000.0
LongTermDebtAndCapitalLeaseObligation,26518284000.0,25407585000.0,25483673000.0,26065541000.0,25458239000.0
LongTermCapitalLeaseObligation,545456000.0,490825000.0,493193000.0,495573000.0,561398000.0
LongTermDebt,25972828000.0,24916760000.0,24990480000.0,25569968000.0,24896841000.0
CurrentLiabilities,3456012000.0,3387855000.0,3296693000.0,3057754000.0,3193408000.0
CommercialPaper,,,,,0.0
PayablesAndAccruedExpenses,3456012000.0,3387855000.0,3296693000.0,3057754000.0,3193408000.0
Payables,3456012000.0,3387855000.0,3296693000.0,3057754000.0,3193408000.0
DividendsPayable,1762764000.0,1761522000.0,1752845000.0,1705884000.0,1701825000.0
AccountsPayable,1693248000.0,1626333000.0,1543848000.0,1351870000.0,1491583000.0
TotalAssets,34283495000.0,32964602000.0,32818996000.0,33297796000.0,33011274000.0
TotalNonCurrentAssets,30695120000.0,31437959000.0,31243361000.0,31362671000.0,30903773000.0
OtherNonCurrentAssets,,1226395000.0,1167891000.0,1141583000.0,
NonCurrentDeferredAssets,77811000.0,1226395000.0,1167891000.0,1141583000.0,97553000.0
InvestmentsAndAdvances,8536075000.0,8180226000.0,7959909000.0,8044305000.0,8508257000.0
InvestmentinFinancialAssets,417836000.0,,,,361537000.0
LongTermEquityInvestment,8118239000.0,8180226000.0,7959909000.0,8044305000.0,8146720000.0
InvestmentsinJointVenturesatCost,4577591000.0,4562711000.0,4520658000.0,4603773000.0,4635457000.0
InvestmentsInOtherVenturesUnderEquityMethod,3540648000.0,3617515000.0,3439251000.0,3440532000.0,3511263000.0
InvestmentProperties,21568350000.0,21541349000.0,21623308000.0,21682192000.0,21763163000.0
GoodwillAndOtherIntangibleAssets,28811000.0,,,,37870000.0
OtherIntangibleAssets,8713000.0,,,,17772000.0
Goodwill,20098000.0,,,,20098000.0
NetPPE,484073000.0,489989000.0,492253000.0,494591000.0,496930000.0
GrossPPE,484073000.0,489989000.0,492253000.0,494591000.0,496930000.0
OtherProperties,484073000.0,489989000.0,492253000.0,494591000.0,496930000.0
CurrentAssets,3588374000.0,1526643000.0,1575635000.0,1935125000.0,2107501000.0
RestrictedCash,,,,,0.0
PrepaidAssets,,,,,662333000.0
Receivables,1419383000.0,757612000.0,738170000.0,779702000.0,1485873000.0
NotesReceivable,593257000.0,,,,662333000.0
AccountsReceivable,826126000.0,757612000.0,738170000.0,779702000.0,823540000.0
CashCashEquivalentsAndShortTermInvestments,2168991000.0,769031000.0,837465000.0,1155423000.0,621628000.0
OtherShortTermInvestments,1000000000.0,,,,0.0
CashAndCashEquivalents,1168991000.0,769031000.0,837465000.0,1155423000.0,621628000.0
