,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,87516815.0,80850148.0,78116814.0,78116814.0
ShareIssued,87516815.0,80850148.0,78116814.0,78116814.0
NetDebt,9276651.0,5387759.0,4685275.0,4614845.0
TotalDebt,10302937.0,5747323.0,4914293.0,5057214.0
TangibleBookValue,6865849.0,2443844.0,1961162.0,2188022.0
InvestedCapital,17920207.0,8942588.0,7626876.0,7996657.0
WorkingCapital,-1259912.0,-252437.0,-696355.0,-128371.0
NetTangibleAssets,6865849.0,2443844.0,1961162.0,2188022.0
CommonStockEquity,7617270.0,3195265.0,2712583.0,2939443.0
TotalCapitalization,13508827.0,6653079.0,6501514.0,6677456.0
TotalEquityGrossMinorityInterest,7617270.0,3195265.0,2712583.0,2939443.0
StockholdersEquity,7617270.0,3195265.0,2712583.0,2939443.0
RetainedEarnings,-46998777.0,-50402952.0,-50439714.0,-50212854.0
AdditionalPaidInCapital,54528530.0,53517367.0,53074180.0,53074180.0
CapitalStock,87517.0,80850.0,78117.0,78117.0
CommonStock,87517.0,80850.0,78117.0,78117.0
TotalLiabilitiesNetMinorityInterest,11227219.0,6520215.0,5948720.0,5291022.0
TotalNonCurrentLiabilitiesNetMinorityInterest,5891557.0,3457814.0,3788931.0,3738013.0
LongTermDebtAndCapitalLeaseObligation,5891557.0,3457814.0,3788931.0,3738013.0
LongTermDebt,5891557.0,3457814.0,3788931.0,3738013.0
CurrentLiabilities,5335662.0,3062401.0,2159789.0,1553009.0
CurrentDebtAndCapitalLeaseObligation,4411380.0,2289509.0,1125362.0,1319201.0
CurrentDebt,4411380.0,2289509.0,1125362.0,1319201.0
OtherCurrentBorrowings,2511380.0,1089509.0,1025362.0,1319201.0
LineOfCredit,1900000.0,1200000.0,100000.0,0.0
PayablesAndAccruedExpenses,924282.0,772892.0,1034427.0,233808.0
Payables,924282.0,772892.0,1034427.0,233808.0
AccountsPayable,924282.0,772892.0,1034427.0,233808.0
TotalAssets,18844489.0,9715480.0,8661303.0,8230465.0
TotalNonCurrentAssets,14768739.0,6905516.0,7197869.0,6805827.0
NonCurrentPrepaidAssets,19976.0,19976.0,8892.0,8892.0
GoodwillAndOtherIntangibleAssets,751421.0,751421.0,751421.0,751421.0
Goodwill,751421.0,751421.0,751421.0,751421.0
NetPPE,13997342.0,6134119.0,6437556.0,6045514.0
AccumulatedDepreciation,,-1288210.0,-946483.0,-592300.0
GrossPPE,13997342.0,7422329.0,7384039.0,6637814.0
OtherProperties,12268855.0,7422329.0,7384039.0,6637814.0
BuildingsAndImprovements,196729.0,,,
LandAndImprovements,1531758.0,,,
CurrentAssets,4075750.0,2809964.0,1463434.0,1424638.0
PrepaidAssets,103082.0,47719.0,884.0,884.0
Receivables,2946382.0,2402681.0,1233532.0,981385.0
OtherReceivables,49148.0,1129046.0,,
AccountsReceivable,2897234.0,1273635.0,1233532.0,981385.0
CashCashEquivalentsAndShortTermInvestments,1026286.0,359564.0,229018.0,442369.0
CashAndCashEquivalents,1026286.0,359564.0,229018.0,442369.0
CashFinancial,1026286.0,359564.0,229018.0,
