,2023-12-31,2023-03-31,2022-12-31
OrdinarySharesNumber,159456420.0,155170390.0,143992390.0
ShareIssued,159456420.0,155170390.0,143992390.0
NetDebt,,,636147.0
TotalDebt,474489.0,574719.0,1309842.0
TangibleBookValue,4000905.0,2789442.0,2191538.0
InvestedCapital,4306502.0,3366166.0,3505113.0
WorkingCapital,1033496.0,-612309.0,-1372375.0
NetTangibleAssets,4000905.0,2789442.0,2191538.0
CapitalLeaseObligations,434489.0,298988.0,308932.0
CommonStockEquity,4266502.0,3090435.0,2504203.0
TotalCapitalization,4266502.0,3130435.0,2544203.0
TotalEquityGrossMinorityInterest,4266502.0,3090435.0,2504203.0
StockholdersEquity,4266502.0,3090435.0,2504203.0
GainsLossesNotAffectingRetainedEarnings,4056091.0,4145740.0,4145740.0
RetainedEarnings,-26104818.0,-27045154.0,-27019986.0
CapitalStock,26315229.0,25989849.0,25378449.0
CommonStock,26315229.0,25989849.0,25378449.0
TotalLiabilitiesNetMinorityInterest,4843671.0,3748024.0,4381760.0
TotalNonCurrentLiabilitiesNetMinorityInterest,366388.0,295866.0,307232.0
LongTermDebtAndCapitalLeaseObligation,366388.0,295866.0,307232.0
LongTermCapitalLeaseObligation,366388.0,255866.0,267232.0
LongTermDebt,,40000.0,40000.0
CurrentLiabilities,4477283.0,3452158.0,4074528.0
CurrentDeferredLiabilities,,,55774.0
CurrentDeferredRevenue,,,55774.0
CurrentDebtAndCapitalLeaseObligation,108101.0,278853.0,1002610.0
CurrentCapitalLeaseObligation,68101.0,43122.0,41700.0
CurrentDebt,40000.0,235731.0,960910.0
OtherCurrentBorrowings,,235731.0,960910.0
LineOfCredit,40000.0,,
PayablesAndAccruedExpenses,4369182.0,3173305.0,3016144.0
TotalAssets,9110173.0,6838459.0,6885963.0
TotalNonCurrentAssets,3599394.0,3998610.0,4183810.0
OtherNonCurrentAssets,-1.0,,
NonCurrentPrepaidAssets,88913.0,150273.0,150273.0
GoodwillAndOtherIntangibleAssets,265597.0,300993.0,312665.0
OtherIntangibleAssets,265597.0,300993.0,312665.0
NetPPE,3244885.0,3547344.0,3720872.0
AccumulatedDepreciation,-4277480.0,-3732009.0,-3553452.0
GrossPPE,7522365.0,7279353.0,7274324.0
Leases,3125617.0,3108837.0,3108837.0
OtherProperties,4183603.0,3961611.0,3961611.0
MachineryFurnitureEquipment,213145.0,208905.0,203876.0
Properties,0.0,0.0,0.0
CurrentAssets,5510779.0,2839849.0,2702153.0
PrepaidAssets,201746.0,82745.0,30552.0
Inventory,2591374.0,885981.0,1354053.0
OtherInventories,900483.0,506457.0,424359.0
FinishedGoods,381362.0,159627.0,699668.0
WorkInProcess,307681.0,0.0,0.0
RawMaterials,1001848.0,219897.0,230026.0
Receivables,2349823.0,1462568.0,952785.0
TaxesReceivable,27317.0,28644.0,22704.0
AccountsReceivable,2322506.0,1433924.0,930081.0
CashCashEquivalentsAndShortTermInvestments,367836.0,408555.0,364763.0
CashAndCashEquivalents,367836.0,408555.0,364763.0
CashFinancial,367836.0,408555.0,364763.0
