,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,75086985.0,71086985.0,71086985.0,71086985.0
ShareIssued,75086985.0,71086985.0,71086985.0,71086985.0
TangibleBookValue,5294330.0,6446913.0,6603787.0,6761837.0
InvestedCapital,5294330.0,6446913.0,6603787.0,6761837.0
WorkingCapital,257209.0,10932.0,179174.0,371119.0
NetTangibleAssets,5294330.0,6446913.0,6603787.0,6761837.0
CommonStockEquity,5294330.0,6446913.0,6603787.0,6761837.0
TotalCapitalization,5294330.0,6446913.0,6603787.0,6761837.0
TotalEquityGrossMinorityInterest,5294330.0,6446913.0,6603787.0,6761837.0
StockholdersEquity,5294330.0,6446913.0,6603787.0,6761837.0
OtherEquityInterest,2716079.0,2648912.0,2648912.0,2555414.0
RetainedEarnings,-7921773.0,-6430673.0,-6273799.0,-6022251.0
CapitalStock,10500024.0,10228674.0,10228674.0,10228674.0
CommonStock,10500024.0,10228674.0,10228674.0,10228674.0
TotalLiabilitiesNetMinorityInterest,142375.0,174123.0,137803.0,152124.0
TotalNonCurrentLiabilitiesNetMinorityInterest,99562.0,101581.0,99407.0,99392.0
LongTermProvisions,99562.0,101581.0,99407.0,99392.0
CurrentLiabilities,42813.0,72542.0,38396.0,52732.0
PayablesAndAccruedExpenses,42813.0,72542.0,38396.0,52732.0
CurrentAccruedExpenses,17991.0,14637.0,18257.0,26092.0
Payables,24822.0,57905.0,20139.0,26640.0
AccountsPayable,24822.0,57905.0,20139.0,26640.0
TotalAssets,5436705.0,6621036.0,6741590.0,6913961.0
TotalNonCurrentAssets,5136683.0,6537562.0,6524020.0,6490110.0
OtherNonCurrentAssets,99562.0,101581.0,99407.0,99392.0
NetPPE,5037121.0,6435981.0,6424613.0,6390718.0
CurrentAssets,300022.0,83474.0,217570.0,423851.0
RestrictedCash,,,,0.0
PrepaidAssets,11955.0,0.0,6445.0,11347.0
Receivables,12130.0,15837.0,16496.0,9551.0
TaxesReceivable,12130.0,15837.0,16496.0,9551.0
CashCashEquivalentsAndShortTermInvestments,275937.0,67637.0,194629.0,402953.0
CashAndCashEquivalents,275937.0,67637.0,194629.0,402953.0
CashFinancial,275937.0,67637.0,,402953.0
