,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,,,201232560.0,201232560.0
ShareIssued,,,201232560.0,201232560.0
TotalDebt,6737000.0,7860000.0,9730000.0,13847000.0
TangibleBookValue,87381000.0,106346000.0,143291000.0,174718000.0
InvestedCapital,94118000.0,114206000.0,153021000.0,188565000.0
WorkingCapital,69088000.0,85521000.0,117427000.0,148285000.0
NetTangibleAssets,87381000.0,106346000.0,143291000.0,174718000.0
CommonStockEquity,87381000.0,106346000.0,143291000.0,174718000.0
TotalCapitalization,90656000.0,110384000.0,148929000.0,183427000.0
TotalEquityGrossMinorityInterest,86883000.0,105842000.0,142806000.0,174249000.0
MinorityInterest,-498000.0,-504000.0,-485000.0,-469000.0
StockholdersEquity,87381000.0,106346000.0,143291000.0,174718000.0
GainsLossesNotAffectingRetainedEarnings,161235000.0,157306000.0,163505000.0,163174000.0
OtherEquityAdjustments,161235000.0,157306000.0,163505000.0,163174000.0
RetainedEarnings,-2047123000.0,-2024229000.0,-1992342000.0,-1960584000.0
AdditionalPaidInCapital,1736469000.0,1736469000.0,1736469000.0,1736469000.0
CapitalStock,236800000.0,236800000.0,235659000.0,235659000.0
CommonStock,236800000.0,236800000.0,235659000.0,235659000.0
TotalLiabilitiesNetMinorityInterest,128834000.0,143107000.0,157313000.0,155972000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,5904000.0,5049000.0,9034000.0,12800000.0
TradeandOtherPayablesNonCurrent,605000.0,142000.0,2220000.0,1958000.0
NonCurrentDeferredLiabilities,1456000.0,331000.0,459000.0,1244000.0
NonCurrentDeferredRevenue,0.0,78000.0,212000.0,345000.0
NonCurrentDeferredTaxesLiabilities,1456000.0,253000.0,247000.0,899000.0
LongTermDebtAndCapitalLeaseObligation,3275000.0,4038000.0,5638000.0,8709000.0
LongTermDebt,3275000.0,4038000.0,5638000.0,8709000.0
LongTermProvisions,568000.0,538000.0,717000.0,889000.0
CurrentLiabilities,122930000.0,138058000.0,148279000.0,143172000.0
CurrentDeferredLiabilities,3161000.0,3831000.0,4258000.0,16657000.0
CurrentDeferredRevenue,3161000.0,3831000.0,4258000.0,3972000.0
CurrentDeferredTaxesLiabilities,,,,12685000.0
CurrentDebtAndCapitalLeaseObligation,3462000.0,3822000.0,4092000.0,5138000.0
CurrentDebt,3462000.0,3822000.0,4092000.0,5138000.0
CurrentProvisions,26137000.0,31783000.0,36298000.0,35899000.0
PayablesAndAccruedExpenses,90170000.0,98622000.0,103631000.0,85478000.0
Payables,90170000.0,98622000.0,103631000.0,85478000.0
TotalTaxPayable,35320000.0,36516000.0,35595000.0,21248000.0
IncomeTaxPayable,13241000.0,13471000.0,13796000.0,301000.0
AccountsPayable,54850000.0,62106000.0,68036000.0,64230000.0
TotalAssets,215717000.0,248949000.0,300119000.0,330221000.0
TotalNonCurrentAssets,23699000.0,25370000.0,34413000.0,38764000.0
OtherNonCurrentAssets,1604000.0,1764000.0,3711000.0,3589000.0
NonCurrentDeferredAssets,716000.0,734000.0,719000.0,710000.0
NonCurrentDeferredTaxesAssets,716000.0,734000.0,719000.0,710000.0
NonCurrentAccountsReceivable,5339000.0,4494000.0,5843000.0,5967000.0
NetPPE,16040000.0,18378000.0,24140000.0,28498000.0
AccumulatedDepreciation,,,,-31125000.0
GrossPPE,,,,59623000.0
MachineryFurnitureEquipment,,,,28410000.0
BuildingsAndImprovements,,,,31213000.0
Properties,,,,0.0
CurrentAssets,192018000.0,223579000.0,265706000.0,291457000.0
PrepaidAssets,12579000.0,15719000.0,19290000.0,22600000.0
Inventory,6327000.0,10726000.0,11478000.0,11437000.0
FinishedGoods,,,,11437000.0
Receivables,25749000.0,30789000.0,29502000.0,29995000.0
OtherReceivables,,,,3979000.0
TaxesReceivable,6435000.0,8533000.0,8939000.0,8160000.0
AccountsReceivable,19314000.0,22256000.0,20563000.0,17856000.0
AllowanceForDoubtfulAccountsReceivable,,,,-6566000.0
GrossAccountsReceivable,,,,24422000.0
CashCashEquivalentsAndShortTermInvestments,147363000.0,166345000.0,205436000.0,227425000.0
OtherShortTermInvestments,93078000.0,105305000.0,118575000.0,155846000.0
CashAndCashEquivalents,54285000.0,61040000.0,86861000.0,71579000.0
CashEquivalents,,,,13496000.0
CashFinancial,,,,58083000.0
