,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,888599872.0,888600000.0,888243000.0,888243000.0
ShareIssued,888599872.0,888600000.0,888243000.0,888243000.0
NetDebt,68048000.0,38154000.0,37111000.0,35633000.0
TotalDebt,101609000.0,90650000.0,71318000.0,61658000.0
TangibleBookValue,234205000.0,236648000.0,238447000.0,240278000.0
InvestedCapital,336459000.0,327298000.0,309765000.0,301936000.0
WorkingCapital,30724000.0,53901000.0,34850000.0,23841000.0
NetTangibleAssets,234205000.0,236648000.0,238447000.0,240278000.0
CommonStockEquity,234850000.0,236648000.0,238447000.0,240278000.0
TotalCapitalization,336459000.0,327298000.0,309765000.0,301936000.0
TotalEquityGrossMinorityInterest,234875000.0,236706000.0,238512000.0,240357000.0
MinorityInterest,25000.0,58000.0,65000.0,79000.0
StockholdersEquity,234850000.0,236648000.0,238447000.0,240278000.0
GainsLossesNotAffectingRetainedEarnings,427000.0,441000.0,211000.0,326000.0
OtherEquityAdjustments,427000.0,441000.0,211000.0,326000.0
RetainedEarnings,-1187196000.0,-1185412000.0,-1183283000.0,-1181567000.0
AdditionalPaidInCapital,1412733000.0,1412733000.0,1412637000.0,1412637000.0
CapitalStock,8886000.0,8886000.0,8882000.0,8882000.0
CommonStock,8886000.0,8886000.0,8882000.0,8882000.0
TotalLiabilitiesNetMinorityInterest,118016000.0,103313000.0,82505000.0,74757000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,106795000.0,94852000.0,75070000.0,64415000.0
OtherNonCurrentLiabilities,2396000.0,2324000.0,2058000.0,2015000.0
EmployeeBenefits,2790000.0,1878000.0,1694000.0,742000.0
LongTermDebtAndCapitalLeaseObligation,101609000.0,90650000.0,71318000.0,61658000.0
LongTermDebt,101609000.0,90650000.0,71318000.0,61658000.0
CurrentLiabilities,11221000.0,8461000.0,7435000.0,10342000.0
PayablesAndAccruedExpenses,11221000.0,8461000.0,7435000.0,10342000.0
CurrentAccruedExpenses,4208000.0,2359000.0,1821000.0,3912000.0
InterestPayable,438000.0,348000.0,250000.0,208000.0
Payables,7013000.0,6102000.0,5614000.0,6430000.0
TotalTaxPayable,7013000.0,6102000.0,5614000.0,6430000.0
TotalAssets,352891000.0,340019000.0,321017000.0,315114000.0
TotalNonCurrentAssets,310946000.0,277657000.0,278732000.0,280931000.0
OtherNonCurrentAssets,6266000.0,6215000.0,5361000.0,5377000.0
NonCurrentDeferredAssets,,6215000.0,5361000.0,5377000.0
InvestmentProperties,304035000.0,271442000.0,273371000.0,275554000.0
GoodwillAndOtherIntangibleAssets,645000.0,,,
CurrentAssets,41945000.0,62362000.0,42285000.0,34183000.0
RestrictedCash,1801000.0,3504000.0,1909000.0,1893000.0
Receivables,6583000.0,6362000.0,6169000.0,6265000.0
AccountsReceivable,6583000.0,6362000.0,6169000.0,6265000.0
AllowanceForDoubtfulAccountsReceivable,-169000.0,-174000.0,-88000.0,-104000.0
GrossAccountsReceivable,6752000.0,6536000.0,6257000.0,6369000.0
CashCashEquivalentsAndShortTermInvestments,33561000.0,52496000.0,34207000.0,26025000.0
CashAndCashEquivalents,33561000.0,52496000.0,34207000.0,26025000.0
