,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,30166102.0,30166102.0,30166102.0,30166102.0
ShareIssued,30166102.0,30166102.0,30166102.0,30166102.0
NetDebt,25703000.0,27789000.0,29252000.0,23107000.0
TotalDebt,37353000.0,36409000.0,37964000.0,37754000.0
TangibleBookValue,-55821000.0,-54704000.0,-53584000.0,-50523000.0
InvestedCapital,-4262000.0,-629000.0,1810000.0,3648000.0
WorkingCapital,-37535000.0,-34910000.0,-34564000.0,-31877000.0
NetTangibleAssets,-55821000.0,-54704000.0,-53584000.0,-50523000.0
CapitalLeaseObligations,8831000.0,6141000.0,6432000.0,7174000.0
CommonStockEquity,-32784000.0,-30897000.0,-29722000.0,-26932000.0
TotalCapitalization,-7718000.0,-5072000.0,-4009000.0,-1322000.0
TotalEquityGrossMinorityInterest,-32784000.0,-30897000.0,-29722000.0,-26932000.0
StockholdersEquity,-32784000.0,-30897000.0,-29722000.0,-26932000.0
OtherEquityInterest,-30782000.0,-27895000.0,-8351000.0,-5845000.0
GainsLossesNotAffectingRetainedEarnings,-2002000.0,-3002000.0,-21371000.0,-21087000.0
ForeignCurrencyTranslationAdjustments,1352000.0,499000.0,-17983000.0,-17789000.0
MinimumPensionLiabilities,-3354000.0,-3501000.0,-3388000.0,-3298000.0
TotalLiabilitiesNetMinorityInterest,147543000.0,146448000.0,147405000.0,149773000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,48675000.0,48205000.0,47831000.0,47882000.0
OtherNonCurrentLiabilities,1517000.0,1604000.0,1603000.0,1575000.0
EmployeeBenefits,15969000.0,16817000.0,16235000.0,16076000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,15969000.0,16817000.0,16235000.0,16076000.0
LongTermDebtAndCapitalLeaseObligation,31189000.0,29784000.0,29993000.0,30231000.0
LongTermCapitalLeaseObligation,6123000.0,3959000.0,4280000.0,4621000.0
LongTermDebt,25066000.0,25825000.0,25713000.0,25610000.0
CurrentLiabilities,98868000.0,98243000.0,99574000.0,101891000.0
OtherCurrentLiabilities,,,,1000.0
CurrentDeferredLiabilities,7083000.0,5077000.0,7775000.0,6721000.0
CurrentDeferredRevenue,7083000.0,5077000.0,7775000.0,6721000.0
CurrentDebtAndCapitalLeaseObligation,6164000.0,6625000.0,7971000.0,7523000.0
CurrentCapitalLeaseObligation,2708000.0,2182000.0,2152000.0,2553000.0
CurrentDebt,3456000.0,4443000.0,5819000.0,4970000.0
OtherCurrentBorrowings,3456000.0,4443000.0,5819000.0,4970000.0
PensionandOtherPostRetirementBenefitPlansCurrent,15577000.0,13635000.0,13140000.0,13778000.0
PayablesAndAccruedExpenses,70044000.0,72906000.0,70688000.0,73868000.0
CurrentAccruedExpenses,25955000.0,23823000.0,23947000.0,13656000.0
Payables,44089000.0,49083000.0,46741000.0,60212000.0
DuetoRelatedPartiesCurrent,29918000.0,35084000.0,31640000.0,32658000.0
TotalTaxPayable,,,,10691000.0
AccountsPayable,14171000.0,13999000.0,15101000.0,16863000.0
TotalAssets,114759000.0,115551000.0,117683000.0,122841000.0
TotalNonCurrentAssets,53425000.0,52218000.0,52673000.0,52826000.0
OtherNonCurrentAssets,699000.0,728000.0,1739000.0,1712000.0
NonCurrentDeferredAssets,7456000.0,7298000.0,7106000.0,7055000.0
NonCurrentDeferredTaxesAssets,7456000.0,7298000.0,7106000.0,7055000.0
GoodwillAndOtherIntangibleAssets,23037000.0,23807000.0,23862000.0,23591000.0
OtherIntangibleAssets,1196000.0,1327000.0,1423000.0,1529000.0
Goodwill,21841000.0,22480000.0,22439000.0,22062000.0
NetPPE,22233000.0,20385000.0,19966000.0,20468000.0
AccumulatedDepreciation,-46328000.0,-47317000.0,-46197000.0,-44629000.0
GrossPPE,68561000.0,67702000.0,66163000.0,65097000.0
Leases,960000.0,990000.0,984000.0,967000.0
OtherProperties,12319000.0,10017000.0,10206000.0,10681000.0
MachineryFurnitureEquipment,46514000.0,47636000.0,46013000.0,44661000.0
BuildingsAndImprovements,8768000.0,9059000.0,8960000.0,8788000.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,61333000.0,63333000.0,65010000.0,70014000.0
OtherCurrentAssets,8793000.0,9947000.0,10592000.0,-1000.0
CurrentDeferredAssets,,,,478000.0
PrepaidAssets,,,,4799000.0
Inventory,4157000.0,4472000.0,4273000.0,4526000.0
FinishedGoods,,,,4526000.0
Receivables,45564000.0,46435000.0,47865000.0,52739000.0
OtherReceivables,,,,3496000.0
NotesReceivable,13110000.0,13497000.0,13488000.0,13266000.0
AccountsReceivable,32454000.0,32938000.0,34377000.0,35977000.0
AllowanceForDoubtfulAccountsReceivable,-1200000.0,-1049000.0,-2504000.0,-2366000.0
GrossAccountsReceivable,33655000.0,33987000.0,36881000.0,38343000.0
CashCashEquivalentsAndShortTermInvestments,2819000.0,2479000.0,2280000.0,7473000.0
CashAndCashEquivalents,2819000.0,2479000.0,2280000.0,7473000.0
