,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,,,182313.0
OrdinarySharesNumber,79732160.0,79732160.0,79732160.0,79732160.0
ShareIssued,79732160.0,79732160.0,79732160.0,79914473.0
TotalDebt,12361000.0,15599000.0,28468000.0,30092000.0
TangibleBookValue,33317000.0,37652000.0,53148000.0,65958000.0
InvestedCapital,95641000.0,101320000.0,118273000.0,132690000.0
WorkingCapital,-79880000.0,-89543000.0,-89199000.0,-78796000.0
NetTangibleAssets,33317000.0,37652000.0,53148000.0,65958000.0
CapitalLeaseObligations,7361000.0,10599000.0,23468000.0,25092000.0
CommonStockEquity,90641000.0,96320000.0,113273000.0,127690000.0
TotalCapitalization,90641000.0,96320000.0,113273000.0,127690000.0
TotalEquityGrossMinorityInterest,120505000.0,126184000.0,143825000.0,158242000.0
MinorityInterest,29864000.0,29864000.0,30552000.0,30552000.0
StockholdersEquity,90641000.0,96320000.0,113273000.0,127690000.0
GainsLossesNotAffectingRetainedEarnings,19944000.0,20287000.0,17500000.0,18304000.0
OtherEquityAdjustments,19944000.0,20287000.0,17500000.0,18304000.0
TreasuryStock,1859000.0,835000.0,848000.0,1689000.0
RetainedEarnings,-971424000.0,-964653000.0,-941637000.0,-925982000.0
AdditionalPaidInCapital,1043930000.0,1041471000.0,1038208000.0,1037007000.0
CapitalStock,50000.0,50000.0,50000.0,50000.0
CommonStock,50000.0,50000.0,50000.0,50000.0
TotalLiabilitiesNetMinorityInterest,238997000.0,245677000.0,252569000.0,274865000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,5831000.0,9896000.0,14618000.0,19426000.0
OtherNonCurrentLiabilities,560000.0,198000.0,1990000.0,4058000.0
NonCurrentDeferredLiabilities,4303000.0,6397000.0,7375000.0,8409000.0
NonCurrentDeferredRevenue,0.0,1916000.0,2715000.0,3585000.0
NonCurrentDeferredTaxesLiabilities,4303000.0,4481000.0,4660000.0,4824000.0
LongTermDebtAndCapitalLeaseObligation,968000.0,3301000.0,5253000.0,6959000.0
LongTermCapitalLeaseObligation,968000.0,3301000.0,5253000.0,6959000.0
CurrentLiabilities,233166000.0,235781000.0,237951000.0,255439000.0
OtherCurrentLiabilities,,,,3343000.0
CurrentDeferredLiabilities,130588000.0,135422000.0,131130000.0,139804000.0
CurrentDeferredRevenue,130588000.0,135422000.0,131130000.0,139804000.0
CurrentDebtAndCapitalLeaseObligation,11393000.0,12298000.0,23215000.0,23133000.0
CurrentCapitalLeaseObligation,6393000.0,7298000.0,18215000.0,18133000.0
CurrentDebt,5000000.0,5000000.0,5000000.0,5000000.0
OtherCurrentBorrowings,5000000.0,5000000.0,5000000.0,5000000.0
PayablesAndAccruedExpenses,91185000.0,88061000.0,83606000.0,89159000.0
CurrentAccruedExpenses,70956000.0,65841000.0,65222000.0,46103000.0
Payables,20229000.0,22220000.0,18384000.0,43056000.0
OtherPayable,,,,16882000.0
DuetoRelatedPartiesCurrent,,,,0.0
TotalTaxPayable,,,,8005000.0
AccountsPayable,20229000.0,22220000.0,18384000.0,18169000.0
TotalAssets,359502000.0,371861000.0,396394000.0,433107000.0
TotalNonCurrentAssets,206216000.0,225623000.0,247642000.0,256464000.0
OtherNonCurrentAssets,5456000.0,7090000.0,2165000.0,4128000.0
InvestmentsAndAdvances,134941000.0,140395000.0,141126000.0,141901000.0
GoodwillAndOtherIntangibleAssets,57324000.0,58668000.0,60125000.0,61732000.0
OtherIntangibleAssets,19539000.0,20883000.0,22340000.0,23947000.0
Goodwill,37785000.0,37785000.0,37785000.0,37785000.0
NetPPE,8495000.0,19470000.0,44226000.0,48703000.0
AccumulatedDepreciation,,,,-157825000.0
GrossPPE,8495000.0,19470000.0,44226000.0,206528000.0
Leases,,,,4313000.0
ConstructionInProgress,,,,85000.0
OtherProperties,8495000.0,19470000.0,44226000.0,33756000.0
MachineryFurnitureEquipment,,,,168374000.0
Properties,,,,0.0
CurrentAssets,153286000.0,146238000.0,148752000.0,176643000.0
OtherCurrentAssets,23650000.0,31089000.0,33742000.0,3705000.0
HedgingAssetsCurrent,,,,0.0
RestrictedCash,491000.0,493000.0,132000.0,132000.0
PrepaidAssets,,,,16439000.0
Receivables,31255000.0,34045000.0,26623000.0,35607000.0
OtherReceivables,,,,73000.0
DuefromRelatedPartiesCurrent,0.0,11000.0,242000.0,255000.0
TaxesReceivable,,,,2552000.0
LoansReceivable,,,,3000000.0
AccountsReceivable,31255000.0,34034000.0,26381000.0,29727000.0
AllowanceForDoubtfulAccountsReceivable,,,,-5142000.0
GrossAccountsReceivable,,,,34869000.0
CashCashEquivalentsAndShortTermInvestments,97890000.0,80611000.0,88255000.0,120760000.0
OtherShortTermInvestments,10000000.0,,,4632000.0
CashAndCashEquivalents,87890000.0,80611000.0,88255000.0,116128000.0
