,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,82841096.0,78328877.0,75437604.0,75437604.0
ShareIssued,82841096.0,78328877.0,75437604.0,75437604.0
NetDebt,2227021.0,1981717.0,1506670.0,924381.0
TotalDebt,2227609.0,1983977.0,1507712.0,988800.0
TangibleBookValue,-2001118.0,-2099346.0,-1769024.0,-1146930.0
InvestedCapital,226491.0,-115369.0,-261312.0,-158130.0
WorkingCapital,-2018585.0,-2118418.0,-1790030.0,-1170940.0
NetTangibleAssets,-2000918.0,-2099146.0,-1768824.0,-1146730.0
CommonStockEquity,-2001118.0,-2099346.0,-1769024.0,-1146930.0
PreferredStockEquity,200.0,200.0,200.0,200.0
TotalCapitalization,-2000918.0,-2099146.0,-1768824.0,-1146730.0
TotalEquityGrossMinorityInterest,-2000918.0,-2099146.0,-1768824.0,-1146730.0
StockholdersEquity,-2000918.0,-2099146.0,-1768824.0,-1146730.0
OtherEquityInterest,-261059.0,-261059.0,-261059.0,-261059.0
RetainedEarnings,-26331856.0,-26103686.0,-25701376.0,-25320424.0
AdditionalPaidInCapital,24583513.0,24257566.0,24179867.0,24427009.0
CapitalStock,8484.0,8033.0,13744.0,7744.0
CommonStock,8284.0,7833.0,13544.0,7544.0
PreferredStock,200.0,200.0,200.0,200.0
TotalLiabilitiesNetMinorityInterest,2960056.0,2776697.0,2026144.0,1545851.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,2960056.0,2776697.0,2026144.0,1545851.0
OtherCurrentLiabilities,300997.0,424224.0,212438.0,72487.0
CurrentDebtAndCapitalLeaseObligation,2227609.0,1983977.0,1507712.0,988800.0
CurrentDebt,2227609.0,1983977.0,1507712.0,988800.0
OtherCurrentBorrowings,1652609.0,1527672.0,1507712.0,988800.0
CurrentNotesPayable,575000.0,456305.0,,
PayablesAndAccruedExpenses,431450.0,368496.0,305994.0,484564.0
Payables,431450.0,368496.0,305994.0,484564.0
DuetoRelatedPartiesCurrent,70099.0,70099.0,69100.0,164946.0
AccountsPayable,361351.0,298397.0,236894.0,319618.0
TotalAssets,959138.0,677551.0,257320.0,399121.0
TotalNonCurrentAssets,17667.0,19272.0,21206.0,24210.0
FinancialAssets,,,,0.0
InvestmentsAndAdvances,100.0,100.0,100.0,100.0
LongTermEquityInvestment,,,100.0,100.0
NetPPE,17567.0,19172.0,21106.0,24110.0
CurrentAssets,941471.0,658279.0,236114.0,374911.0
PrepaidAssets,720000.0,435000.0,,0.0
Inventory,100883.0,101019.0,115072.0,160492.0
Receivables,120000.0,120000.0,120000.0,150000.0
OtherReceivables,120000.0,120000.0,120000.0,150000.0
CashCashEquivalentsAndShortTermInvestments,588.0,2260.0,1042.0,64419.0
CashAndCashEquivalents,588.0,2260.0,1042.0,64419.0
CashFinancial,588.0,2260.0,1042.0,64419.0
