,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,4271759.0,4271759.0,4271759.0,4271759.0
ShareIssued,4271759.0,4271759.0,4271759.0,4271759.0
TotalDebt,0.0,4514000.0,4575000.0,4631000.0
TangibleBookValue,5436000.0,9294000.0,11354000.0,14405000.0
InvestedCapital,5436000.0,9294000.0,11354000.0,14405000.0
WorkingCapital,4107000.0,7305000.0,9268000.0,12222000.0
NetTangibleAssets,5436000.0,9294000.0,11354000.0,14405000.0
CapitalLeaseObligations,0.0,4514000.0,4575000.0,4631000.0
CommonStockEquity,5436000.0,9294000.0,11354000.0,14405000.0
TotalCapitalization,5436000.0,9294000.0,11354000.0,14405000.0
TotalEquityGrossMinorityInterest,4404000.0,8265000.0,10322000.0,13376000.0
MinorityInterest,-1032000.0,-1029000.0,-1032000.0,-1029000.0
StockholdersEquity,5436000.0,9294000.0,11354000.0,14405000.0
RetainedEarnings,-97686000.0,-93835000.0,-91743000.0,-88273000.0
AdditionalPaidInCapital,103117000.0,103124000.0,103092000.0,102673000.0
CapitalStock,5000.0,5000.0,5000.0,5000.0
CommonStock,5000.0,5000.0,5000.0,5000.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,1413000.0,5277000.0,5729000.0,5697000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,65000.0,4308000.0,4389000.0,4463000.0
NonCurrentDeferredLiabilities,65000.0,69000.0,74000.0,79000.0
NonCurrentDeferredRevenue,65000.0,69000.0,74000.0,79000.0
LongTermDebtAndCapitalLeaseObligation,0.0,4239000.0,4315000.0,4384000.0
LongTermCapitalLeaseObligation,0.0,4239000.0,4315000.0,4384000.0
CurrentLiabilities,1348000.0,969000.0,1340000.0,1234000.0
CurrentDeferredLiabilities,19000.0,19000.0,19000.0,19000.0
CurrentDeferredRevenue,19000.0,19000.0,19000.0,19000.0
CurrentDebtAndCapitalLeaseObligation,,275000.0,260000.0,247000.0
CurrentCapitalLeaseObligation,0.0,275000.0,260000.0,247000.0
PensionandOtherPostRetirementBenefitPlansCurrent,787000.0,136000.0,312000.0,160000.0
PayablesAndAccruedExpenses,542000.0,539000.0,749000.0,808000.0
CurrentAccruedExpenses,156000.0,125000.0,258000.0,264000.0
Payables,386000.0,414000.0,491000.0,544000.0
TotalTaxPayable,0.0,20000.0,50000.0,162000.0
AccountsPayable,386000.0,394000.0,441000.0,382000.0
TotalAssets,5817000.0,13542000.0,16051000.0,19073000.0
TotalNonCurrentAssets,362000.0,5268000.0,5443000.0,5617000.0
OtherNonCurrentAssets,362000.0,416000.0,469000.0,523000.0
NetPPE,0.0,4852000.0,4974000.0,5094000.0
AccumulatedDepreciation,0.0,-844000.0,-812000.0,-774000.0
GrossPPE,0.0,5696000.0,5786000.0,5868000.0
OtherProperties,,5423000.0,5513000.0,5595000.0
MachineryFurnitureEquipment,0.0,273000.0,273000.0,273000.0
CurrentAssets,5455000.0,8274000.0,10608000.0,13456000.0
OtherCurrentAssets,503000.0,631000.0,543000.0,767000.0
RestrictedCash,300000.0,300000.0,300000.0,400000.0
PrepaidAssets,79000.0,84000.0,84000.0,81000.0
Receivables,0.0,0.0,23000.0,99000.0
AccountsReceivable,0.0,0.0,23000.0,99000.0
CashCashEquivalentsAndShortTermInvestments,4573000.0,7259000.0,9658000.0,12109000.0
CashAndCashEquivalents,4573000.0,7259000.0,9658000.0,12109000.0
