,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,,105062422.0,,115942196.0
OrdinarySharesNumber,21252195773.0,21252195773.0,21252195773.0,21241315999.0
ShareIssued,21252195773.0,21357258195.0,21252195773.0,21357258195.0
NetDebt,24198000000.0,23019000000.0,,22167000000.0
TotalDebt,32910000000.0,30987000000.0,5528000000.0,31189000000.0
TangibleBookValue,-12437000000.0,-12281000000.0,-12202000000.0,-11720000000.0
InvestedCapital,41481000000.0,39832000000.0,14463000000.0,40783000000.0
WorkingCapital,-4387000000.0,-6979000000.0,-4611000000.0,-3910000000.0
NetTangibleAssets,-12437000000.0,-12281000000.0,-12202000000.0,-11720000000.0
CapitalLeaseObligations,5421000000.0,5583000000.0,5528000000.0,5467000000.0
CommonStockEquity,13992000000.0,14428000000.0,14463000000.0,15061000000.0
TotalCapitalization,35385000000.0,32644000000.0,14463000000.0,36218000000.0
TotalEquityGrossMinorityInterest,17802000000.0,18264000000.0,18169000000.0,18725000000.0
MinorityInterest,3810000000.0,3836000000.0,3706000000.0,3664000000.0
StockholdersEquity,13992000000.0,14428000000.0,14463000000.0,15061000000.0
TreasuryStock,,,,63000000.0
AdditionalPaidInCapital,575000000.0,575000000.0,2133000000.0,2133000000.0
CapitalStock,11620000000.0,11620000000.0,11620000000.0,11677000000.0
CommonStock,11620000000.0,11620000000.0,11620000000.0,11677000000.0
TotalLiabilitiesNetMinorityInterest,43765000000.0,43065000000.0,43112000000.0,43302000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,28903000000.0,26523000000.0,29043000000.0,29160000000.0
DerivativeProductLiabilities,,279000000.0,,277000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,843000000.0,943000000.0,965000000.0,684000000.0
TradeandOtherPayablesNonCurrent,1061000000.0,1031000000.0,1103000000.0,705000000.0
NonCurrentDeferredRevenue,,,,441000000.0
NonCurrentDeferredTaxesLiabilities,192000000.0,189000000.0,172000000.0,84000000.0
LongTermDebtAndCapitalLeaseObligation,25967000000.0,22926000000.0,4684000000.0,25754000000.0
LongTermCapitalLeaseObligation,4574000000.0,4710000000.0,4684000000.0,4597000000.0
LongTermDebt,21393000000.0,18216000000.0,,21157000000.0
LongTermProvisions,840000000.0,844000000.0,942000000.0,910000000.0
CurrentLiabilities,14862000000.0,16542000000.0,14069000000.0,14142000000.0
OtherCurrentLiabilities,,41000000.0,,36000000.0
CurrentDebtAndCapitalLeaseObligation,6943000000.0,8061000000.0,844000000.0,5435000000.0
CurrentCapitalLeaseObligation,847000000.0,873000000.0,844000000.0,870000000.0
CurrentDebt,6096000000.0,7188000000.0,,4565000000.0
